Category,Resume
customer support,"Head of Quality Control at an online casino
As the Head of Quality Control at an online casino, I was responsible for developing and implementing quality control strategies for gambling software. My responsibilities included setting quality standards, conducting audits, and training staff on quality issues. I achieved improvements in the implemented processes, which led to a decrease in the number of defects and an increase in user satisfaction. My work is aimed at ensuring high quality services and compliance with all safety standards and regulations in the gaming industry.
- Compliance with established procedures and quality standards
- Planning and organizing my work
- Continuous training and development of professional skills
- Adaptation to new working conditions
- Time management and ability to work with a high workload
- Control over the quality of work and processes performed
- Adherence to corporate culture and values
- Setting priorities for effective task performance
- Implementation of innovations to improve processes and performance
- Analyzing the competitive environment to identify opportunities for development
VIP Team lead online casino
As a VIP team leader, I coordinated the work with high-priority clients, ensuring a high level of service. My responsibilities included planning and executing customer acquisition and retention strategies, resolving conflict situations, and providing operational support to the team. Thanks to my management skills and effective leadership, we have achieved a 20% increase in customer satisfaction over the past year.
- Planning and organizing my work
- Adherence to established procedures and quality standards
- Continuous training and development of professional skills
- Adaptation to new working conditions
- Time management and ability to work under pressure
- Control over the quality of work and processes performed
- Adherence to corporate culture and values
- Setting priorities for effective task performance
- Implementation of innovations to improve processes and performance
- Analyzing the competitive environment to identify opportunities for development
VIP supervisor online-casino
VIP manager online-casino
As a senior VIP manager and customer service trainer, I ensured a high level of customer satisfaction by developing and implementing new service strategies. I managed a team of service managers and provided them with the necessary support and training. Successful in
Building and optimizing processes - I create efficient work systems that save resources and improve quality.
Quality control and KPIs - I analyze indicators (NPS, CSAT, CES, FCR, ATT, SL, ASA) and implement improvements.
Analytics and Automation - I understand big data and optimize processes through automation.
Team management - I develop specialists, help them grow and work more productively.
Client experience and work with the VIP segment - I know how to make sure that clients stay with the company for a long time.
Interaction between departments - I coordinate the work of different departments to improve the service.
Sales and client work: Active and direct sales, customer base management Team management: Staff development, motivation, quality control
I am a specialist who makes the service stronger and customers more loyal. If you are looking for a person who does not just work, but actually improves processes, optimizes KPIs, and builds a team, I am your candidate."
customer support,"Previously, I worked as an anti-fraud analyst. I was checking documents provided by clients, checking the possibility of potential opposition and money laundering, working with the Evolution provider, monitoring transactions on client accounts. At the moment, I work in the quality control department. Now I am checking the work of the support service in the company. Every day I listen to calls, check chats and letters with clients and evaluate how well the work is done and whether the company's procedures are followed correctly."
customer support,"My name is Daniil. I have experience providing remote customer support, handling client inquiries, resolving issues efficiently, and ensuring customer satisfaction. My responsibilities included communication through email, chat, and calls, troubleshooting problems, and delivering clear solutions. I excel in managing multiple requests simultaneously, maintaining professionalism, and using CRM systems to track interactions and outcomes.
I paid special attention to VIP clients, ensuring a personalized approach, prompt response and high quality of service.
My experience also includes interaction with the gaming industry, where I helped users solve platform and game-related problems, as well as participated in community outreach and key account requests. Because of this, I have a good understanding of the structure of the industry, including monetization processes, user support, and the importance of customer loyalty."
customer support,"I am an dynamic and results-oriented Sales
Specialist with a proven track record of
driving revenue growth and exceeding sales
targets. With a strong background in sales
strategy development, negotiation, and
closing deals, I am adept at identifying
opportunities and capitalizing on market
trends to drive business success. Skilled in
utilizing various lead generation techniques
and tools, I excel in researching target
markets, initiating contact with prospects, and
nurturing relationships to drive conversions."
customer support,"I’ve developed strong communication and problem-solving skills, resolving customer issues effectively with good quality , while fostering positive relationships—skills I believe are equally essential in HR. I answered customer queries in gaming industry, as well dealt with bank statements and website of the game.
Made customer satisfied, learned within 2 weeks, and accomplished quickly our goal of chats with good quality and speed.
career growth, stable schedule, salary, and good work environment."
customer support,"Motivated and adaptable team player.  Detail-oriented, energetic professional dedicated to leading the development of solutions to successfully provide assistance to the community. Ready to do my best inasmuch of achieving goals.
Masters Degree in Visual Design at Girne American University in Cyprus
Finalist of Golden Bytes Competition for developers
Have extensive knowledge as Customer Care Specialist, UI Designer, Event Manager, Web Designer, Business Development Manager and Event Product Manager"
customer support,"I’m a customer support specialist with over 4  years of experience in helping clients to  resolve their issues and achieve their goals.
My biggest career accomplishment to date is  achieving 96% customer satisfaction rate for  a few months in a row.
I help maintain strong, long-lasting relationships with clients and maximize their satisfaction with our product.
If you're interested in learning more about my services, I'd love to chat further :)
Сompleted “Customer Service Fundamentals” courses from Coursera, August 2022"
customer support,"Hello,
My name is Nhuien Tuan My (Mika). I’m writing to introduce myself and tell you a bit more information about my experience.
I’m 27 years old and I was born in Kyiv, but my parents are from Vietnam. That's why I can speak English, Russian, Ukrainian and Vietnamese fluently.
When I have free time I prefer to watch TEDtalks, NETFLIX, also I adore spending time with relatives and friends. Sometimes I like experiencing such activities as skydiving and diving.
Previously, I worked with foreign markets with strong economies like Europe, USA and Asia. These countries attract me a lot. I am able to work in a team and be a leader. I have had experience managing more than 15 people in a team. Working with clients, resolving conflicts, negotiating with partners and making important decisions.
Best wishes,
Mika."
customer support,"Experienced in L1 and L2 Support, Integrations, Account Management, Quality Assessment, and Team Leadership.
I possess excellent technical and general customer support skills, combined with strong management abilities. As a pragmatic thinker and troubleshooter, my main professional experiences center around analyzing and understanding clients' critical business requirements and goals. This enables me to propose matching software technologies and infrastructure and develop integration plans for support solutions. I excel in assembling and aligning support teams with clients' customer support expectations. I have a knack for troubleshooting customer complaints, creating reports for Dev teams, and analyzing software integrity after updates.
Admin experience with the following CRM, chat tools and other customer support related products:
Dixa
Trengo
Otrs
Zendesk
Freshworks
Jira
Slack
Rocket chat
Pipedrive
Fusion
Zapier
Confluence
Current role and responsibilities:
(Technical Customer Support Consultant/QA)
- Managing Android/iOS/Windows app customers with routine inquiries
- Troubleshooting, reproducing, and reporting internally identified and customer-reported bugs
- Confirming bug fixes by the tech team
- Monitoring the released product based on release notes
- Performing sanity checks of the product overall after each product release
- Conducting sanity checks of the affected area after bug fix releases
I am actively seeking my next career challenge within the realms of Technical Support, Quality Assurance, or Team Management. With a rich background spanning various roles, including Support, Account Management, Leadership, and Quality Assurance, I have honed a robust skillset that equips me to seamlessly transition into new responsibilities in my future role. My readiness to contribute is evident in my availability to commence work immediately upon receiving an offer.
Throught my carreer I managed to suceed in the following areas:
1. Helped to grow outsource support company from 1 person to 2 teams of 10 people
2. Helped integrate at least 10 projects from ground up.
3. Moved team of 5 people to another level of technical support as required by contractor (from crating knowledge base to analyzing mistakes and productivity)
4. Helped to improve software product by the means of Sanity checks after weekly release/bug fix, testing customer feedback, monitoring customer input and bringing issuest to developers.
1. Best to become part of the company but ready to contine as private contractor.
2. Remote or Hybrid work place."
customer support,"After finishing Senior Secondary School, I worked as an Office Assistant at Believers Destiny Academy in Gaborone for five months. In this capacity, I organized files, handled mail, and helped teachers with day-to-day school operations. My responsibilities also included keeping records and assisting with school activities to guarantee smooth day-to-day operations.
I eventually worked for Superior Tuition Center in Gaborone as a Mathematics and Sciences Tutor for two months. I worked with students one-on-one and in groups to help them understand complicated mathematics and scientific subjects. I created lesson plans that were suited to individual learning requirements and offered academic support to help students improve their performance.
I also served as Minister of Student Welfare at Botswana International University of Science and Technology for a year. In this leadership position, I was responsible for resolving student welfare problems, such as managing stipend inquiries, campaigning for the rehabilitation of outdated hostels, and improving general living conditions on campus. I collaborated closely with university management to identify answers for students experiencing financial difficulties and promoted talks on social welfare programs to improve the student experience.
During my tenure as an Office Assistant at Believers Destiny Academy, I established a system in which weekly plans were shared ahead of time, allowing for greater preparation and less downtime. This increased overall efficiency in the school. In addition, I implemented a hierarchical file system, which improved document retrieval speed and organization.
As a Mathematics and Sciences Tutor at Superior Tuition Center, I helped students improve their performance. Through tailored lesson planning and targeted academic support, I helped students considerably increase their grasp of essential topics, resulting in noteworthy grade gains.
As Minister of Student Welfare at Botswana International University of Science and Technology, I successfully lobbied for the construction of backup power systems to minimize disruptions to academic activity. I also tried to bridge the gap between government sponsors and students, which allowed for greater communication and faster resolution of stipend-related issues. In addition, I helped to reduce response times for maintenance personnel to handle campus defects, therefore enhancing students' living and studying environments.
Expectations: I want to work in an atmosphere that promotes growth and cooperation, allowing me to contribute meaningfully to projects and initiatives. I cherish chances for ongoing learning and professional growth, whether via training programs or mentorships. In addition, I am looking for a supportive culture that promotes diversity, equity, and inclusion, and in which all team members are recognized and given the opportunity to flourish.
Non-Expectations: I like a work setting without micromanagement or lack of openness. I cherish autonomy and believe in my ability to do my work successfully, and I thrive in cultures that promote open communication and mutual respect. Furthermore, I avoid businesses that do not promote work-life balance, since I feel that a good balance between work and personal life is critical for general well-being and productivity."
customer support,"Role - Medical Customer Support (Sept. 2021- Dec. 2024)
Organization - APIN
Experience
- Analyzed and reported product issues, updated internal databases, and monitored social media complaints.
- Responded to customer queries via phone, email, and chat.
- Identified customer needs, assisted with feature usage, and informed customers about new features.
- Boosted client retention with a proactive complaint resolution process.
- Collected and documented medical history using EMR.
- Managed inbound and outbound calls, and scheduled appointments.
- Handled patient intake, processed referrals, and refilled prescriptions.
- Collaborated with healthcare professionals to provide comprehensive patient care.
Role - Medical Assistant (Feb. 2020- July 2021)
Organization - Gift Clinic
Experience
- Arranged laboratory services and ensured accurate and complete records.
- Interviewed patients, documented medical history, and updated patient charts.
- Organized and scheduled appointments and arranged hospital admissions and lab services.
- Updated and filed medical records and insurance reports.
- Assisted during medical examinations and prepared treatment rooms.
- Managed financial records and produced and distributed correspondence.
Tools
Microsoft Word, Zoho, Asana, HubSpot, Aircall, Microsoft Excel, Google Docs, Google Sheets, Gmail, Outlook, Google Drive,
OneDrive, Dropbox, Alibaba, Google Meet, Discord, HNMR, CureMD, Halemind, Zoom, Skype, Google Calendar, Calendly."
customer support,"As a Sourcer/Researcher for the past two years, my experience has been dynamic and incredibly rewarding. Here's what I've been up to:
- Scouring LinkedIn, GitHub, Stack Overflow, and AngelList to find the best IT professionals out there. It's like being a detective, but for tech geniuses :)
- Managing a database of candidates in systems like Greenhouse and Lever. It's all about keeping the information up-to-date and easily accessible.
- Dove deep into market research to understand industry trends, salary benchmarks, and what our competitors were up to. This helped us stay competitive and attractive to top talent.
- Initial phone screenings were a big part of my job. I assessed technical skills, cultural fit, and career goals to ensure candidates were a good match for our team.
- Worked closely with hiring managers and technical teams to understand exactly what we needed in a new hire. This collaboration ensured we found the right fit every time.
Here are some of the tools and technologies I used:
Applicant Tracking Systems: Greenhouse, Lever
Sourcing Platforms: LinkedIn Recruiter, GitHub, Stack Overflow, AngelList
Communication: Slack, Microsoft Teams, Zoom
Data Management: Microsoft Excel, Google Sheets, Monday
Market Research Tools: LinkedIn Talent Insights, Glassdoor, PayScale
CRM Tools: Salesforce"
customer support,"BPO Specialist (1 year/ Present)
- Delivered IT customer support using Zendesk for ticket management and issue resolution.
- Enhanced customer onboarding and digital hospitality processes through third-party integrations.
- Collaborated with engineering to implement product improvements based on user feedback.
Sales Development Representative (IT Sector)
- Generated IT leads through emails and networking.
- Managed the sales cycle and helped close deals, exceeding targets.
- Used Pipedrive CRM to track customer interactions and spot upselling opportunities.
Logistics Dispatch Manager (2 years)
- Coordinated deliveries and optimized routes to reduce transportation costs.
- Developed strong relationships with stakeholders, improving logistics operations.
Customer Service (2 year)
- Provided high-quality service to international guests, ensuring memorable cruise experiences.
- Maintained a welcoming environment and addressed customer concerns effectively.
I have successfully streamlined onboarding processes, worked on product improvements, and helped reduce costs by optimizing logistics. I excel in remote team environments and delivering efficient solutions."
customer support,"Shift lead customer support
Champion Club
IT
6 months
10.2024 - 04.2025
Accomplishments:
Provide high quality user support that includes effective resolution of various product issues and problems. Includes development and implementation of optimized algorithms to speed up the process of handling requests, which directly affects the increase of customer satisfaction and reduction of time to resolve requests.
Key accomplishments:
1. Developed and implemented clear algorithms for handling requests that reduced resolution time and increased user satisfaction.
2.Continuous improvement of the knowledge base and creation of templates to speed up operations and improve the accuracy of query handling.
Key Responsibilities:
1.Develop and refine request processing algorithms to ensure fast and efficient response to user requests.
2.Managing complex queries, escalating issues to appropriate departments, monitoring the quality of solutions provided.
3.Continuous support and training of agents in the process of solving user queries, providing advice and improving their skills.
4.Promptly informing the team about process changes, product news and functionality updates.
5.Developing and maintaining template base, scripts and knowledge base in Confluence.
6.Testing new development processes and tools.
7.Regular analytics and reporting to management on team performance and results achieved.
8. Quantitative reports on related departments.
Customer support representative
Yellowstone
IT
9 months
01.2024 - 10.2024
Accomplishments:
Provided comprehensive support to users by helping them resolve various questions and issues related to the product.
Tasks included not only communicating with customers via chat and email, but also creating and communicating tasks to related departments for prompt resolution of technical and financial issues.
Handled offline requests received via tickets, emails and other channels, ensuring timely resolution of issues and minimizing communication delays. In the process, advised users on product functionality, providing detailed information and training on the proper use of services.
Performed the following functions as:
1.Resolved over 95% of customer inquiries via chat and email with minimal response time, resulting in a significant improvement in satisfaction levels"
customer support,"Coffee Industry (Various Cafés) - 2021 - 2023
- Delivered excellent service under pressure, managed POS systems, built strong client interactions. - Maintained hygiene and safety standards in high-traffic environments.
Customer support representative
from 03.2024 to 09.2024 (6 months)
Zone3000, IT company, (IT)
Domain department
My responsibilities included:
-Upholding quality control policies and procedures to increase customer satisfaction
-Providing outstanding service to new and long-standing customers by attending closely to concerns and developing solutions.
-Improving customer service wait times to mitigate complaints.
-Providing information about domains, apps, and related services provided by the company.
-Working with CRM and client databases.
-Answers to customer questions about products (domains and apps) or services (purchase, renewal, cancellation of domains and subscriptions to apps).
-Directing customers to the appropriate department.
-Making changes to customer accounts.
-Creation of records for the successful operation of domains, change of name servers for the domain, and change and verification of domain contact data.
-Helping customers navigate the main site.
-Customer verification and account login assistance.
-Providing guides on registration, renewal, possible edits and use for purchased domains and apps.
-Interacting with other teams.
Bolt (Customer Support Specialist) - 12.2024 - Present
- Handling reports from riders and drivers regarding inappropriate behavior, delays, or service dissatisfaction.
- Providing empathetic and clear communication while adhering to company policies.
- Collaborating with internal departments to escalate sensitive cases and ensure proper handli"
customer support,"As a Middle Support Manager, I have developed strong skills in delivering high-quality customer support and enhancing client satisfaction. My role involves addressing product inquiries, managing refunds, and overseeing subscription-related issues through our payment platform.
I thrive in fast-paced environments, effectively prioritizing tasks and setting clear expectations for customers. My responsibilities include:
- Assisting clients via email to troubleshoot software-related issues and clearly communicate the product's value, adhering to established procedures.
- Analyzing data within our CRM system to identify problem origins and develop effective solutions, showcasing my attention to detail and analytical skills.
- Collaborating with cross-functional teams to address customer concerns, contributing to overall service improvements and team performance.
- Managing relationships with clients from the UK, US, and Europe, ensuring their needs are met efficiently.
I am committed to continuous professional growth and aim to advance my career in management with help of analytics. I believe that enhancing my analytical skills will not only benefit my career but also improve the service delivery at my organization.
- By engaging artificial intelligence and automation, I have doubled my efficiency, which is proven by metrics for our department.
- Developing and maintaining an operational dashboard for our department, which provides real-time insights into key performance metrics and helps identify areas for improvement."
customer support,"I have been a customer support specialist for 3 years. I have experience in hotel management and in sales, also. My latest work experience was in a locksmith company based in the USA. sales departments"
customer support,"15 February, 2025  - Financial Monitoring Specialist in casino (КРАИЛ  License)
November 7, 2022 – November 1, 2024 – Technical Support for betting sites / casinos, I spent one year as senior specialist in this field. (Curacao License)
Reason for Leaving: Project closure
Responsibilities at the last position:
Analyzing and promptly resolving issues reported by players, with a detailed, case-by-case approach
Providing full information and delegating duties to operators
Communicating with security and payment representatives, as well as upper management
Solving partner and player issues and daily communication with the Affiliate Department
Summary: Played a main role in site operations and inter-departmental communication
June 30, 2022 – October 31, 2022 – Sales Manager
Started as a regular operator and advanced to team leader, training and supervising newcomers, eventually leading my own team of operators.
Reason for Leaving: Felt a limit in growth"
customer support,"Customer Support Professional with 5+ Years of Experience
Customer Support - Difmark - (Digital products marketplace)
Managing user inquiries across multiple channels: tickets, live chat, and email.
Handling payment processing through Payop and Paydo services.
Monitoring and processed suspicious transactions to avoid fraud cases, initiating refunds, etc.
Addressed claims and negative feedback on Trustpilot, ensuring timely resolutions.
Customer Support - AdvCash/Volet (Payment Service)
Delivered high-level customer support via Zendesk tickets and live chat channels.
Monitored internal and external transactions to detect and prevent fraudulent activities.
Collaborated with 2nd line support, QA teams, and third-party services to resolve complex issues.
Provided information on verification processes, two-factor authentication, and security features.
Responded to general inquiries regarding fees, transaction limits, and service details.
For more details, please request my contact information and full CV.
Skills & Personal Attributes:
English: Upper-Intermediate B2
Hard skills
Tools: Zendesk, Slack, Helpdesk, JIRA,
Soft skills
Detail-oriented with a strong focus on accuracy
Highly responsible and reliable
Eager to learn and continuously develop professionally
Capable of working independently and collaboratively within a team
Approachable and easy-going personality"
