Category,Resume
sales manager,"In the role of Head of Sales I have practical experience in implementing effective innovative solutions and optimizing the sales process.
Spearheaded initiatives that led to a remarkable 200% increase in revenue over a three-year period, surpassing organizational targets and objectives.
Successfully opened new markets, expanding the company's global reach and driving revenue growth.
Customer-oriented approach and ability to build partnership and mutual trust relationship.
Inter-personal skills and knowledge of business etiquette.
Problem-solving and negotiation skills. Contract signing. Quality management, pricing, deliveries.
Work with In-house/Outsourcing/Outstaffing developments models. B2B and B2C sales.
Significant experience in selling and  promoting own technological products.
In the role of Head of Sales - proficient in leading and inspiring teams to achieve and surpass sales targets.
Demonstrated expertise in venturing into new markets, expanding client bases, and cultivating strategic alliances.
Adept in implementing and optimizing diverse CRM systems to enhance sales operations and customer relationships.
A visionary leader with a strong commitment to driving growth and profitability through effective team management, mentoring, and innovative sales strategies.
Doubled the number of deals closed in the last 2 years through strategic planning and effective team management.
Created ICP for each domain and product, optimizing sales efforts and maximizing revenue generation.
Developed and implemented personalized Key Performance Indicators (KPIs) for team members, resulting in improved accountability and performance.
In the role of senior sales manager, I managed sales of full stack software web development services for such projects as: crypto projects, marketplaces, landing pages, web sites, mobile apps, web design.
I have significant experience in selling and promoting own technological products.
I have valuable experience of interaction with American Enterprises.
Effectively performed bid for projects on the Upwork platform and professionally use LinkedIn as a business tool.
Offered efficient services to customers by identifying their inquiries and giving confident and professional impression.
Handled enquiries and constantly checked satisfaction with service.
I got extensive experience in using LinkedIn Sales Navigator, LinkedIn Helper, Trello, HubSpot and Microsoft Dynamics CRM.
Spearheaded initiatives that led to a remarkable 200% increase in revenue over a three-year period, surpassing organizational targets and objectives.
Doubled the number of deals closed in the last 2 years through strategic planning and effective team management.
Created ICP for each domain and product, optimizing sales efforts and maximizing revenue generation.
Successfully opened new markets, expanding the company's global reach and driving revenue growth.
Developed and implemented personalized Key Performance Indicators (KPIs) for team members, resulting in improved accountability and performance."
sales manager,"6 years of leading international B2B projects on C-level or with the client’s marketing team (3D rendering and exhibitions projects)
CRM, Teams, Zoom, etc. Proficient PC user, fast learning new soft
Basic IT background (C++)
Active listening skills
Time management. Communication. Adaptability.
Problem-solving. Teamwork. Creativity. Leadership.
Interpersonal skills. Customer service skills.
English — fluent
French, German — basic"
sales manager,"Junior Media Buyer (E-commerce)
-Launching advertising campaigns and optimizing them for KPIs
-Analytics of results, scaling of profitable relationships
-Work with advertising accounts, split tests, A/B testing
TikTok Farm & Ads Infrastructure.
-Farm of TikTok Ads accounts
-Work with anti-detection browsers (AdsPower, Dolphin), proxy settings
-Binding of payment systems, cards and pixels
-Ensuring stable operation of accounts for traffic scaling
Sales Manager in Affiliate marketing (Gambling vertical)
-Work model: CPA, FD, RD
-Work with Tier 1 and Tier 3 geo
TikTok UBT (Gambling).
-Mass launch of accounts under Tier 1
-Work with creatives, selection for the target audience
-Optimization of campaigns to achieve a stable CR
-Successfully launched and scaled advertising campaigns in E-commerce
-Optimized connections in TikTok Ads, which allowed to increase the effectiveness of campaigns
-Built a stable system for pharmaceutical TikTok Ads accounts with a full cycle: from setup to launch
-Achieved high-quality processing of FD/RD traffic in the gambling vertical
-Participated in the testing of new affiliate programs and offers, including the launch of new geo-targeting
-Worked with large volumes of accounts and data, maintaining quality and control
I am looking for an opportunity to develop in affiliate marketing with the possibility of remote work."
sales manager,"I have been working as Sales Manager / Business Development Manager for 6+ years.
My responsibilities:
- Processing of incoming applications and calls
- Presentation of the company and its expertise to new and existing customers
- Onboarding new customers
- Managing existing client relationships, developing and building long-term relationships
- Maintaining leads and customers database in the CRM system
- Regular follow-up emails to existing prospects
- Customer account management (invoices, requests, feedback)
- Providing assistance to lead generation managers and account managers
- Experience in B2B sales on US/EU markets
- Experience in selling IT services to startups and SME in domains like Fintech, Healthcare, Cyber Security, E-commerce, Telecommunications, etc.
- Closed deals generating over $90000 revenue each month (with new and existing customers)
- My average deal amount varied, but usually, it was between $10,000 to $50,000 if the project was for a few months, and more than $50,000 for long-term projects
- Setting up automated lead generation tool that helped to improve the pre-sales process, increasing the number of qualified leads from Upwork, and saving lead generation managers’ time
- Closing deals with interesting customers from the US and Europe and building long-term and reliable relationships with them, which resulted in many positive reviews for my previous company on Upwork, Clutch, Goodfirms, etc."
sales manager,"- B2B Sales for AI, Cybersec or Outsourcing/Outstaffing tech market
- Seasoned Closer within global outsource and outstaff areas
- New and Key logos closure/Product demo delivery: SMBs & Enterprise Logos. Top-performer for new logos won
- Upsale/cross-sale: Managed 15+ logos and actively upselling/cross-selling them
- Working closely with SDR Team to enhance Inbound/Outbound campaigns / Deal Forecasting / CRM
- Building the outreach stategies
- On site, in-person and conference sales
-MEDDIC Sales Methodology
Won Boston Dynamics and SONY as a long-term clients.
- gaining new domain knowledge
- career and personal growth
- experienced team"
sales manager,"As a Sales Development Consultant at United Debt Settlement and a Customer Sales Representative at Mercury Advance, I've been involved in various projects and tasks aimed at improving customer relationships, driving sales, and maximizing revenue. Some of the projects I've worked on and the technologies I've used include CRM Implementation and Optimization: I've been involved in implementing customer relationship management (CRM) systems such as Salesforce, HubSpot, or Zoho CRM to streamline sales processes, track customer interactions, and enhance lead management. Data Analysis and Reporting: I've leveraged analytics tools to analyze sales data, track key performance indicators (KPIs), and generate reports to assess sales performance, identify areas for improvement, and make data-driven decisions. Through my involvement in diverse projects, adoption of new technologies, and pursuit of continuous learning, I can advance my skills and expertise in sales, CRM, and customer relationship management. This not only benefits the company but also positions me for future career growth and advancement opportunities.
I managed to have Increased Sales Revenue: By implementing effective CRM strategies, optimising sales processes, and leveraging data analytics, I can contribute to a significant increase in sales revenue for the company. Improved lead generation, better lead qualification, and enhanced customer relationship management which all led to higher conversion rate and increased deal sizes.
I expect a collaborative and supportive team environment which allows enhancements of job satisfaction and morale, providing opportunities for knowledge sharing and mentorship. I would not want a lack of opportunities for career advancement or professional growth which can lead to stagnation and disengagement among us as sales professionals who are seeking opportunities to develop their skills and take on new challenges. I like new challenges and I would expect to tackle new challenges and larger opportunities in a healthy working space."
sales manager,"Hello,
My name is Nhuien Tuan My (Mika). I’m writing to introduce myself and tell you a bit more information about my experience.
I’m 27 years old and I was born in Kyiv, but my parents are from Vietnam. That's why I can speak English, Russian, Ukrainian and Vietnamese fluently.
When I have free time I prefer to watch TEDtalks, NETFLIX, also I adore spending time with relatives and friends. Sometimes I like experiencing such activities as skydiving and diving.
Previously, I worked with foreign markets with strong economies like Europe, USA and Asia. These countries attract me a lot. I am able to work in a team and be a leader. I have had experience managing more than 15 people in a team. Working with clients, resolving conflicts, negotiating with partners and making important decisions.
Best wishes,
Mika."
sales manager,"I have no experience in these areas, but I have a strong desire to learn a new field and improve my skills in it.
I have experience in Nova Poshta, I worked for 1.5 years in 3 positions (loader, branch operator, acting branch manager).
During 1.5 years of my work, I was able to move from a loader to two higher positions and gain the trust of employees and tried myself as an acting manager, I managed a team of five people, I do not deny that it was hard, but I have a knack for it and it was interesting to solve stressful situations and keep the team responsible.
I want to study so that I can grow in my career and my salary can grow with my skills.
I don't want to work for nothing (time is our most valuable resource in life, and not everyone wants to waste it)"
sales manager,"Sales Expertise Across Diverse Industries
With over 6 years of experience in sales across industries, including law, real estate, medical devices, and marketing/IT, I have a proven track record of driving business growth, building strong client relationships, and successfully managing complex projects.
Key Responsibilities and Achievements
Business Development and Lead Generation
•	Successfully identified and pursued new clients via platforms such as Upwork and LinkedIn.
•	Expanded existing client portfolios, ensuring sustainable revenue growth.
•	Delivered compelling presentations and negotiated with key decision-makers (business owners, CEOs, CFOs).
•	Introduced and promoted new products and services to meet client needs.
Client and Partner Relationship Management
•	Collaborated with Partners and Counsels to deliver tailored solutions.
•	Established partnerships with leading industry players.
•	Actively participated in specialized forums and industry events to build a robust network.
•	Fostered long-term, trusting client relationships, ensuring high levels of satisfaction.
•	Drafted and finalized contracts, agreements, and proposals with clients.
CRM Proficiency
•	Extensive experience with platforms such as HubSpot, Bitrix24, AmoCRM, and 1C, optimizing client relationship processes and ensuring seamless communication.
Project Leadership
Project Administration
•	Identified key practices and stakeholders to lead projects effectively.
•	Defined and coordinated technical specifications, timelines, and budgets.
•	Mitigated risks and resolved challenges with effective solutions.
•	Provided comprehensive reporting and regular updates to stakeholders.
Team Mentorship and Oversight
•	Mentored team members to foster professional growth and enhance project efficiency.
•	Ensured timely and accurate task execution through consistent monitoring.
Client-Focused Solutions
•	Cultivated strong client relationships by understanding their needs and offering tailored solutions.
•	Conducted business reviews to enhance client satisfaction and identify new growth opportunities.
•	Ensured firm compliance with service agreements and preemptively addressed potential issues.
•	Acted as a liaison between clients and internal departments to streamline service delivery.
Notable Achievements
•	Closed a record-breaking deal valued at €80,000.
•	Represented high-profile clients, including Xerox, ZTE, Uzhhorod International Airport, MMK, RusVinyl, Ba
biggest sale - ticket 80 000 Eur
ZTE, Xerox, Ensof, RusVinyl, Ballakom, MMK - my clients
new opportunities
new industry
new team
new expirience"
sales manager,"I started working as a pre-sales manager in 2017, doing cold outreach and scheduling meetings for sales execs. Worked at different IT outsourcing/outstaffing companies mainly as a full-cycle sales manager. Open to business trips and conferences.
- Closed deals with the US and European customers
I want to find a part-time opportunity
I can help with leadgen, sales process, outreach, automation, etc."
sales manager,"Highly skilled and results-oriented Lead Generation Executive and Sales Development Representative with over 4 years of experience. Proven track record in driving business growth and achieving objectives through strategic lead qualifcation, email campaign management, and market research.
Exceptional communicator with a dynamic approach to client outreach and relationship management.
Company 1
Drive business growth and client outreach through strategic lead qualification, email campaign management, and market research.
Booked calls and meetings for the CEO for international trips, ensuring smooth logistics and successful engagements.
Conducted international cold calling to expand the company's global client base.
Utilized HTML skills for email coding to enhance email campaign effectiveness.
Conducted market research to identify potential clients and new business opportunities.
Collaborated with the sales team to develop and execute strategies to achieve key business objectives.
Maintained and updated the CRM system to ensure accurate tracking of leads and client interactions.
Company 2
Cultivated leads through various channels, including social media, email campaigns, and industry events.
Developed strategic partnerships with key stakeholders to expand business opportunities.
Conducted detailed market analysis to identify potential areas for growth.
Managed the sales pipeline and provided regular updates to senior management on progress and challenges.
Contributed to the development of marketing materials and sales presentations to attract new clients.
Company 3
Utilized expertise in lead qualification to enhance the quality of leads entering the sales funnel.
Maintained and organized a comprehensive leads database to support business development efforts.
Conducted competitive analysis to stay informed about industry trends and competitor activities.
Collaborated with the marketing team to optimize lead generation strategies.
Provided training and support to junior team members on lead qualification processes and tools.
Freelance
Managed lead generation activities for diverse clients, including startups and
established businesses.
Working on diferent projects as a freelancer via Upwork as a lead generation
consultant.
Developed and optimized lead generation processes to improve efciency and
results.
Created email templates and outreach strategies to enhance client engagement and conversion rates.
Знаю і практикую Все від процесу рісьорчу , написання темплейтів, впровадження та узгодження покупки тулзів з керівництвом,холодних дзвінків, та проведення демо для потенційних клієнтів.бо рук зовсім не вистачало.і бюджету на додаткових співробітників не було.Але зате тепер багато знань)
Хочу доброго НЕ ТОКСИЧНОГО КОЛЛЕТИВУ .
Це номер 1 успішності компанії та взаєморозуміння."
sales manager,"I'm looking for the lead gen/biz dev/presale positions. Some of the proven skills:
- communication and warming up the clients via LinkedIn and other channels (drip campaigns, cold outreach, analysis, lead's qualification, etc);
- introducing the company to the leads, negotiations;
- pipeline management in CRM, team management etc
I have 4.5 years of experience working in lead generation/pre-sales areas and would be happy to improve my skills and develop myself.
10 calls a month (2x more than the mid number on the market).
successfully leading some of the mid-sized teams of the leadgens and managers
18 calls in a month ending with 5 signed referrals
I'm looking for the lead gen (mainly)/biz dev/presale positions, and eager to work with startups/growing companies, I'd like to try with developing product-oriented businesses, but I'm also open to outsourcing propositions
part-time/full-time, remote
management positions are the priority"
sales manager,"Providing up-to-date information to clients on the company's services. Working in the crm system. Processing objections and closing .
Also have experience in managing and supporting the team.
Contribution to the team: improving processes, mentoring, initiating useful changes.increase the efficiency of work.
Attracting new clients over a given period. - Increasing investment or sales turnover. - Increasing conversions (e.g. more registrations or deposits). - Closing large deals or partnerships. - Developing and implementing strategies that have produced results.
Stability
Professional development
Training
Trainings"
sales manager,"VIP manager
11.2024-present (5 months)
Igaming NDA, Remote (IT)
- Communication with VIP clients
- Quality objection handling
- Working with Confluence, Jira, LiveChat, Notion, CRM
- Technical support
- Support of clients at all stages of resource utilization
- Interaction with external and internal departments of the company
- Implementation of technologies to improve the company's performance
- Bonus issue control
- Email marketing
- Sales management
Administrator (Pit Boss)
from 09.2024 to 11.2024 (2 months)
Original Spirit, Dnipro (Hospitality)
Original Spirit UA is a licensed content provider for iGaming resources. Worked on the position of administrator (Pit Boss) of streaming rooms, solved technical difficulties of streamers, monitored the correct conduct of the game (streams).
- Work and communication with CCTV
- Working with TSD
- Supporting all departments of the company
- Control over correct work of all key departments
VIP manager
from 02.2024 to 10.2024 (8 months)
PIN-UP, Remote (IT)
Supporting VIP-clients at all stages of using PIN-UP iGaming resource, solving technical difficulties, B2C sales.
- Communication with VIP-clients
- Qualitative objection handling
- Working with Confluence and Jira
- Technical support
- Interaction with external and internal departments
- Implementation of technologies to improve the company's performance
- Sales management
Retention/Sales Manager
09.2023 - 01.2024 (4 months)
Igaming NDA, Remote (IT)
Project within a global iGaming holding company. Worked in a retention sales manager position within a B2C model.
Retention sales manager
06.2023 - 12.2023 (6 months)
Starlogic LTD, Dnipro (Transportation, logistics)
Work in the field of sales of logistics services B2B
Sales Manager
from 12.2022 to 06.2023 (6 months)
ExtraTraff, Remote (Marketing, Advertising, PR)
Selling online courses on traffic arbitrage and affiliate marketing, B2B"
sales manager,"For the last 3 years I have been working for a Ukrainian company. The company develops, manufactures and sells thermostats and voltage relays. I work in the foreign trade sales department. My responsibilities include the following: training of new sales managers (Hunter, Business Development Manager), verification of conversations (calls), correspondence with clients. Checking the completion of customer cards in 1C and B24 systems. Individual conversations with managers on work and personal issues. Compilation of statistics, reports, etc. Analysis of competitors. Writing scripts and ""cheat sheets"", work instructions.
When the war broke out, the company decided to open a foreign trade department. I had to work very quickly and hard, because at that time there were almost no English-speaking specialists in our company, so I had to be directly involved in the development of the new department. I had to quickly learn new things and implement them into reality. During one working day, I fulfilled the obligations of several employees: I was engaged in pre-sales, analysis, studying the foreign market, export rules, training employees, translating scripts, instructions, and the website into English, etc. During her tenure, the department developed templates of letters for clients and introduced the Standard of Correspondence with Clients by Mail and Messengers. It was a crisis moment when, due to the lack of a sufficient budget, we had to do everything quickly and efficiently. At the moment, the department continues to grow and develop, and I am actively involved in this.
I am interested in part-time or full-time employment.
Salary does not play a major role, my main goal today is to develop my skills and explore a new industry."
sales manager,"WORK EXPERIENCE
2020-2021
FAVBET
RETENTION MANAGER
Development of client retention strategies
Data analysis and campaign effectiveness evaluation Client communication and ensuring high service levels
2023-2024
PIN-UP
SALES MANAGER
Building and maintaining client relationships Analysis of results and sales process optimization Development of personalized approaches to clients
2024-PRESENT DAYS
NDA
AFFILIATE MANAGER
Recruitment and Onboarding:
Affiliate managers recruit and onboard new partners to expand the affiliate program.
Relationship Management:
They build and maintain strong relationships with affiliates, acting as their main point of contact and resolving any issues.
Performance Monitoring and Optimization:
Responsibilities include monitoring affiliate performance, providing reports, and offering recommendations to improve campaign results.
Compliance and Quality Control:
They ensure compliance with company policies, prevent fraudulent activities, and optimize campaigns to boost conversions.
Collaboration and Strategy:
Affiliate managers collaborate with internal teams and stay updated on market trends to implement effective strategies."
sales manager,"I’m an experienced sales professional with a background as a
Sales Manager, Sales Team Leader, and Business Development
Manager. I’ve worked with the German and Austrian markets,
focusing on building long-term client relationships and
growing sales through clear communication and trust. I
combine a structured approach with flexibility, always aiming
to find the right solution for the customer"
sales manager,"Sales Closer.
SQL - WON
Fluent English
SPIN, BANT and other sales tech.
Lead generation:
Platforms: Upwork, Freelancer Toptal, TechProjects, WeTal ect.. + Partnership Community
Email: MeetAlfred, Snovio, Apollo, Walexy etc..
LinkedIn skills (Sales Navigator, Helper);
Experience in entering new markets from scratch
Maintaining an organized pipeline and activity records using Hubspot, ZOHO CRM, SalesForce, Pipedrive;"
sales manager,"Experienced sales manager, able to bring the results without extra questions.
KEYS:
ℹ ability to quickly enforce any stage of sales process
ℹ fast turnaround / long-term full-cycle sales
ℹ local or international markets to operate - Eng C1
ℹ define unique trade proposal, ICP, strategy
ℹ accurate and tailored approach to specific target
audience
ℹ communication, video meetings,
presentations, estimations etc - main contact person
for lead/customer (with C-level, stake holders etc)
ℹ create professional content: CPs, presentations,
scripts and other materials for sales and marketing
ℹ team leader / teammate / independently
MULTI channel lead generation and automation:
ℹ Linkedin outreach
ℹ original, personalized email marketing campaigns
ℹ automation of cold calls
ℹ digital marketing, SMM and other PPC: leading/control
ℹ telecom (sms, Telegram etc) outreach
ℹ event and conferences activities
ℹ gift-marketing
ℹ base of potential clients development
ℹ CRM implementing/processing
ℹ leading UpWork and similar platforms
<>
ℹ TOOLS and technologies:
Expandi.io, Snov.io, Lemlist, Phantom Buster, Pitch,
Sales Navigator, Hunter.io, Belkins, Kendo
Snaily.io, Reply.io, GigRadar etc
<>
ℹ AREAS:
IT products and teams, digital marketing, advertising,
SaaS, agencies, FMCG, retail, crypto, affiliate, 3D,
digital production, renderings, architecture, real
estate, travel, government, fashion, sport, design
Deals total USD 500.000.+"
sales manager,"Hi there!
In 2018-2022 I was mainly doing freelance as an English language tutor. From April 2022 to September 2022 I worked in Geekle.us EdTech programming event start-up as a B2C Sales Manager using phone calls and email/social media outreach. Helped the team of 2 to get onboard and supervised the productivity. Created a Telegram Bot to speed up the lead’s local time check process using a phone number.
What I'm looking for is a Junior/Entry-level B2C/B2B Sales/SDR/BDR / Leadgen / SMM position to acquire new skills and brush up the existing ones.
Fastest Growing SDR: Achieved fastest growth in sales among peers within the first two
quarters.
Quota Attainment: Recognized as the fastest quota attainer within 12 months.
High-Value Deal Closure: Successfully closed a deal with a multi-billion dollar company,
securing a revenue stream and establishing a long-term partnership.
Awards & Bonuses: Consistently awarded bonuses and numerous accolades for exceeding
sales quotas."
sales manager,"Work Experience:
Appointment Setter (Feb 2024 - Feb 2025)
Managed outbound and inbound lead generation and scheduled high-quality appointments for the sales team
Engaged 100+ prospects daily, converting 35+% into sales meetings
Developed personalized outreach strategies to increase response rates
Tracked and optimized lead conversion performance in CRM software
Content Management Specialist (Jun 2023 - Dec 2023)
Content execution (uploaded and updated content) on various platforms using content management systems
Optimized eCommerce content marketing strategies for global brands
Supported eCommerce projects that serve thousands of information requests daily
Developed data-driven content strategies, improving customer engagement and product visibility
Contacted clients and eRetailers on a daily basis to increase the efficiency of the product
Managed the team and trained new people
Co-Founder of SpreadlyMedia (Oct 2023 - Feb 2024)
Co-Founder of Social Media Marketing Agency
Designed a plan using a variety of approaches for the company's growth
Built a system to find clients, which includes the use of knowledge in social media marketing and management
Integrated multiple channels into lead generation, increasing companies' revenue by 30%
Managed a team of content creators, overseeing the exe
Key Projects:
TumbaHouse (Jan 2023 - Present)
I developed an expansion strategy using a variety of techniques for company growth.
Built a client acquisition system, leveraging social media marketing and lead generation strategies.
Technologies & Tools Used:
Marketing Tools: Google Ads, Facebook Ads, Asana, Figma, Canva
Design & Development: Adobe Creative Cloud, HTML, CSS
Office Tools: Microsoft Office
CRM & Project Management: Content management systems, Team management tools
What I Want to Improve:
I want to improve my ability to manage complex projects from start to finish, making sure everything runs smoothly and efficiently. I also want to get better at leading teams, streamlining processes, and optimizing workflows to drive better results. Since I enjoy working in fast-paced industries like gaming and crypto, I’d love to sharpen my skills in cross-functional collaboration and strategic decision-making to handle larger, more impactful projects."
sales manager,"Professional social networks (LinkedIn, Sales Navigator), extensions Chrome, lead generation tools (Snov.io, Expandi, Dooozen, ZoomInfo), updating of maintaining clients base, outreach new sales leads.
Overperformance of the plan (KPIs) on every job."
sales manager,"Building and maintaining strong relationships with customers and carriers as a logistics sales manager.
Led a team of professionals, providing guidance and support to achieve departmental goals.
Oversaw the end-to-end supply chain process, ensuring on-time deliveries and customer satisfaction.
Collaborated with key stakeholders to identify opportunities for process improvement and efficiency. Responsibility in managing complex logistics
operations.
Resolving any issues that may arise during the transportation process.
Actively seeking new customers and expanding the client base.
Identifying and targeting potential B2B customers who require freight brokerage services.
Identifying opportunities to expand the scope of services offered to the B2B customer.
Presenting effective communication and the ability to adapt to the unique needs of each B2B customer.
2022 Top Performance Award
2021 Fast Starter Award
Results-driven Sales and Logistics Manager with a proven track record of driving revenue growth and optimizing supply chain operations. Adept at leading cross-functional teams, implementing strategic initiatives, and fostering strong client relationships. Demonstrated ability to streamline processes for efficiency and cost-effectiveness. Seeking an opportunity to leverage my skills and experience to contribute to the success of a dynamic organization."
sales manager,"Long term strategy creation and implementation of consumers’ device strategy; Price policy, sales police creation for monobrand retail;
Vendors negotiations;
Market trends and offers analysis, business cases verification;
Forecasting, budgeting sales volumes; Tenders arrangement;"
sales manager,"Motivated and talented young specialist. Mostly experienced in B2B and SaaS. Almost 4 years in IT. I have experience in both “cold” and “warm” sales.
I also have experience in establishing and developing partnership relations with other companies. I have been working as a PDM for the last 1.5 years."
