Category,Resume
business analyst,"UML, Bpmn , Enterprise architect, basic sql, TFS, Jira, Confluence, basic c++, Visio, idef0, Balsamiq, Agile, Scrum
10 years BA and 2 years PO/PM experience in:
• Gathering, specifying and aligning requirements from stakeholders and different sources, including normative bases or technical integration documents;
• Backlog management, planning, prioritisation, stakeholders management, determining MVP’s;
• Controlling software development at all stages in a Scrum/Agile team;
• Writing technical specifications, ToR, user manuals, test cases, integration manuals, etc.; creating User Stories and Use Cases as a basis;
• Modeling systems using UML, BPMN, idef0 notation, proficient with Visio, Enterprise Architect tools;
• Building User interface logic, prototyping UX (usability), collaborating with designers;
• Building integration processes with third-party applications via API (json/XML), with mobile operators (JavaCard Applet);
• Project management using JIRA, Confluence and TFS;
• Basic understanding of SQL;
• Using С++ to write computational algorithms (Math/Physics);
• Experience with Linux, MacOS, Windows and Microsoft Office.
Projects:
• ITSM system for a large IT company (based on SCSM by Microsoft) with several integrations and automations of procurement, accounting, marketing and other internal IT processes;
• Web-application for MobileID service (for Lifecell, Vodafone), Java-card application (digital signature on a SIM-card);
• Micro-service system for public procurement: developed for the European Union (by the European Bank for Reconstruction and Development, EBRD);
• Web-application for online booking of tourist services, includes integration with the billing and CRM systems;
• Government registers and Electronic Offices as part of the digitalisation and eurointegration program.
About me:
Creative thinker, flexible, goal-oriented team player, always seeking growth opportunities. Self-motivated with a positive mindset. Problem solving is one of my strong skills.
Certificates & trainings:
1) Basics of system and business analysis (Wargaming Kiev) Year-End 2015
2) ITEA (Course of the business analysis) Year-End 2017
3) Upper-intermediate English (Green forest) 2023
I am looking for a Scrum/Agile team without micromanagement, with opportunities to improve processes and use my expertise to organize backlogs and requirements."
business analyst,"- 5 years in IT
- 2 active projects, and many completed ones
- Fulfilling the duties of QA, JS developer, PM
- Designing and developing a project “from scratch”
- Experience working with Node-Red, Corezoid processes
- Experience working with databases and building and implementing dashboards
Не офіційне працевлаштування, робота по суміщенню"
business analyst,"- French speaking experienced professional with over 10 years of expertise in managing user-focused projects and functional analysis across sectors such as financial services, SaaS, and consulting.
- Proven track record in collaborating with business and dev teams to deliver tailored solutions/systems, leveraging expertise in Agile methodologies (Scrum, Kanban).
- Strong ability to translate business needs into product requirements and to drive business improvements through client feedback and data analysis.
- Fluent in English, Russian and Ukrainian, with a customer-first mindset and the ability to thrive in fast-paced, complex national and international environments.
- As UX researcher, I conducted 8 qualitative interviews with IT decision makers of big and medium companies in different verticals in France aiming to research why French organizations are still using on-prem versions of Microsoft solutions. I completed 8 topline reports.
- As UX researcher & designer I :
> improved delivered Navigo ticket vending machine user interface;
> created a concept of an innovative app intended to improve expats' mental well-being who suffer from loneliness & challenging adaption in a new country and create its prototype in Figma;
> Performed visual and functional redesign of the backup onboarding process for Github/Gitlab users of SimpleBackups website (Figma).
- As a Program Manager Customer Experience I implemented 9 CX programs, leading to improved client satisfaction scores by 10–20%.
- As a Product Owner Payment management at a private bank, I reduced SEPA mobile transaction times by 20%, improved transfer validation process that boosted customer satisfaction by 15%, increased KPI statistics by 13% by launching new products, enhancing existing ones &  implemented a proactive anomaly detection system.
- As a Business analyst at Pick Up Services transport company,  I streamlined process & optimized company's billing tools, resulting in 11% reduction in runtime for billing cycles.
- As a strategy CX consultant for VIPARIS event company, I established a comprehensive benchmark that became a reference tool for comparing venues to competitors globally and delivered a fully tailored differentiation strategy for all company's 11 locations, helping to enhance their market appeal & boosting its customer satisfaction by 19%.
- As a Digital PM for Sephora beauty company I successfully rolled out company's CMS platform “Inside” (Drupal system)  in 5 countries.
- As a BA Robotics Process Automation for the bank ""Societe Générale"", I deployed 18 RPA bots, achieving 6 FTE savings and €800K in indirect gains.
- As a Agile PO for Devoteam consulting firm, together with dev team and scrum master, I launched an HR solution MVP based on Microsoft Dynamics for Talent solution.
-  As a Transversal functional PMO for Group IT Office entity of energy company EDF, I:
• delivered IT services for EDF in France and abroad, achieving a client satisfaction rate of 87%.
• created a business-oriented catalogue of shared IT service offers, meeting the needs of 30% of customers and improving their satisfaction by 15% over 6 months."
business analyst,"Zelh, Ukraine/Poland - Track and Trace Support Specialist
July 2024 – December 2024
•	Collaborated with clients to analyze logistics
requirements and propose optimized solutions, reducing delivery delays by 15%
•	Documented business needs and translated
them into technical requirements for internal systems.
•	Provided ongoing support for web applications,
•	Conducted root cause analysis and prepared reports to identify operational inefficiencies, enabling process improvements.
•	Facilitated communication between stakeholders, ensuring alignment on project goals and priorities
Millhouse Logistics - Customer Service Representative
2022 - 2024
•	Worked with clients to understand their needs and define the project scope.
•	Provided clarifications and support for the development team.
•	Led demos and multi-stakeholder meetings.
•	Communicated with 3rd party organizations (providers). Involved in decision making.
•	Analyzed tracking data to speed up deliveries.
•	Cross team communication
•	Documented and tracked requirements to keep the scope clear and manageable.
Project
Mobile app tracking expenses
Role
Business Analyst
Create a mobile app to track expenses
The app consists of:
•	monitoring users personal expenses
•	recognizing spending information from debit cards, SMS messages
•	swift and convenient cost accounting
Responsibilities:
•	Customer Demos
•	Documenting Stakeholders Register
•	Writing Business Requirements
•	Creating User Story Map and User Case
•	Product Roadmap
•	Wireframing experience (Balsamiq)
•	Experience using BA techniques (prototyping, UML, BPM, use case modeling)
CERTIFICATION
Business Analysis in IT by Web Academy (IIBA Endorsed)"
business analyst,"I started to work as a business analyst at a Ukrainian company where I implemented ERP systems for different companies. One of the clients I was working closely with is a big charity organization and I help them to implement an ERP system in their business processes as well as to study users to use it.
Currently, I work at the IT department of one of the Ukrainian banks where I do tasks related to Business (System) Analysis. My everyday routine consists of gathering stakeholder requirements, validation requirements using uml diagrams or prototyping tools and documentation using Jira. I use Confluence to create artifacts like Vision & Scope documents, API requirements, UML Diagrams, OTAP, etc.
A significant part of my work is database analysis, and modeling that's why I watch courses related to this topic.
As a business analyst, I have already participated in the release of a few products that got a high rank from stakeholders
As a product designer the number of customers of the product I was working increase significantly during that time.
- Friendly team
- Challenged tasks
- Due reward"
business analyst,"About Me
Business analyst with experience in project management and UX/UI design. I analyze requirements, model processes, and optimize digital products. I leverage AI tools to automate analysis and documentation, focusing on the strategic development of products.
My Experience
Current Employment
Business Analyst | East Europe Foundation
I am responsible for gathering requirements, describing business processes for new modules, and improving existing functions of the Damaged and Destroyed Property Register (RPRM). I analyze user needs, determine the business value of changes, and develop solutions to enhance system performance.
Key Responsibilities:
- Gathering and analyzing requirements, developing BRD, SRS
- Business process modeling (BPMN), system optimization
Collaborating with stakeholders and technical teams
- Creating User Stories and Use Cases
- Preparing analytical reports and presentations
Previous Experience:
1. Project Management (Public Sector, IT Projects)
- Managing digital transformation projects
- Coordinating development teams, handling project documentation
- Implementing 6+ IT projects in the public sector
2. UX/UI Design & Product Analytics
- Developing MVP for a mobile application: User Flows, Wireframes, CJM
- Conducting market and competitor analysis, audience research: developing and analyzing a brief (250+ respondents)
- Conducting online and offline interviews with potential users
- Optimizing prototypes based on user feedback
Technologies & Tools
Business Analysis: BPMN, BRD, SRS, User Stories, Use Cases
Design & Prototyping: Figma, FigJam, Miro, draw.io
Project Management: JIRA, Confluence, Notion, Microsoft 365
Data Analysis & Modeling: Excel, Camunda
AI Tools: ChatGPT, Midjourney, DALL-E, Copilot BA
Where I Want to Grow
I am advancing in business analysis, focusing on developing new products and improving existing functionalities. I am interested in Data Analytics and business process automation to enhance scalability and efficiency. I actively explore AI tools to refine analytics, automate routine tasks, and boost the productivity of product teams."
business analyst,"BA/PO 5+ years
Highly skilled Business Analyst with extensive experience in developing products for e-commerce, stock trading, financial analysis, CRM, ERP, and chatbots. Proficient in software development, gathering and processing of requirements for software products with excellent communication and analytical skills. Characterised by attention to detail, ability to quickly understand complex information systems. Constantly seeking new skills and knowledge and ready for new challenges.
I am interested in AI, Fintech, Stock Market, Web3, Military domains, BA or PO position
Experience
Projects:
- EMI Payment system (SWIFT, Payment Cards, AML, Compliance and Risk management )
- Stock Markets Trading Platform (MarketData L1, L2, Orders, Risk management, FIX)
- Middle Office Accounting Software based on transactions (data gathering and normalisation, transaction processing and reversals, reports, analytics)
- Risk Management Software for stock trading (BP, Limits, Auto triggers)
- CRM Software
- ChatBots
- Reporting system for software development team results
Technologies:
Software/Tools:  Lucidchart, Miro, Jira, Confluence, Notion, ChatGPT, Balzamiq, Figma, draw.io, Google Docs, MS Project
Notations and techniques:
UML, BPMN, State Machine, Wireframe, User Story, Specifications, Roadmap
I prefer working on projects that use Scrum instead of Waterfall. I value getting feedback from end-users and always take notes during meetings. I don't enjoy meetings that aren't needed and I'm not open to working overtime regularly.
My Salary expectations depend on the domain, project, whether it’s remote or office work, and the benefits offered by the company. The amount net listed on Djinni is the minimum I am considering for offers."
business analyst,"Business Analysis Foundation course at SoftServe Academy:
- I have participated in the Machete Project — a platform that supports volunteer forest restoration efforts in Central America — in all phases of business analysis.
- Conducted stakeholder analysis and requirements elicitation to identify key project needs, producing a detailed stakeholder matrix and context diagram.
- Developed user stories with acceptance criteria, use cases, process diagrams, and impact mapping to define functional and non-functional requirements, ensuring alignment with business goals.
HR Lead at a Ukrainian IT company:
- Singlehandedly managed the full employee lifecycle, led a team of recruiters, and coordinated the hiring process.
- Introduced an HRM and ATS systems, created monthly recruitment reports and analyzed KPIs to provide actionable insights for the team and management, conducted various employee satisfaction surveys and visualized data.
Interview Team Lead & HR Manager at US edtech startup:
- Managed a team of 13 interviewers, participated in HR processes development, onboarded and mentored new employees, and led training sessions.
- Interviewed over 4,000 applicants from 180+ countries, designed and facilitated onboarding training for over 8,000 clients, achieving high engagement and quick adaptation to the company’s custom platform.
Data Analysis: Conducted quarterly employee satisfaction surveys and visualized data using Looker, identifying trends that led to an 11% increase in employee retention.
Process Optimization: Automated recruitment and employee data management processes by implementing HRM and ATS systems to enhance data accuracy and reporting efficiency.
Stakeholder Management: Coordinated with cross-functional teams to improve employee engagement, achieving a 21% increase in engagement metrics.
With 3 years of experience in HR, I’ve developed a strong foundation in process optimization, HR analytics, and stakeholder management—skills that naturally align with business analysis. With my passion for data-driven decision-making, process improvement, and problem-solving, I am looking for an opportunity to expand my expertise into the Business Analysis field."
business analyst,"Anadea 2022- present (consultant)
Resposibilities:
- Perform market and competitor analysis to define project vision and product strategy.
- Communicated closely with stakeholders to gather, analyze, and manage requirements through interviews, surveys, and observations.
- Created and maintained system documentation, including User Stories, Use Cases, and User Guides with diagrams.
- Evaluated projects using PERT to ensure timely delivery, and defined the Minimum Viable Product (MVP) to align with business goals.
- Managed the project backlog, including grooming sessions and sprint planning, and handled change requests.
- Coordinated an 11-member team, facilitated Scrum ceremonies, and ensured efficient execution and timely project delivery.
- Validated designs and mock-ups, ensuring alignment with business goals.
- Performed UAT, bug reporting, and maintained system requirements for Legacy systems.
- Developed value propositions and upsell strategies through customer needs analysis.
Projects:
Bulletin - Swedish online newspaper.
Flexidea - a solution for small and medium-sized businesses for invoice factoring and micro-lending, operating in the Baltic countries and confidently entering the European market.
Bluewater - a unique Swedish technology for providing purified and mineral water at home, in restaurants, and for water stations. The purifiers are controlled via a BLE device using an iOS mobile application.
Rocky - a social media platform where users create and share their ads for brands.
Flexidea - Reduced development costs and restored client trust, leading to increased requests for new development and optimization.
Grad Service - Optimize document circulation and reduce time spent on analytical tables.
Ruana - Reduce external purchase costs through business analysis.
I want to work in an international company (USA/UK preferable) with well-established internal processes. I want to integrate into well-being and kind surroundings that are focused on achieving the objectives. I  expect to practice business analysis skills and techniques in my working routine to bring value to the company and the customer and continue my development in the profession."
business analyst,"•	2021 till now – Operational control manager at ""Inditex Ukraine""
- implementation of operational changes in the standard procedures for managing stock of goods in stores
- monitoring compliance and improving the processes of internal movement of stocks of goods, analysis of the effectiveness of work performance by employees
- introduction of new or updated equipment and training to work with it
- testing of new software on the iPod/iPad/android PDA and its implementation
- training of processes related to RFID technology, monitoring and control of such processes in stores
- implementation of online trading processes and appropriate training of personnel
•	Since 2012 to 2021 - training manager for cashiers at ""Zara Ukraine""
•	Since 2009 to 2012 - Head cashier at ""Zara Ukraine""
Education:
•	(2003 – 2008)  National Pedagogical Dragomanov University,
Institute of Physical Education and Sport,
Master's degree in teaching theory and methods of physical culture and sports, organizer of tourism work
Additional education:
•	2022, Business Analysis course at Hillel IT-school
Hard skills:
•	Understanding of the software life cycle;
•	Knowledge of methodologies: Agile (Scrum, Kanban), Waterfall;
•	Experience in creating functional / non-functional requirements;
•	Practical skills in Use Case, User Story, UML, BPMN, interactive prototyping
Tools: Jira, Confluence, Balsamiq."
business analyst,"I'm currently working as Team Lead at Logity. We provide service as logistics partner in USA. I've been working here for 8 years. However, I'm looking to start a career as business analyst. It's time to switch to another sphere and deep into IT industry.
I started as logistics manager and then I grew up to supervisor of logistics team. I ended up as team lead.
A motivated individual excited to start a career as a business analyst. Ready to bring fresh ideas and a collaborative mindset to support business growth. Strong problem-solving abilities, quick learner, and a team player. My experience as a logistics team lead helped me improve processes, optimize operations, and make datadriven decisions, which are key skills for a business analyst."
business analyst,"Certifications
DELF, FCE, EDS Admin, M.E.Doc: Specialist, 3x1C V8 Professional, MC: Azure Fundamentals, Power BI Data analyst, MCP, MCTS, 3xDynamics AX\D365F&O, CCBA, CSPO, CSM, KMP, PRINCE2, ITIL 4 Foundation
Tools and technologies
Jira, Confluence, Jira Service mgt, Balsamiq, Miro, Postman, Microsoft (Sure Step, Lifecycle Services, Visio, Project, Power BI, Azure, MS 365, SQL, Dynamics AX\D365 F&O, NAV, CRM), M.E.Doc (Reporting, Salary), 1C
Domains
Finance, Operations, Marketing, HR, IT
Business\Data analysis
BABOK areas of knowledge & techniques
Data analysis (Business intelligence, Data base)
ERP Solution architecture
Analysis of existing software, FIT&GAP, Building of the system architecture, FDD writing, SDLC, Setup and customization, Data migration, Integration, Users training, Define a testing strategy, Support
Project management
PRINCE2 (Processes, Themes, Tailoring), SCRUM (Events, Facilitation, Coaching), Lean Kanban (KMM, Continual improvement, Cadences, etc.), ITIL (SVS, Practices, Service Desk, SLA, Knowledge base, UI\UX, etc.)
Product management
Marketing research\strategy\4P, Roadmap, MVP, Product lifecycle\strategy, KPI, etc.
Valued member of IIBA (IIBA)
Solution architect (Microsoft Dynamics Community)
Microsoft Partner of the Year 2016 WINNER (Microsoft Ukraine)
The best ERP-solution 2013 (Microsoft Ukraine)
I do not consider QA, Admin, Security, DEV roles\positions"
