Category,Resume
rust,"Worked for 4 months as a Blockchain developer at 727 ventures, and developed smart contracts and features for Openbrush. I would like to develop further in any field, even if it is not Blockchain development. Also worked as Fullstack developer on Flutter and Dart, writing both backend and frontend at Horda inc. and Improvs. Recently, worked as an HR manager in
a Ukrainian company, ensuring a high level of selection of potential
candidates and their further familiarization with the company.
I have participated in many Ukrainian Olympiads in Informatics and reached expert with rating 1639 on Codeforces. Therefore, I have experience in solving analytical and conceptual problems using data structures and mathematical and programming algorithms.
I want a plan to introduce me to the company, its priorities and my tasks as soon as possible. I would also like to have a conditional mentor who could be contacted for unclear details of my tasks"
rust,"Prefer *nix-specific projects(macos is also fine). Love system development. Good at cross platform projects. Prefer to work on product.
Area of development: cross platform development, embedded/backend/desktop linux, system development for OS X(kext development, system extensions), GUI(Qt widgets), network applications, full cycle of application development(from technical specification to deployment)
Languages: C, С++(including modern standarts), Rust, basic Objective-C, bash, basic python, dockerfiles(adept of docker environments)
Fan of CI/CD - CircleCI, Github Actions
Libs: boost(asio, thread, filesystem, ...), qt4/qt5, libcurl, libprotobuf, log4cplus, jsoncpp, rpclib, libsqlite3, freeimage,  a lot of them...
Performed smooth/iterative transition from C/C++ codebase to mostly Rust codebase with regular public releases. As result much more stable application/service was obtained.
Implemented RDP File System Virtual Channel Extension support in a custom RDP server, integrated it with virtual filesystem functionality on macOS.
Developed a comprehensive Bluetooth subsystem for the STB MAG424, from kernel module to userspace bindings; provided support for HID and A2DP using bluez5 and alsa/pulse-audio.
Established an efficient developer's environment by dockerizing it for multiple platforms/boards. Set up a private Docker registry, it significantly reduced deployment and update times for developers.
Engineered a self-contained interactive ebook compiler. This custom tool compiles HTML, JavaScript, CSS, and other resources into a single executable file. It guides users along a specified path defined by the editor and provides a level of data protection against activities like screenshots. Windows only.
Developed the initial version of a desktop cross-platform VPN client based on OpenVPN, showcased at www.vpnunlimited.com
B2B contract only!
Product is desirable - it is where I can maximize benefit for all.
It is important for me what impact have product to work on.
I have a quite big experience of interacting with international teams from all over the world and had/have regular english communication, so I wish to continue this practice.
And it is important for me to keep work/life balance:)."
rust,"Currently, my experience is limited to my own projects, participation in trainings, and small contributions to open-source projects.
However, I continue to actively learn and acquire new knowledge and skills, applying them in practice.
So far, my biggest achievement is the development of my own project: Embroiderly, a free, open-source, cross-platform desktop application for designing cross-stitch patterns that already has a large community of active users.
In general, the field of embroidery software is not very evolved and is mostly obsolete (both technically and practically). There are also not enough open resources in this area that could help develop new solutions.
So I am focusing a lot on developing open specifications for cross-stitch pattern file formats and parsers so that anyone can also use my work and develop better solutions."
rust,"I'm a Software Engineer with over five years of experience. Since 2019, I have been working on a cloud-based service for remote monitoring and control of MODBUS protocol-based industrial equipment. The platform establishes connections with customer devices, reads and collects their data, provides dashboards and graphs for visualization, generates downloadable PDF reports, processes alerts configured by customers, sends SMS/Email notifications, and offers many other features.
My work involves backend development with Rust and TypeScript, frontend development with React, and infrastructure management using Docker and GitHub Actions.
Key achievements on my current position:
- Implemented a new billing system: Each organization now has a balance from which funds are withdrawn daily based on service usage. Balance top-up is available via PayPal and Sense Bank acquiring.
- Quickly implemented integration with another SMS-sending gateway to prevent service interruption and customer loss when, at the beginning of the war, the previous provider stopped operating in Ukraine, causing customers to stop receiving notifications.
- Implemented a large number of features of different complexity (500+ pull requests on GitHub).
I am equally interested in working on a project being developed from scratch as well as on something that is in a support state. However, among my responsibilities I would like to see more often the implementation of server functionality."
rust,"Pinta Software | Web and Desktop Software Developer (Rust, Python, JavaScript)
2024 – Present
Key Responsibilities:
- Develop and maintain web and desktop applications using Rust (Tauri), focusing on cross-platform functionality and robust user experience.
- Implement JavaScript and React(also WebAssembly ) in client-facing applications to enhance interactivity and user engagement.
- Collaborate with team members to design and execute software solutions, ensuring high-quality standards and efficient performance.
- Handle full-stack development tasks, from backend logic to frontend design, optimizing for scalability and reliability.
- Participate in agile development cycles, providing technical expertise and feedback to drive project progress.
Achievements:
- Successfully delivered multiple cross-platform applications, meeting both client requirements and industry standards.
- Played a key role in developing and deploying solutions that enhanced user experience and operational efficiency.
Bright Kids Ukrainian | Python, Roblox teacher
2022 – 2024
Key responsibilities:
- Teach children and adults Python programing language
Python course details:
- Basic: Fundamentals, Syntax, Practical Examples.
- Intermediate: Tkinter, Pygame, OOP.
- Advanced: Flask, Docker, Web Development.
Successfully instructed and mentored over 40 students with diverse skill sets, across various
groups
Teach children how to create own Roblox game (Lua)
Instruct children in Lua programming language, focusing on Roblox game development.
Teach essential concepts and syntax specific to Roblox Lua scripting.
Facilitate hands-on projects and assignments to encourage creativity and practical
application of learned skills.
Code Club Lviv | HTML/CSS teacher (volunteer)
2022
Key responsibilities:
- Conduct lessons with children groups
- Created Time tracking app
- Created SEO parser
- Integrated WebAssembly to projects
- Improved servers by Rust and Rust based DBs
- Help a lot off people to go in IT community
- Created some working Rust servers
- Created web shop that is in use
Great team work with cool projects connected with backend development. Good mentor support for skill up and chance to grow up in the company. I look forward to long-term cooperation"
rust,"I have worked on various projects, primarily working on the backend of web projects. Technologies that I have primarily used consist of
Python with FastAPI or Django for backend, along with Pydantic and SQLAlchemy (or used raw sql queries), but also have used Pandas, Numpy and Scipy.
Rust with actix-web or axum for backend, along with diesel-orm/sqlx/tokio-postgres. I have created a project which supported websocket connections for realtime data exchange between clients and the server.
I have some limited experience with building frontend using Typescript, and using Angular as a framework.
And I have general experience using common developer tools and technologies - Git, SQL, Linux, Docker, Redis."
rust,"Majored dev languages:
JavaScript TypeScript Python Rust Ruby Go C++/C# Dart
9 years as a software engineer
2 years as a lead developer in full-stack dev
5 years as a senior developer
Delivered 30+ projects successfully
Specialized in
Developing/Integrating/Maintenance/Deploying/CI/CD/Refining:
Full-stack web services
Desktop/Mobile apps
AI solutions
eCommerce
2-3D games
I've already achieved Master's degree in Software Engineering from Chernivtsi National University.
I'm a Senior Software Engineer with 9 years of experience.
I completed 30+ projects successfully including:
Full-stack web services
Mobile/Desktop Apps
eCommerce
AI Solutions
2-3D games
I'm well versed at Agile/Scrum methodologies and good at Asana/Jira and Git platforms for software development life-cycle.
I led 6+ projects as a lead developer that's why I'm familiar with logical/DB design, technical mentoring, and so on.
I hope to work as a software developer/engineer."
rust,"I had experience on several projects as a Python Backend developer.
First project - VPN company. We were moving their backend from Perl to Python. (It begun with reimplementing their PKI infrastructure, but they switched the task to backend migration).
I've got a chance to learn a bit about PKI and Certificates, DNS, Detection services. Partially rewrote some Perl package, that i could not find as part of Python ecosystem.
- ~7 months
- The second one was a company that worked with ads, which needed a software to recalculate bids by special algorithm  and update values on remote services through API, such as Ironsource. There was one another service(which i dont remember) which had slightly different API.
I made a CLI app for this purpose.
~ 2months
- the last was analytical service , we build backend from scratch. But there was already some work done in Go (Kafka event sourcing). I, personally worked on Python backend. Unfortunately we haven't launched till i worked there.
Here i've got some experience with Clickhouse(though not the best one), Kubernetes, Docker, Documenting API, GitLab CI."
rust,"I’m a backend engineer with over 5 years of hands-on experience, specializing in backend, blockchain, and AI tech. My skill set spans a wide range of tools and frameworks, enabling me to tackle complex and non-trivial business logic challenges. While my core focus is backend development, I’m also proficient in DevOps and have enough frontend chops to integrate APIs when needed. In short, I specialize in building end-to-end server-side solutions—from architecture design to deployment.
# Experience on projects with the main stack on Rust:
### Dinomail
- Overview: A marketing platform for Email campaigns, leveraging analytics and AI to boost personalization and campaign efficiency.
- Role: Lead Backend Developer. Built APIs, data pipelines, analytics, external integrations, and AI resume_classifier for content analysis and generation.
- Tech Stack: Rust, ScyllaDB, Redis, Kafka Queue, AWS S3, KrakenD (API Gateway), Travis CI, Docker, ChatGPT API.
### Magic-Mail
- Overview: A user-friendly service for generating and sending emails using AI.
- Role: Lead Backend Developer. Built infrastructure for AI model integration, Email generation, and processing logic.
- **Tech Stack**: Rust, Actix-Web, ScyllaDB, Azure Blob Storage, Docker, Google API, OpenAI API, Ideogram API.
### ICC-Validator
- Overview: A startup focused on protecting blockchain vulnerabilities against quantum computers. The primary goal is to create a second layer of protection over the blockchain using stronger encryption keys.
- Role: Lead Backend Developer. Developed the entire logic infrastructure, from smart contracts to server-side implementation.
- Tech Stack: NodeJS, Rust, Solana, Ethers, Actix-Web, Docker.
### Revolt Vortex
- Overview: A chat messenger similar to Discord or Slack.
- Role: Backend Developer. Improved the existing project by optimizing performance and refactoring it into a microservices architecture.
- Tech Stack: Rust, Rocket, MongoDB, Redis, Docker.
- Strong skill in neural networks and extensive experience in Prompt Engineering, enabling effective automation of tasks using AI, like ChatGPT.
- Diverse experience with a wide array of technologies, APIs, and programming languages, empowering the ability to select optimal solutions and seamlessly implement micro-tasks with precision and efficiency.
- Expertise in designing robust architectural solutions that are both scalable and maintainable, ensuring seamless future support. Specializes in crafting microservice architectures that facilitate efficient inter-service communication.
I am looking for companies that provide opportunities for career growth to the level of an architect or technical lead, as I am more interested in technical solutions rather than organizational matters."
rust,"Getting degree of bachelor at Software Engineering.
Independent immersion in such languages ​​as Rust Typescript.
- Contributor at NEAR ecosphere(namely near-workspaces-rs, near-workspaces-js etc.): solved design problems, small enhancing. Used Rust and Typescript there.
- Wrote my own pet project while figuring out REST and webSockets. Used Java
- Designed and realised telegram bot for cafe. Used typescript.
Good understanding of developming flow."
rust,"Codify (2018 - 2021)
Projects:
Booking: As You Stay
Job search: Joblaco (closed)
Codify website Codify website
Crypto Exchange: An exchange platform with reach UI
Used Technologies:
Vue.js
React
d3
AG Grid
rx.js
My Role:
I was a frontend developer.
Implemented UI based on the provided design
cooperated with designer to achieve beauty on our websites
Reviewed the code of other people.
Participated in meetings.
Contributed to open source
Knowledge sharing with coworkers
(NDA) (2021 - now)
Blockchain protocol is currently under development.
Projects:
mchain node (Rust)
PoW miner (Rust)
Explorer (Frontend + Node.js)
Web Wallet (Frontend + Node.js)
Investments Dashboard (Frontend)
Wallet Chrome Extension
wasm smart contracts (Rust)
Company Website (Frontend)
JS SDK
Technologies:
Rust
rocksdb
triedb
tokio
jsonrpsee
wasmer
wasmtime
wasmparser
etc
Node.js
Nest.js
zod
etc
Frontend
React (Next.js)
Three.js
gsap
Wasm
etc
My Role:
I am a Rust developer + Frontend developer in our team.
My work was:
to implement JS SDK library for our blockchain
to update and write new code in different parts of the node
to update and write new code in wasm system smartcontracts
to participate in meetings
to plan future sprint
to share knowledge with coworkers
to receive knowledge from coworkers
to investigate and provide necessary context for technical solutions
what should be the gas price of the wasm op codes?
transaction validation approaches in different blockchains
to review other's code and specifications
to write tests
to discuss and propose some ideas
to write code styleguide
to contribute to open source
to write CBOR library for JS
implemented wasm instrumentation (modification of the passed wasm to ensure determinism and finite execution)
implemented JS SDK for our blockchain
created CBOR library for JS
wrote system smart contracts
used Taylor series and integration for improving UI performance
Successfully participated and supported Advent of Code
I expect:
- effective and smart team to work on the exciting projects that will be helpful to society
- respectful and productive communication
- difficult tasks to solve
- to see results of my work and how it is helpful to our customers
I don't expect:
- Family-like approach of company culture
- Any kind of projects with unclear moral status(gambling, adult content, ...)"
rust,"Rust Developer with 4 years of commercial experience building systems using Rust.
• Developed backend for a travel application focused on safety and reliability. Specialized in crafting resourceintensive algorithms and managing large datasets from multiple external APIs.
• Rewrote an existing CMS and other existing services from Python/React to
Rust/HTMX, for Marketing company. That includes Mailing System, Telegram
Bots, web data Scrapers, gRPC and Websockets, 13+ microservices,
deployment using Docker, Kuberneetes and NGINX on VPS servers.
• Developed backend for LMS, that includes: an HLS video player, with straming
from server, JWT/oauth, Protected OpenAPI's, CMS for admins, and a few
dosen crud operations for users to use aa learning platform
• 3 Similar Ecommerce projects including an admin panel, that was written in
Rust and HTMX, with Bootstrap for frontend I used different frameworks: Vue,
React and HTMX.
• ~ 20 small projects, including: Telegram / Instagram Bots, and small websites"
rust,"Switching to Rust Developer with 15y background in QA/Automation and Java Development.
Mostly worked with Java 6-22, Spring, Selenium, Gatling, GitHub/Gitlab, Jira+Confluence.
Recent projects:
- actively switching to Rust for the last few months
- QA fullstack (manual, automation, performance) at Ultra.io
- QA fullstack (manual, automation, testops) at Habafamilygroup
- QA Automation/SDET (automation, testops) at Straighterline
- QA fullstack (manual, automation, performance) at Newstore
- Java dev (OSGi, microservices) at Please
- Java dev (Spring, JAX-RS, microservices) at Simplifia
- QA Automation Lead at TD Ameritrade
- Some experience as QA, SRE, Integration Engineer at Nokia Siemens Network and Sicap Telecom"
rust,"Senior Software Engineer / Team Lead (2022-2025)
- Working on several decentralized trading applications (DEX & Futures trading)
- Working with Arbitrum Stylus, Near, MultiversX, and Concordium blockchains
Middle Software Engineer (2020-2021)
- Working on a blockchain layer-2 technology.
- Developing a virtual machine for smart contract execution (Rust).
- Developing smart contracts for Ethereum (Solidity).
- Working with international team.
Middle Software Engineer (2019)
- Working on a financial/trading modelling and simulation software.
Junior C++ Developer (2018 - 2019)
- Working on a cross-platform desktop client (Qt) and server (C++) application.
- Working on a web client (ReactJS).
Looking for a position as a Rust engineer."
rust,"Summary:
10+ years of professional expertise in the Information Technologies (IT) industry;
Rich experience in software architecture, knowledge of a wide range of programming languages, technologies, and platforms (C, C++, Rust, JavaScript, PHP);
Experienced in development of web and network-related applications;
Development & expertise highlights:
Web development;
Object-Oriented design;
Recently Completed Projects:
Solana Indexer
Description:
Indexer is a set of utilities and services which allows to gather, transform, storage and analyze the information stored on Solana Blockchain.
Languages:	Rust, SQL
Position:	Middle Rust developer
Role:  Project architecture developing, coding, debugging and support.
Solana smart-contracts (Metaplex)
Customer:	people around the world
Description:
Metaplex is a protocol built on top of Solana that allows:
Creating/Minting Non-Fungible Tokens;
Starting A variety of auctions for primary/secondary sales;
and Visualizing NFTs in a standard way across wallets and applications.
Languages:	Rust
Position:	Middle DAPP developer
Role:		Solana contracts developing, debugging and support. Off-chain tools developing
Pulse Oximeter (pet-project)
Customer:	me and my family
Description: 	Pulse-Oximeter is the device for monitoring a person's pulse rate and oxygen saturation. The core of the device is STM32F030 MCU
Languages:	Rust, RTIC
Position:	Projec
Analog Trunk Multiplexer “Cascade - 120”
Customer:	Luhansk Telephone Company
Description:	The goal of the project: development and organization of production, installation and maintenance of a series of the Analog Trunk Multiplexers ""Cascade-120"". The multiplexer ""Cascade-120"" is designed to connect coordinate PBX to the public telephone network by E1 digital streams.
Languages:	C
Position:	Software Developer
Role:		I was performing / responsible for following task:
development of CDR system
- Designed an architecture and implemented a system for collecting and indexing on-chain information stored in the Solana blockchain.
- Developed a component for analyzing staking operations on Solana, which includes both retrospective analysis and real-time analysis on the fly.
The propositions of the projects with Rust as a primary programming language are preferred."
rust,"CMS project 1: HTML, CSS, JS, React.js, Jest, SCSS, Storybook
Creating components, unit tests (jest). Created own library for themes.
CMS project 2: React.js, TypeScript, GraphQL, Apollo, Tailwind (JS-in-CSS), styled-components
UI Developing with different modern libraries, writing queries and mutations with Apollo GraphQL, TS, writing code with formulas for generating SVG diagrams.
HMI Project 3: React.js, Docker, WS
Authorization, rendering big tables with virtual scroll, communication with a client in English, mentoring.
Projects 4, 5: Rust, postgreSQL.
Project 6: Tauri (Rust + TS)
Rendering maps in OS app.
Role: front-end developer / back-end developer / fullstack developer.
reduced bundle size and improved performance"
