Category,Resume
java,"I developed many international large and small projects with significant value and use different stacks
I achieved implementation some difficult projects as tech lead and developer
I expect smart team and interesting project"
java,"I have a solid experience of working with many different projects of varying degrees of complexity and knowledge of different technologies.
I completed a lot of projects in different stack technologies
From the company I expect interesting projects and the opportunity to apply and deepen my knowledge and experience"
java,"I participated in large foreign projects(products and outstaff) and use java stack technologies such as Spring/Spring boot, Spring dataJPA, Spring Security, Hibernate, SQL, Redis, MongoDb, Maven, Gradle etc
I developed and improved software products and increase it value.
I expect interesting project"
java,"I am a beginner developer, looking for a company to gain experience and become a good employee in your company. Motivated to learn and improve my skills.
I received the Oracle Certified Associate, Java SE 8 Programmer certificate.My background also includes knowledge in Spring MVC,Boot ,Data JPA, SQL ,Git.Also I'm practicing my skills by creating and working on my pet projects, some of them are within GitHub platform.
I am a quick learner with strong analytical skills and an engineering approach. I can work effectively both independently and within a team. I am excited about new opportunities to further develop my skills and contribute to high-impact projects.
easy to communicate with and like working in a team.
LibraryOne App
This is a CRUD App with ability for person to take books
from library and return them back. Built with Java using
Spring, JdbcTemplate, PostgreSQL,Thymeleaf.
LibraryTwo App
This is a CRUD App built with Java , Spring Data JPA ,Hibernate
PostgeSQL and Thymeleaf.I added sorting books by year from
oldest to youngest.Also added pagination of books by pages.
A book search page has been created. The search is performed
by the initial letters of the book title, and if the book is taken by
a person, we get his name.I added an automatic check for the
delay of the book.If the book is If a person took a book and did
not return it within 10 days, the book will be highlighted in red,
otherwise in green.
Oracle Certified Associate, Java SE 8 Programmer"
java,"Salary expectations for work in Ukraine, abroad much higher!
Can leave Ukraine, can't be mobilized.
In total 5+ years of professional experience in Java Development with different technologies.
Worked with both microservices and monolithic architectures.
I have a lot of experience in English-speaking mixed geo-diverse teams.
Java 7/8/11/13/17 , JEE, Spring (Core, Data, MVC, Boot,Cloud, Security), Servlets ,GWT, JSP, EJB, JPA/ Hibernate, ORM,
other Web-Frameworks and Libraries (Struts,  Maverick, Velocity), MVC / MVP,
Application /Web Servers ( Apache Server, Tomcat), Webservices (REST, SOAP), IDEs (Eclipse, IDEA) , Swing,  JUnit, Mockito, JDBC, JDO, GIT + GitHub, SVN, JIRA, Maven, log4j,
UML, OOP/OOD, JSON,  XML (XSLT/XQuery/XPath, DOM, SAX, JAXP,JIBX),  HTML,
Docker, CI/CD
JavaScript (without JS frameworks).
Databases:Oracle(PL/SQL), PostgreSQL, MySQL.
B.Sc
. in Computer Science in Ukraine
M.Sc
. in Computer Science from european university /English-speaking Master’s Program/
Interested in:
modern tech. stack, long-term project, clear tasks, cooperation with different roles (QA, DevOps etc).
Not interested in:
bureaucracy, micromanagement, time trackers."
java,"Proactive and detail-oriented Java Developer with over 6 years of experience in software development. Extensive expertise in the full Software Development Life Cycle (SDLC), including requirements gathering, system analysis, design, coding, testing, and deployment. Proficient in Java Core, Spring Framework, and Hibernate, with a solid understanding of OOP, OOD principles, and design patterns. Strong skills in building scalable web applications and microservices architecture. Adept at problem-solving with a focus on performance optimization and delivering clean, maintainable code. Excellent communicator and team player with a proven track record in Agile environments.
Tech stack:
-Java Core,
-Spring Framework
-Spring Boot
-Spring Data
-Hibernate
Experience with: Docker, PostgreSQL, Kafka, Tomcat, Git/BitBucket/Tortoise SVN, Spring Framework, Liquibase.
Have a good command of English.
Achieved 196/200 on the ZNO mathematics exam, showcasing strong analytical and problem-solving skills.
Reduced personal weight by 70 kg in 9 months, demonstrating exceptional discipline and goal-setting abilities.
Earned the first adult category in chess, reflecting strategic thinking and planning capabilities.
Successfully implemented new technologies in feature development, resulting in a more efficient and scalable application architecture.
Active contributor on Codewars (4 kyu), solving complex coding challenges to enhance algorithmic thinking.
Opportunity to realize my potential and grow as a specialist.
Interesting project with a lot of coding. Team with same goals and ideals."
java,"Experienced in developing and maintaining fintech and e-marketing applications.
Streamlining deployments and ensuring uptime for production web applications.
Responsibilities:
- Developing new features/functionalities and enhancing existing components
- Code refactoring
- Performing code review
- Refinement of the system
- Consideration and analysis of business requirements and provision of a technical perspective on the approach
- Collaboration with clients, relationship management with technical teams
- Defining and consulting customers on technical solutions for new features
- Data research, analyzing and fixing
- Administration of local networks on Linux and Windows bases.
Worked with the following technologies:
Java(8+)
Spring Framework 5/6(Core, MVC, Data, Boot, Security)
Web Services (REST, SOAP, gRPC)/Microservices
Kafka
PostgreSQL, Oracle, MySQL, KeyDB/Redis, MongoDB.
Nginx, Tomcat, Oracle Weblogic 12.*, IIS
Git, Docker/Docker Compose, Minikube, Gradle/Maven, Jenkins
Linux/Windows
API Development: Built a RESTful API that integrated with multiple third-party services.
Improved System Performance: Optimized code, resulting in an improvement in system performance and reduced load times.
Reduced Technical Debt: Refactored legacy code, reducing technical debt and improving maintainability.
Developed automation scripts or tools that saved many hours of manual work per week.
I am looking for a long-term opportunity with the possibility of professional growth.
Working in a team of Java developers is what I need.
I hold the opinion that exchanging experience and skills, as well as communication, are key factors in developing as a professional.
The ideal ratio of work tasks for me is 80% back-end and 20% front-end, preferably based on Angular/React/Vue/Flutter.
I currently have some experience working with Angular/Flutter. Front-end is necessary for further development as a full-stack developer."
java,"Exempt from military service | Take a look opportunity to relocate
Software developer specializing in the Java stack with experience in energy domain, fintech sphere. Proven ability to adapt quickly in fast-changing environments, continuously self-educate, and apply new knowledge to solve complex tasks. Eager to learn and proactively collaborate with stakeholders to deliver cutting-edge solutions that balance quality and technical excellence.
Tools and Technologies :
Java 21 , AWS (Cognito, DynamoDB, Lambdas, AppSync),
Spring Boot, Security , Kubernetes, Gradle, Maven,  JUnit 5, Microservices, AWS , GitHub Actions/Workflows, Hibernate, Lambdas, Mockito, NoSQL, Serverless, REST , SQL, Git, MySQL, AWS, Docker, Kafka, Jenkins, Liquibase, Lombok, Rest Assured Testing, Spring Data, PostgreSQL, HTML, VueJs
Experience in domains : Fitchech, Product
Jul 2023 – Present, Software Developer
Responsibilities:
- Create microservices to enhance system modularity and scalability.
- Implement features that meet business requirements and improve user experience.
- Write unit and integration tests to ensure code quality and reliability.
- Implement AWS Lambdas for efficient serverless computing solutions.
-  Collaborate effectively in large teams to achieve project goals.
- Continuously self-educate and apply new knowledge to solve complex tasks.
- Proactively collaborate with stakeholders to deliver cutting-edge solutions
Feb 2022 – Jul 2023, Software Developer
Responsibilities:
- Active contributor for platform stability continuous improvement by introducing unit test coverage and
additional validation, refactoring entities and relations between, rework log messages for more
meaningful, migration to move stable versions, review existent dependencies and code to get rid of
not used ones.
- Develop new functionality and enhance front - back collaboration by playing an active role in
Swagger API contract clarification and implementation.
- Support QA team by adding integration test for non-trivial components.
- Be back-up person for prod deploy for AWS.
- Act a scrum master based on team schedule.
- Explore issues and provide hot-fixes on prod`s environments
Jan 2019 – Jan 2022, Techical consultant, Software Developer
Responsibilities:
- Configured workflows on the customer’s side.
- Customized default workflows based on specific requirements.
- Tested and supported integrated workflows.
- Served as an L3 support developer."
java,"I have developed several personal and academic projects demonstrating my skills with modern Java technologies: Java 17+, Spring Framework, Databases, Testing, Version Control & Build Tools, ORM. These experiences have equipped me with a solid foundation in Java development, preparing me to contribute effectively in a commercial setting.
Graduated with bachelors degree in computer science in Dnipro University, where i learned huge background in this field about algorithms and programing languages.
Successfully writed multiple small-sized personal projects, showcasing proficiency in Java, Spring Framework, and modern development practices.
Developed RESTful APIs architecture, enhancing my understanding of scalable and maintainable software design.
Gained hands on experience with testing frameworks like JUnit and Mockito, ensuring the delivery of reliable and high-quality code.
As a Trainee/Junior Java Developer, im eager to join good collaborative team, where i can apply my personal tech skills in java, spring framework, relational or not relational databases, ORM and junit testing, and grow with good teammates as professional."
java,"Software test automation engineer with experience in WEB and backend microservices application test automation with Java and in Selenium (Java), Selenide.
Responsibilities:
• developing and maintaining test documentation: test cases (scenarios), checklists, bug reports, user stories, test plan and test strategy (training projects);
• developing and implementation automation tests, test analyze, tests fixing
• developing /supporting automation framework
• kafka performance testing in microservices""
• participating in meetings with on-site colleagues
Stack: Java 17, Selenide, Selenium, Cucumber, JUnit, TestNG, WireMock, AssertJ, Lombok, Log4j, BDD, Maven, Gradle, Rest Assured, Git, Jira, Apache Kafka, GitLab CI-CD, Spring, DynamoDB (NoSQL AWS database), DBeaver (AWS RDS), Splunk, JDBC, AWS Lambda, Apache Jmeter
Experience:
Test Automation Engineer
Project description: Supporting Unit Inventory department with project delivery needs
Key Responsibilities:
• Test cases/extended checklist writing
• Test cases automation
• Maintenance and update of the QA framework
• Implementation of new scenarios for functional testing of Web and API;
• Reporting bugs in Jira;
• Conducting performance tests;
Technologies and tools: Java 11 (17), Jira, Cucumber , Git, SQL, DynamoDB, Report Portal, Intelligi IDEA, Postman, JUnit, AssertJ, Lombok, BDD, Maven, Gradle, Splunk, SonarQube, GitLab CI-CD, Spring, Kafka
Junior Test Automation Engineer
Project description: Supporting Unit Inventory department with project delivery needs
Key Responsibilities:
• Test cases/extended checklist writing
• Test cases automation
• Maintenance and update of the QA framework
• Implementation of new scenarios for functional testing of Web and API;
• Reporting bugs in Jira;
Technologies: Java 11, Selenide, Selenium, Jira, Cucumber , Git, SQL, Report Portal, Intelligi IDEA, Postman, JUnit, AssertJ, Lombok, BDD, Maven, Rest Assured, DynamoDB.
Trainee Test Automation Engineer
Project description: AQA Lab Autumn 2021
Key Responsibilities:
• Studying automation tests development using the BDD approach
• Studying manual testing methodologies.
• Studying SQL querying.
• Studying Agile methodologies.
Technologies: Java, Selenium WebDriver, JUnit, TestNG, Cucumber, Jira, Selenium Grid, Intellij IDEA, Git, BDD"
java,"I used different stack at my projects, such as:
Java, Spring/Springboot, microservices, JDBC, Hibernate,  MySQL/PostgreSQL, Mongodb, Redis, Maven, Gradle, Docker, Kubernetes, AWS, Google Cloud Platform, etc
I developed projects at different domains and varying degrees of difficulty
I find interesting project"
java,"Results-driven software engineer with 5 years of experience in the fintech industry, specializing in the development of high-performance, secure, and scalable backend systems. Proven ability to deliver robust, production-grade solutions using Java, Spring Boot, and microservices architecture. Experienced in optimizing database performance and integrating distributed technologies like Kafka, Redis, and RabbitMQ to support business-critical operations. Known for a strong product mindset, clean code practices, and driving technical innovation in fast-paced environments.
Developed and maintained a high-load fintech application for the banking sector.
Designed and implemented scalable microservices and secure REST/gRPC applications, including integration with SOAP-based and third-party APIs.
Implemented robust security features, including two-factor authentication, enhancing application compliance and resilience.
Built and optimized database solutions using Oracle, PostgreSQL, and Redis; ensured high performance, data integrity, and efficient query execution for complex business logic.
Developed and supported Java 7–21 and Spring-based modules across various system components.
Participated in the full SDLC — from architectural design and development to testing and deployment.
Conducted comprehensive testing and validation to guarantee reliability and software quality.
Maintained and refactored legacy monolithic systems, contributing to their gradual migration to microservices.
Tools/Tech: Java 7–21, Spring Boot, Spring Security, Hibernate, MyBatis, Oracle, PostgreSQL, Redis, Docker, Swagger, Jenkins, REST, SOAP, gRPC
I am looking for new challenges where my experience and skills will be useful for product development."
java,"November 28, 2022 — Present
Position: Java Developer (Full-time)
Project Description:
Infort is a health platform designed to connect patients, doctors, and clinics, simplifying the healthcare experience for everyone involved. The platform facilitates seamless communication, appointment scheduling, and medical record management across various healthcare entities. By providing a centralized system, Infort improves the accessibility and efficiency of healthcare services, allowing for better coordination between all parties.
Technology Stack:
Kotlin, Kubernetes, MySQL, API, React, Redux, Spring
Role and Responsibilities:
Working full-time as a Java Developer, focusing on backend development for the Infort platform. Responsibilities include designing and maintaining the backend architecture using Kotlin and Spring, managing deployment on Kubernetes, handling secure data storage with MySQL, and integrating APIs. Additionally, supporting the frontend with React and Redux, and ensuring seamless communication betwe
February 21, 2022 — November 17, 2022
Position: Java Developer(Full-time)
Project Description:
Client: Appsec Phoenix. The company was founded in January 2020 in the UK. The platform acts as a centralized dashboard for visualizing data (graphs, charts, etc.) regarding vulnerabilities in code, libraries, containers, clouds, and ready-made applications found by various scanners. The core functionality is the integration with various security vulnerability scanners to aggregate data and present it in a unified and convenient format. The platform allows for risk assessment, setting goals for developers, checking risk levels by specific categories, tracking risk dynamics, and prioritizing them. The platform is currently undergoing a complete redesign.
Technology Stack:
Infrastructure: AWS (Email, Cognito, ECS, RDS)
Backend: Hibernate, SpringBoot (Security, Data)
Database: PostgreSQL
Role and Responsibilities:
Worked as a Java Developer, responsible for developing and maintaining the platform's backend. Main duties included integrating various security scanners, optimizing data processing, and participating in the platform's complete redesign.
2023 - 2024: Cherkasy National University named after Bohdan Khmelnytsky, FOTIUS, Software engineering, Master's degree
2019 - 2023: Cherkasy National University named after Bohdan Khmelnytsky, FOTIUS, Software engineering, Bachelor's degree
2021- 2022: SPD-University JAVA FOR WEB
2021 - 2022: Java Online Program | EPAM University
I want to work in a team of professionals, exchange experience and constantly develop. I am interested in tasks that allow me to expand my technical skills and work with modern technologies. It is important that the team has transparent communication, the ability to influence decisions and an understanding of the value of well-written code"
java,"I have experience working with Java Core, as well as with the Spring Boot and Hibernate frameworks. In the projects I participated in, I used Spring Data, Spring MVC, and Spring Security.
I also have experience integrating with Third-Party APIs. For relational databases, I have worked with H2, MySQL, PostgreSQL, and MS SQL Server. Additionally, I have experience working with the non-relational database MongoDB.
For version control, I use GitHub and GitLab, and for containerization, I use Docker.
For testing, I utilize JUnit and Postman."
java,"I am a Go Software Engineer with previous Java experience, 3x AWS Certified, with more than 3 years of experience in software engineering.
Professional skills:
- Primary stack: Go, AWS, Kubernetes, Terraform and more.
- Extensive experience with SQL and NoSQL databases(PostgreSQL, DynamoDB, MondoDB/DocumentDB).
- Messaging: Kafka/Kafka Streams, SQS.
- Experience with Microservices and Distributed Systems.
- Experience with building high-load, resilient, scalable systems.
AWS Solution Architect Associate
AWS Developer Associate
AWS Certified Cloud Practitioner
I am looking for an interesting project with people I can learn from.
How I see an ideal environment:
- High-load project with a modern technology stack
- Creating and implementing from scratch rather than maintaining or integrating solutions written by someone else
- Freedom in decision-making
- Flat structure without micromanagement"
java,"Unfortunately, I have no professional or commercial experience. However, I was working on my first pet project at university. I treated my part of the development responsibly, namely the functional part of the game's levels. I also create small projects to my expand my knowledge and capabilities
I want to get worthless experience in IT. I am very communicative and talkative, so i want to work in friendly atmosphere where everybody help and give advices to each other"
java,"Advance Green School (AGS)
08.2023 - 03.2024 IT specialist (System Admin) (part-time)
Handled all IT-related tasks in a private school
DEVELOPMENT EDUCATION
EPAM University
11.2022 - 11.2023 various Java Development programs
It was a completely English-language study, with many practical tasks and mentoring support
I am excited to contribute to a friendly team, working on interesting projects that drive digital transformation and positively impact the world"
java,"I. project - Adynamite (permanent).
Web application with deep integration with Facebook Business API and Google API. Developed by team around 10 tools that optimized advertising data (costs, revenue, leads, etc.) for business owners and their managers.
Team size: 4 developers + 1 pm
1. Developed new services, handling ongoing change requests and providing support for existing services.
2. Performed system analysis of the subject area for 2 new services (from scratch), and also conducted partial business analysis on my own initiative (personal communication with pay-per-click managers).
3. Extensive exploration of the Facebook Marketing API, including thorough study of documentation, active engagement with the provided API explorer, and implementation of custom solutions to circumvent API limitations to achieve desired outcomes.
Tech-stack: Spring, Facebook SDK, Google API, JPA, PostgreSQL, Scheduling
II. project - Agency Security Bot
Telegram Chatbot for Advertising Agencies Management. The bot facilitated functionalities such as team creation, participant invitations, and configuration of specific monitoring subscriptions.
Team size: 2 developers + 1 pm
1. Code process: Expanded the existing codebase to incorporate new features, catering to the unique needs of advertising agency management.
2. DynamoDB Integration: Basely utilized DynamoDB for both code implementation and within the AWS service.
3. Monitoring Implementation: Developed monitoring capabilities, both on the backend and basely utilizing Amazon EventBridge.
Tech-stack: AWS, Telegram API, DynamoDB, Facebook SDK
Team size: 3 developers + 1 pm
III. project - Looker Studio connector
Integration of Facebook and Google APIs to extract essential advertising metrics from Facebook's commercial projects and present them in an interactive Google application for streamlined reporting.
1. Expanded the existing functionality to enable the retrieval of values for new metrics at the request of stakeholders. In doing so, implemented accurate calculations for several critical metrics whose values were not provided by the Facebook API.
2. Independently developed a Google API report template by leveraging my expertise in Facebook metrics, their aggregation, and their interrelationships.
Tech-stack: Spring, Facebook SDK, Google AppScript, Looker Studio, PostgreSQL
Hard skills
1. Worked extensively with a complex third-party API, specifically the Facebook Business SDK. Handled domain-specific queries not supported by the SDK, such as calculating conversion data at various levels of advertising (account, campaign, ad set, ad). Formulated comprehensive queries and transformed them into a unified connected data array, considering the SDK limitations.
2. Conducted a detailed and in-depth analysis of the business domain (social marketing), encompassing a deep understanding of data slices, metrics, their value ranges, interrelationships, specific calculation formulas, and integration with a third-party graphical API (Looker Studio). Implemented acquired knowledge and solutions directly into the codebase.
3. Completed the full development cycle: business plan, presentation, development, testing, and integration into existing business.
4. Developed a logical transformation block for a set of text data intended for sending to users via a Telegram bot, considering the character limit per current message.
Soft skills
1. Ability to deciphering ambiguous information and extracting meaningful insights.
2. Communication extends beyond fellow developers to include interaction with cross-functional team members.
3. Independently seek and participate in relevant events, conferences, and meetings.
4. Outside of work, organize mini ping pong tournaments among colleagues.
Desire to contribute to a live project, either by adding new features to an existing service using contemporary approaches or participating in the creation of entirely new services/subservices. Enthusiasm for working within a team of proactive and communicative colleagues, fostering a collaborative and open atmosphere."
java,"Commercial experience mostly in insurance and e-comerce domain. My common responsibilities on projects are:
- develop software components in microservices
environment.
- increase test coverage of legacy code.
- review code from other team members.
- maintain and optimise databases.
- integrate third-party APIs.
- engage in full software development lifecycle.
- work with product owners to refine and prioritise
feature backlogs.
- team up with different personnel to gather
application requirements and revise
specifications.
- provide technical support to clients by resolving
escalated issues.
Made application PCI DSS compliant. Numerous 3rd party integrations."
java,"Java Software Engineer with around 5 years of experience designing and developing various aspects of web applications using Java, Spring, Spring Boot, Cloud services (AWS), Git, and Agile/Scrum methodologies. Proficient at learning new technologies, designing modules, and integrating external APIs, utilizing creative problem solving and unit testing to increase functionality and performance. Expertise in data manipulation and database optimization, writing advanced queries and stored procedures. I have experienced the transformative power of AI, enhancing our services with improved
efficiency, accuracy, and innovative solutions."
java,"QA Automation Engineer.
05.2024 - 01.2025
Outstaff web project, full-time, remote position.
My responsibilities:
- designing and executing test scripts
- identifying and reporting bugs
- сollaborating with developers
QA Engineer manual - 10/2021 – until now
GroupBWT, Zaporizhzhia, IT-company (more than 20 projects tested)
QA Engineer manual - 02/2021 – 10/2021
Start-up, Kyiv, ServiceMart Online
QA Engineer manual - 05/2018 to 09/2020
Chain of supermarkets, Kyiv
QA Engineer manual - 02/2015 to 10/2015
Start-up, Kyiv, Online store ""goods for girls""
I focus on Java-based automation for UI and API (REST) testing. I use tools like Selenium, JUnit, RestAssured and Cucumber (BDD).
My tests can interact with databases, work with Excel data, and generate Allure reports."
java,"QA Engineer automation - 05/2024 – 01/2025
Outstaff Web-Project
QA Engineer manual - 10/2021 – until now
GroupBWT, Zaporizhzhia, IT-company (more than 20 projects tested)
QA Engineer manual - 02/2021 – 10/2021
Start-up, Kyiv, ServiceMart Online
QA Engineer manual - 05/2018 to 09/2020
Chain of supermarkets, Kyiv, DB beta-testing
QA Engineer manual - 02/2015 to 10/2015
Start-up, Kyiv, Online store ""goods for girls""
I have 3+ years of consistent QA experience, specializing in manual testing.
In addition, I now have 6+ months of experience in automation testing.
Currently, I focus on Java-based automation for UI and API (REST) testing. I use tools like Selenium (Selenide), JUnit, RestAssured and Cucumber (BDD).
My tests can interact with databases, work with Excel data, and generate Allure reports.
I enjoy improving testing processes and delivering high-quality results."
