Category,Resume
project manager,"Work Experience Summary:
Over 3 years of experience in project management and QA testing.
Led the development of 5+ mobile applications and websites for government institutions.
Managed full product lifecycles, ensuring on-time delivery and post-launch support.
Coordinated distributed teams of 15+ people using Agile and Hybrid methodologies.
Oversaw analytics, A/B testing, competitor analysis, and feature implementation.
Created technical documentation, product roadmaps, and localization documents.
Worked with tools like Confluence, Notion, Figma, AppMetrica, Firebase, and Google Play Console.
Tested mobile games on iOS and Android, focusing on usability, monetization, and localization."
project manager,"For five years, I led a Project Department, supervising a team of 15 engineers and tender specialists. This experience honed my skills in team management and collaboration.
In the past two years, I transitioned to a product IT company specializing in Ukrainian project management software (comparable to Asana, Monday, and ClickUp). In this role, I provided consultation to numerous businesses on the implementation of our software solutions.
With a background in programming, I spent two years developing iOS applications using Swift.
Additionally, in late 2021, I completed a Project Management course at Hillel IT School, ranking among the top three students.
Given my extensive experience and knowledge, I am now focused on securing a Project Manager position. I am confident that my skills and expertise will enable me to quickly adapt and add value to a new organization.
- 10+ closed projects over $ 100,000. The largest is over $ 1.2 million.
- Head of project department of 15+ people for 5 years.
- Head of sales department of 4 people for 1 year
- Experience of NGO project management
Interested in companies, that provides modern project management methodologies.
I pay great attention to the analysis and work on my mistakes. I respect systematicity, but I believe that you can always improve something.
Reached the understanding that there is no limit to perfection!)"
project manager,"Result-driven Project Manager with over 4 years of experience leading diverse projects, including CRM systems, booking platforms, iOS applications, and websites. Proficient in managing cross-functional teams (up to 7 people) and handling multiple projects simultaneously. Skilled in integrating manual QA expertise to enhance project quality and delivery"
project manager,"Over 10+ years of experience as IT manager.
Agile Project Manager / Program Manager certified in various knowledge areas including Project Management Professional (PMP), PMI-ACP, Scaled Agile Framework or SAFe as SASM, POPM, and Lean Kanban. Got hands-on working experience in different roles including Agile Coach, Scrum Master, Delivery Manager, Product Owner, and Product Manager. Have a foundational technical background in Web Development, System Engineering, and Quality Assurance (QA). Proven experience with the following business domains: AI, e-Commerce, Gambling, and Social Networking.
- Launched offshore delivery office for Startup
- Managed team of 30+ members"
project manager,"In my current role as a Senior Process Executive at Cognizant, I aim to enhance my project management skills by adopting advanced methodologies and tools to better track and analyze project progress. One area I want to improve is the integration of data analytics into project management practices. By leveraging data-driven insights, I can make more informed decisions, identify potential risks early, and optimize resource allocation. I am also interested in enhancing my knowledge of Agile frameworks, specifically through advanced certifications, to deepen my understanding of their application in various project scenarios.
Furthermore, I recognize the importance of stakeholder engagement in successful project management. I plan to develop more effective communication strategies to ensure all stakeholders are aligned with project objectives and milestones. This includes seeking feedback more regularly and incorporating it into our workflow, thereby fostering a collaborative environment that supports continuous improvement. By focusing on these areas, I hope to elevate my contributions to the team and deliver even greater value in my projects.
Throughout my career, I have achieved several significant accomplishments that highlight my effectiveness in project management and data analysis. At Cognizant, I spearheaded a process optimization initiative that resulted in a 25% increase in workflow efficiency. By implementing Agile principles and utilizing tools such as Jira and Trello, my team reduced project delivery time by 15%, allowing us to take on additional projects without compromising quality. During my internship as a Data Analyst at Unibank, I conducted exploratory data analysis on large datasets, leading to a 20% improvement in decision-making speed for key stakeholders. My findings were presented to senior management, showcasing the value of data-driven approaches in enhancing operational efficiency. Additionally, as a Software Project Manager at Labrin Tech, I led a team that successfully delivered a critical software project three weeks ahead of schedule, enhancing team productivity and ensuring all stakeholder requirements were met. My academic excellence is also recognized through the Rector's Scholarship, awarded for achieving a GPA of 4.93/5 during the Summer 2023 semester at WSB University, reflecting my commitment to balancing multiple responsibilities effectively.
In my professional journey, I seek an environment that fosters growth, collaboration, and innovation. I value opportunities for continuous learning, whether through advanced training, mentorship, or exposure to new technologies, as I believe that ongoing development is essential for both personal and professional success. I also expect a culture that encourages open communication and feedback, allowing team members to share ideas freely and contribute to a positive work atmosphere. On the other hand, I prefer to avoid environments that are overly hierarchical or rigid, where innovation and creativity may be stifled. I believe that flexibility and adaptability are key to navigating today’s fast-paced business landscape, and I thrive in settings that prioritize agility and empower team members to take ownership of their projects."
project manager,"Communication with clients;
Planning project schedules, resources, and budgets (Discovery);
project requirements;
Estimating projects;
User stories;
Prototyping;
Prioritizing and assigning tasks, monitoring their completion;
Project documentation;
Manage of technical team;
SDLC (Software development lifecycle)
Manual testing;
Research applications, LLMs etc.;
Prompt Engineering;
Analysis of product competitors
Projects, teams, risks management
Agile / Scrum, Kanban
SDLC
Research
Artificial intelligence
Communication"
project manager,"Wizzards dev, Kharkiv, september 2021 - december 2021
- Created check lists,test cases and bug reports.
- Conducting black-box, smoke and regression testing.
- Performed API testing via postman.
- Worked with SQL databases
- Took part in scrum meetings.
- Communicated with development team to ensure issue resolution.
PM and QA
Freelance project, remote, july 2024 - December 2024
- Developing timelines, budgets, and resources required for project completion.
- Interacting with clients to understand their requirements, confirm changes, and gather feedback.
-Ensuring that all quality standards and requirements are met at each stage of the project.
- Conducting manual testing to identify bugs, usability issues, and functional problems.
Completed Qa manual course at A-Level IT school.
I found e-commerce project for website developing , agreed on all the terms, assembled a competent team, and now we are actively working on completing the project.
Started a Project Management course at the IT school Hillel.(December 2024 - marc 2025)
As a junior project manager in IT with some experience in managing freelance projects, I expect to gain further experience in coordinating teams, allocating tasks, and managing time effectively. I have already worked on defining project scopes, setting deadlines, and ensuring smooth communication with clients and teams. I aim to deepen my understanding of various methodologies (Agile, Scrum, Waterfall) and project management tools, while learning to minimize risks and ensure successful project delivery on time and within budget."
project manager,"Aspiring Project Manager currently enrolled in a project management course. Has strong organizational and leadership skills from school projects and team work.
Good at organizing tasks, managing schedules, and communicating clearly to help projects succeed. Eager to use what has been learned and a positive attitude to join teams and support company goals.
Committed to learning and creating cooperative work environments that improve productivity and achieve project objectives.
In this job, I want the opportunity to make meaningful contributions to the project and the business, leveraging my skills and expertise to drive success. I'm eager to expand my knowledge and skills, continuously learning and growing in a dynamic environment."
project manager,"I have experience working in cybersecurity where I am responsible for monitoring and analyzing security logs, identifying and reporting security incidents, performing vulnerability assessments and assisting in the development and implementation of security policies. I have experience with cloud technologies AWS and Azure.
Initiated and implemented a Cybersecurity Asset and Vulnerability Management program and an End User Awareness program
Worked with the rest of the IT team to develop an internal web-based content system that the company saved a lump sum of money."
project manager,"Project Manager with 6 years of experience in public institutions (design, logistics, and procurement), proficient in Excel, Google Sheets, PowerPoint, and Adobe Suite. Looking to transition to a Project Manager or Business Analyst role in the IT sector. Successfully completed training in business analysis for IT.
Project Manager with 6 years of experience in public sector (design, logistics, and procurement), proficient in Excel, Google Sheets, PowerPoint, and Adobe Suite. He aims to move to the position of project manager or business analyst in the IT field. He successfully completed his studies in business analysis in IT.
Changed the order fulfillment process, which allowed the government to save at least one million hryvnias annually.
Changed the order fulfillment process, which allowed the government to save at least one million hryvnias annually.
What I want:
Career growth: Opportunity for development, learning new skills and career growth.
Comfortable atmosphere: A friendly team and support from colleagues and management.
Flexible schedule: The ability to work remotely or have flexible working hours.
Interesting tasks: Projects that stimulate creativity and arouse interest.
Appropriate salary: Remuneration that is commensurate with skills, effort, and results.
What you don't want:
Uncertainty: Constant changes in the company, lack of stability and a clear strategy.
Toxic team: Conflicts, gossip and lack of support among colleagues.
Overload: Excessive workload without adequate compensation.
Monotony: Routine tasks that do not provide opportunities for development.
Lack of feedback: Lack of motivation due to lack of support and lack of development."
project manager,"Dear Sir/Madam,
I am searching for a new job and decided to apply through this websute.
Since 2012, I have developed a number of skills and benefited from my role as a Project Coordinator and then as a Project Manager. During this period I had the opportunity to work with both Ukrainian and foreign companies on the creation of animations, development of advertising campaigns and branding. During my work, I studied at the Higher school of Branding specializing in Brand Manager.
Since 2022, I had the opportunity to work in Hamburg in energy company.
In my role I was responsible for the promoting, developing and supporting an Innovation Engineering Project in Offshore Wind department.
I am proud of working efficiently and being able to finish projects in time without any delays. My strengths include the ability to effectively and efficiently organize one's own work, goal and solution-oriented thinking, confident demeanor, reliability and a friendly manner. Therefore it is very important to me to find a positive environment in addition to an interesting job that I can fully contribute.
The next step in my personal career and development would be to apply my operational experiences in a new environment and responsibility. T With me your organization will gain a reliable cooperative and purposeful employee who wants to improve and expand his knowledge and skills on a daily basis.
I am ready for a new journey.
Best regards,
Maryna Mukha
Successfully developed and maintained innovation program in Engineering Department. As a result: 58 engineering ideas were proposed by employees, 3 of them will be tested and implemented."
project manager,"Implement customer retention strategies to increase loyalty and retain
business
Updating customer’s profile and logging complaints using available tools.
I.e. CRM, Workdesk, IMAL
Creating strategies on how to make customer engage better with
company’s product and services
Create strategic plans to enable customer improve and maintain the
overall brand experience
Analysing customer feedback on product ranges and new releases, as well
as preparing reports
Collaborating with IT developers, as well as the production, marketing, and
sales teams to enhance customer services and brand awareness.
Documenting processes and logging technical issues, as well as customer
compliments and complaints.
Aligning customer experience strategies with marketing initiatives. as well as
informing customers about new product features and functionalities.
identifying customer needs and taking proactive steps to maintain
positive experiences
Tracking customer experiences across online and offline channels, devices,
and touchpoints.
Defining and driving implementation of a holistic retention strategy to drive
revenue from existing customers.
Defining and driving the strategy for communication of new products and
services to market.
Collaborating with other business areas, acting as the voice of the
customer.
Leading and managing the customer journey, working with other teams to
support and improve the customer Journey
Working with the product team to create a user story that would ensure
easy and smooth on boarding process for consumers."
project manager,"As a Product Owner, I managed the development of a mobile app that allows supermarket customers to make purchases in the shop via their smartphone, without waiting in line at a conventional checkout counter.
I also launched a secure supermarket system with facial recognition technology which helps to see regular customers or violators.
I was part of the team which built the E-com platform for Silpo.
I developed and implemented a method for automating the cash collection process in retail businesses.
As a Senior Project Manager, I was responsible for: Customer Experience, B2B Sales and Concierge Service.
I use Agile methodology with Scrum and Kanban skills in project management.
I carry out profitability analysis of projects, return on investment forecasts, tender purchases of technological equipment for the project, project and team budgeting.
I created gamification at supermarket checkouts, which reduced the number of people in line from five people to two.
I set up an internal electronic document flow, increasing efficiency within the business by 25%.
I increased the use of self-service checkouts in supermarkets by 35%, creating cost savings on salaries.
I increased annual B2B sales growth by 20%.
I launched an NPS assessment on in-store service quality.
Comfortable working conditions, with a convenient format.
Cool and exciting projects with a friendly team
Good remuneration"
project manager,"Projects and Tasks:
1) Head of Project - ANDROID/iOS
Development
THE WHY KINGZ/ з 2023 to present
Management: overseeing a team of developers, designers, QA, farm, and outsource - including task assignment, monitoring, providing feedback, and conflict resolution;
Risk management: responsible for identifying, analyzing, and taking measures regarding potential project risks.
Improvement: constantly sought ways to improve development processes, worked on new directions, implemented new services to ensure more efficient task execution, and optimized processes through project automation;
Team organization, idea generation for applications, drafting technical specifications, and overseeing all tasks, creating a roadmap;
Communication with stakeholders;
Creating and presenting reports;
Working with various aspects of applicati
2) Project Manager - iOS Development (EVOPLAY, 2022 - 2023)
Team Management: overseeing a team of developers, designers, and QA, task allocation, providing feedback, and conflict resolution.
Project Planning: creating a detailed project plan, setting goals, and timelines.
Risk Management: identification, analysis, and implementation of measures for potential project risks.
Process Improvement: seeking ways to optimize development processes for more efficient project execution.
Team organization, drafting technical specifications, and overseeing all tasks.
Communication with stakeholders.
Creating and presenting reports.
Working with App Store Connect: releasing and updating apps, monitoring the review process, and resolving issues.
Project documentation support.
Collaboration with related departments and subcontractors.
Expertise in App Store Connect, Adjust, WebView, API, ASO.
Working on projects in the fields of finance, gaming, social casinos, and others.
3) Project Manager - Marketing (SOLOVIOV AGENCY, 2019-2022)
Comprehensive project management for marketing services.
Creating a project work plan, budget calculation, and results analysis.
Team organization, drafting technical specifications, and overseeing all tasks.
Communication with clients at all stages of work.
Creating and presenting reports.
Searching for and working with subcontractors.
Experience in various industries: e-commerce, IT, education, agriculture, politics, FinTech, HoReCa, and Real Estate.
HARD SKILL:
Jira
Agile/Scrum/Waterfall
App Store Connect
Adjust/AppsFlyer
amoCRM/1C
Ads Manager (FB/Google)
Miro
UX дизайн
SendPuls
ChatGPT
TestFligh
Earned over $2,000,000 for various companies;
Developed more than 280 mobile applications;
Launched a mobile development department from scratch;
Created over 80 websites from the ground up.
I want to work on an interesting and significant project.
I'm not interested in small companies (up to 200 people) and projects. Temporary projects are also not of interest.
It is important that there is a well-established structure in all departments.
I am not interested in projects that promise a good salary in the future but can only offer a minimum wage now.
I want to work in a stable and growing company."
project manager,"COO at Solve Marketing
Overseeing all agency projects and the RM department.
Project launch: team formation, work plan development, and technical task creation.
Organizing and optimizing team workflows.
Ensuring project execution, meeting deadlines, and aligning deliverables with project goals.
Communication with clients and the team.
Project Manager at Solve Marketing
Outsourced marketing department: developing marketing strategies and setting up a steady flow of leads.
Project coordination, strategic planning, and task execution control.
Marketing strategy development and implementation.
Managing and optimizing advertising campaigns.
Digital Solutions Agency
Participated in product development: structuring information and finding innovative solutions.
Created and managed accounts, built portfolios, and maintained websites.
Developed marketing strategies and conducted competitor analysis.
Coordinated designers and technical specialists.
Social media management: Facebook, Instagram, LinkedIn, YouTube.
Worked with sales channels: Behance, Clutch, Dribbble, Awwwards.
Content marketing: long reads, email newsletters, blog platforms.
Engaged with influencers and media for brand collaborations.
National Online Media
Managed social media: Facebook (40,000+ followers), Instagram, Twitter, Telegram, YouTube.
Set up and analyzed targeted ads (CPC – $0.01) on Facebook and Instagram.
Community management: engaging with followers and handling negative feedback.
Organized giveaways and brand partnerships.
Developed communication strategies and marketing content (news, press releases, reviews, advertisements).
Email marketing: created segmented newsletters.
Sourced and collaborated with influencers.
Skills
Project and team management
Digital marketing, PR, and SMM
Content marketing and copywriting
Advertising and promotion
Market and competitor analysis
Client and partner relations"
project manager,"Humanitarian Project „Shield of Ukraine“
- Medical Convoi Vienna-Ochmadydt Kyiv
- First aid packages and training
- Fully equipped evacuation vehicles
- Internet, Google, Telegram, Signal
- Project Manager
- Get more help
- Delivering first aid kits for soldiers
- Training soldiers in firts aid
- Delivering two evacuation vehicles
- A challenging task in an interesting environment"
project manager,"• Project manager/Scrum Master with 9 years of experience in IT
• Proficient in facilitating teamwork, conflict resolution, and enhancing individual performance
• Skilled in planning, budgeting, executing high-quality projects, and leading teams of 40+ people
• Experienced in establishing processes, Agile transformation, and customer relationship management
• Excellent communication skills with strong leadership and team-building abilities
CERTIFICATES
• 2025 - Certified SAFe® 6 Scrum Master
• 2024 - SAFe: Certified SAFe 6 Architect
• 2023 - Asta Academy: Product Manager Bootcamp
• 2023 - Scrum.org: Professional Scrum Master™ I (PSM I)
• 2022 - SAFe: Certified SAFe® 5 Agilist
I'd like not to work within the domains below:
- Gaming
- Gambling
I'm not working with Russia/Belarus"
project manager,"My strength:
- I have managed teams of up to 100 people, and created KPI systems & onboarding/offboarding processes.
- With over 6 years in talent development, I have a proven track record of guiding professionals through their career journeys
- I have experience in developing and delivering workshops on crucial topics like CV writing and interview preparation, time management & emotional intelligence
- I have experience in collecting and analyzing performance data, which demonstrates my analytical skills
In my roles, I focused on:
- Organized diverse training formats on team management and adaptation to new realities;
- Integrated innovative methods to cultivate essential skills such as emotional intelligence, adaptability, creativity, and strategic thinking.
- Developed initiatives to promote a culture of support, transparency, and engagement, which are crucial for building strong and reliable teams.
To effectively carry out my responsibilities, I utilized various technologies and tools, including:
- Learning Management Systems (LMS): For designing and delivering training programs and tracking participant progress.
- Project Management Tools: Used tools such as Trello to manage project timelines, tasks, and team collaborations efficiently.
- FLEX'14 Alumna
I would like to work in a Ukrainian-speaking team with proactive individuals who are process-oriented and willing to take full ownership of their actions/processes."
project manager,"I worked 1,5 year as a project manager at Demch.co and 2.5 years as a team lead at an international logistics company based in poland.
At Demch.co, I managed WordPress projects for government contracts.
When requirements changed at the last minute, I quickly recalculated resources and agreed on a minimum viable product.
In my development team, I optimized task distribution and implemented automated testing and CI/CD to accelerate work.
I established processes with 2-week sprints, daily calls one hour after the workday started, task tracking in Jira, and documentation in Confluence.
My technical stack included Node.js and Python (Django) for backend; Vue.js and React for frontend; databases such as PostgreSQL, MongoDB, and MySQL; along with DevOps tools like Docker, Kubernetes, AWS, and CI/CD.
Delivered complex projects on tight deadlines by quickly recalculating resources and establishing a minimum viable product when requirements changed at the last minute.
Enhanced project quality and development speed by integrating automated testing and CI/CD pipelines, ensuring consistent delivery of high-quality code.
Demonstrated strong stakeholder management by effectively gathering detailed requirements
Successfully navigated complex client challenges, such as setting realistic expectations for large-scale projects
Proven ability to work in high-pressure environments, from managing government contracts to overseeing operational improvements in an international logistics company, showcasing adaptability and a results-driven approach.
I value clear communication, transparency, and collaboration within teams, and expect agile processes that support continuous improvement.
I look for opportunities for professional development and career growth, with a culture that encourages learning and sharing knowledge.
I prefer to avoid environments characterized by micromanagement or a lack of trust, where creativity and initiative are stifled.
I do not want to work in settings with unrealistic deadlines and poor planning, which can lead to burnout and decreased work quality."
project manager,"Xmllogistics I Odesa, Ukraine (remote)
01.2024 - current
Leading 5 projects related to complex software and web development in the field of logistics. Conducting Scrum ceremonies. Working directly with stakeholders on both the client and company side, finding the best ways of generating value through project execution aligned with client business goal. Project backlog management and tasks decomposition, prioritization and delegation. Proactive work with risks. Creating different plans and writing technical documentation on product functionality.
Team Challenge (remote, part-time)
02.2024 - 09.2024
Building a voluntary web-development project from scratch, working out the concept, establishing Agile and mentoring the team on Scrum principles, motivating the team, controlling the progress, removing impediments and mitigating the pitfalls.
Wateronmars Agency l Parma, Italy
06.2021 - 02.2023
Project management in a data-driven agency specialising in web development, IoT, data gathering and analytics, social media listening, NLP-based text analysis. Managing projects on all stages (initiation; planning; execution; closing). Resourse allocation, progress monitoring, reports creating, ensuring stakeholder satisfaction. Time sheets managing, maintaining records, creating project documentation (Project Charter, Project Plan, WBS) and comprehensive reports.
PSM I
ENGLISH C1
Google Project Management Professional Certificate
I am an extreme fast learner and I cannot live without discovering new information.
I would like to improve my skills constantly and to deal with new challenges."
project manager,"I have over 20 years of experience in IT, with strong skills in QA, 10 years in team management as QA Lead/Manager and PM, and 2 years as PM. Over my career, I have worked in different IT domains, so it is interesting to have the ability to work with something new or well-forgotten old :).
While my recent focus has been on PM, I am ready to return to QA and expand my skillset in test automation, particularly with Python.
In QA led and managed a team of up to 50 persons, spread between different projects.
As PM managed several projects of 10+ persons.
I'm interested in getting a new experience."
project manager,"I am an extraordinary project manager with experience in support supervision, data analysis, quality improvement and generating work plans and budgets for organizations across the globe. I help organizations to manage and run their programs. I am dedicated to offer top notch virtual organizational help that matches your unique needs.  I have experience in project monitoring and evaluation, project scheduling and workplan development and tracking project tasks and milestones.
I would want to improve more on my application of IT in project portfolio management.
MS Project, Open Project, Data entry, Online research, Project documentation and Change management
Professional growth in project management and financial freedom."
