Category,Resume
software engineer,"Hey, if you have positions within Fintech niche, I would be more then happy to discuss them. Specifically:
AML/KYC Compliance
Risk Assessment & Fraud Detection (Transactional Monitoring, Behavioral Analytics, etc.)
I’m seeking roles at product‑oriented companies that empower developers to take on product‑management and ownership responsibilities alongside their engineering work."
software engineer,"Creating a client side using js libraries and frameworks. For the server part I use technologies .Net (C#). Used DBMS MS SQL for data storage. Responsibilities: development new features, refactoring code, bug fixing, requirements analysis, estimation of tasks
Part time job 2-3 hours per day work from home"
software engineer,"Experienced Software Engineer with over a decade of expertise in software design, development, and implementation of complex systems. Proficient in Java, Spring, microservices architecture, and cloud technologies with a strong background in API creation, database design, and software architecture.
1touch.io
Feb 2019 - May 2024
Developed the automation system for data privacy searching and management according to GDPR data protection law for customers from the European Union and the US (CCPA/CPRA/...).
Responsibilities:
• Designed software architecture and developed APIs.
• Database design
• Microservices creation.
• Preparing POC
• Investigated and planned new features, ensuring alignment with business needs.
• Collaborated in an Agile environment to deliver high-quality software solutions.
• Data migration process design
Intro Pro
Feb 2012 - Jan 2019
Developed microservices for user access control to video content for DirecTV, a leading provider of satellite and cable television services, ensuring secure and reliable content delivery to millions of users.
Responsibilities:
• Developed microservices on Java.
• Worked with Oracle SOA Suite to design and implement service-oriented services.
• Developed no-code/low-code services using BPEL.
• Developed and executed comprehensive test suites using SoapUI and Apache JMeter to validate the functionality and performance of SOAP-based web services.
GWT Developer
Nov 2011 - Jan 2012
Developed a standalone client for an interactive risk management system for the banking sector, including a visual interface built with GWT to calculate insurance contract amounts and insurance commissions and assess the feasibility of working with a client.
Software Engineer
Interactivity
Sep 2009 - Sep 2011
Developed a video streaming service for IEEE, the world’s largest technical professional organization dedicated to advancing technology for humanity. The service supported live and on-demand conference video viewing, including the development of a standalone video website and a dedicated Facebook application to expand user access and engagement.
Responsibilities:
• Developed and maintained multiple projects, including full-stack architecture and database structure.
• Designed APIs for integration with external services, including mobile applications.
• Managed user accounts, video transcoding, and payment system authentication.
• Delivered dozens of Proof of Concept (PoC) projects, enabling the company to prioritize quick-win implementations. Created detailed implementation plans, broke down tasks, managed development, supported testing, and contributed to onboarding multiple product data sources.
• Developed an intelligent approach for detecting implicit relationships in SQL and NoSQL databases, transforming it into a competitive advantage that secured two key business contracts.
• Designed, proposed, led, and implemented a plugin system for various SQL database implementations (15+), reducing the data source onboarding process from two months to weeks.
• Optimized the processing of a Distributed File System (DFS), significantly reducing processing time and traffic consumption, resulting in substantial cost savings for clients.
• Implemented key services for access control to content for a leading cable and satellite TV provider, enabling the system to handle massive loads and reducing failure rates by an order of magnitude during high-profile sports events. This increased client revenue and enhanced customer satisfaction.
• Developed dozens of microservices using BPEL, XSLT, and XML, accelerating development, testing, and deployment processes, which secured contracts for more advanced Java-based services.
• developed dozens of Java-based services for the HCAS project in Oracle service-oriented architecture (SOA). This approach enabled effective system scaling compared to its monolithic predecessor and improved throughput under high-load scenarios.
• Developed the first Facebook application for IEEE using Java, FBML, and FBJS, securing a contract for their primary video platform.
• Led the development of IEEE’s video platform website (IEEE.tv), contributing extensively to the backend (Java/Spring) and frontend (JavaScript/jQuery) development. Redesigned frontend plugins, reducing page load times by threefold and increasing user engagement, directly boosting revenue from video access.
• Migrated multiple websites from Perl to PHP, improving performance and ensuring retention of maintenance contracts."
software engineer,"With over 9 years of experience as a Full Stack Software Engineer, I specialize in building high-performing, visually compelling, and SEO-optimized web applications that not only engage users but also drive conversions.
What I Bring to the Table:
SEO-Optimized Web Development – I build fast, responsive, and search-engine-friendly websites, ensuring high visibility and performance
Full-Stack Development – Expertise in a range of programming languages, capable of delivering end-to-end scalable solutions.
AI & Automation – Implemented AI-powered features and automation tools to enhance user experience and streamline workflows.
Mobile Development – Experience with React Native and Flutter, building cross-platform apps with smooth UX.
E-Commerce & Payment Integration – Developed and optimized e-commerce platforms with Stripe, PayPal, and Telebirr payment solutions.
Web Performance & Security – Proficient in CDN, caching strategies, JWT authentication, and secure API development.
DevOps & Deployment – Skilled in CI/CD pipelines, Docker, Kubernetes, and cloud platforms like AWS, Firebase, and Render.
Real-Time & Interactive Apps – Built WebSocket-based messaging systems, live notifications, and 3D interactive experiences with Three.js.
Marketing & Growth Tech – Implemented analytics, A/B testing, and gamification techniques to enhance engagement and retention.
Thank you."
software engineer,"I’ve been working as a software engineer for various companies for 6 years now. I developed new features and refactored the code for existing full stack applications and I created new services from scratch using modern frameworks and tools. I fixed several bugs, vulnerabilities and performance issues and I developed unit and integration tests."
software engineer,"Experienced Software Engineer with a strong background in software design, installation, testing, maintenance, and diverse skills across platforms, languages, and tools. Proficient in cutting-edge development and adept at both independent work and collaborative team projects.
In my role as an R&D scrum team software engineer, I performed a wide range of responsibilities:
I developed various A/B tests with team for the previous compoany site and primary micro-services. This included engaging in pair and mob programming, participating in Code Review processes, and handling deployment complexities across different release stages.
Additionally, I actively collaborated with external teams to solve problems and make critical decisions. My contributions extended to actively participating in documentation and knowledge sharing efforts.
I regularly clarified product requirements through meetings with the product team, ensuring alignment with business goals and suggesting improvements where necessary. My ability to quickly address unexpected challenges and blockers was a key asset in my role.
- Streamlined ""On Duty"" Process: I create a realtime Calendar with Slack bot for better team's coordination in company.
- Critical .NET Migration: Successfully migrated a vital service from .NET Core 2.2 to 3.1 and then to .NET 6, ensuring stability and quick issue resolution.
- Legacy Project Management: Oversaw and improved two large legacy projects, including a scraping solution and a machine learning-based job search system. One solution fully updated from .NET Core 2.2 to .NET 6 and integrating it into the company's infrastructure.
- Operational Excellence: Achieved 99% uptime for supervised projects and developed more then ten projects to enhance team's workflows.
- Error Discovery: Wrote a critical API service parser, uncovering a costly company error and facilitating its recovery.
- SQL Server Admin: Can manage SQL Server, from installation to writing complex stored procedures.
- Extensive IT Experience: Over 10 years of official IT work.
- Early Coding Passion: Started coding in Turbo Pascal and C during childhood, showcasing a lifelong dedication to technology."
software engineer,"I've been involved in various projects, including an AI-powered Recruitment and Hiring system, a Research Management System, a Crowdfunding platform, a Rental Property Management system, as well as solutions for Ecommerce, Delivery, and Inventory management, among others."
software engineer,"Hello, I'm a Python developer. I'm passionate about using technology to improve lives and solve problems. My expertise includes scalable Python application development, complex algorithm design, and working with various libraries and frameworks such as Django, Flask, FastApi, and Odoo.
In addition to my technical skills, I possess strong analytical and problem-solving abilities, allowing me to tackle complex issues efficiently. I thrive in collaborative environments and enjoy working with diverse teams to achieve project objectives. Continuously seeking growth opportunities, I'm eager to contribute my skills and expertise to your team."
software engineer,"Ruby on Rails, Sinatra, Ruby, Node.js, Elasticsearch, Redis, MySQL, PostgreSQL, Linux, Rspec, Kafka, RabbitMQ, Microservice, Docker, Kubernetes, Heroku, Grafana, Kibana, ELK Stack, Golang, Tech Lead, Team Lead"
software engineer,"I am a passionate and client-oriented Software Engineer with a deep love for innovative solutions.
With experience in developing robust and interactive web applications using .NET and ReactJS.
Proficient in Azure Cloud technologies and in developing CI/CD pipelines. Also, I have excellent
communication skills, able to work in a team and independently. Deep expertise in software
development projects using Agile/Scrum/SAFe and Waterfall approaches
Microsoft certified engineer:
- Microsoft – Azure Fundamentals
- Microsoft Partners – Designing and Implementing Microsoft DevOps Solutions"
software engineer,"-Overall 13 years of experience in IT with
-Solid mathematical and algorithmic background to solve any technical problem
-Experience in analysis initial requirements, design, estimation, development and testing Web-based applications
-Good knowledge and understanding of OOP, SOLID and design patterns.
-Experienced Elasticsearch specialist"
software engineer,"I have over 5 years of experience in front-end development, specializing in Angular (from the early versions to the latest, including version 18), with a strong background in markup development. For the last 5 years, I have been actively engaged in commercial projects, focusing on building robust software solutions with comprehensive test coverage, automated build pipelines, mentoring, and conducting code reviews. My recent work includes the successful launch of several social networks with complex architectures, where I contributed as the lead front-end developer.
Additionally, I have developed expertise in creating cross-platform mobile applications for both Android and iOS using Angular and the Ionic Framework with Capacitor. I am proficient in front-end technologies such as Angular material, Bootstrap, Tailwind CSS etc. On the back-end, I have solid experience with Node.js, PostgreSQL, and also have experience CI\CD with AWS (ECS, EC2, Fargate).
Any type of rush and long term jobs using the latest technologies, including artificial intelligence. I have a lot of experience and able to do it fast and furious"
software engineer,"Title:
Software Test Automation Engineer
- Software Test Engineer with 3+ years of experience in testing backend and web application.
- I have good understanding of best software testing practices and techniques, hands-on experience with different kinds of testing: Automated regression testing, Functional testing of WEB UI applications, Non-functional testing, Integration testing, Performance testing, API testing, creation of project documentation, good interpersonal and communication skills, high attention to details, succession planning, time-management, motivation.
- Strong knowledge of theory and practice of Testing (Types of Software Testing, Test Design Techniques, QA documentation: Test Cases, Checklists, QA Reports)
- Experience in writing autotest using Selenium and jUnit, Rest-assured, Selenide
- Analytical and communicative skills, high level of self-management. An open-minded, flexible, proactive, goal-oriented, reliable and honest person
Experienced in:
• Functional testing;
• Non-Functional testing;
• Testing frameworks and libraries ( Selenium WebDriver, Selenide)
• Database usage ( MySql, PostgreSql)
• Tools for web servise testing (Postman)
• Git usage ( gitHub)
• Performance testing ( JMeter)
• BDD approache (JBehave)
• Creation and execution of test cases.
• Regression testing
• Integration testing with other testers
I'm performing:
* Automated API testing;
* Manual web services and UI testing
Abilities:
- Automated and manual Integration, Regression, UAT testing
- Participate in TAS development
- Create and maintain Test Cases
- Mentoring newcomers
- Leading team during release from 3 AQA
- Automation backlog owning
Key achievements:
- Leading team during release from 3 AQA
- Participate in TAS development
- Update CI/CD approach for better release testing process
Seeking an opportunity to enhance my professional abilities and contribute to a product-focused company where I can effectively apply and grow my development skills."
software engineer,"As a seasoned Software Engineer with over five years of professional experience, I have consistently demonstrated my ability to architect, develop, and deploy robust web applications. Over the course of my career, I have honed my skills in both front-end and back-end technologies, enabling me to take ownership of the entire development lifecycle.
Key Achievements and Responsibilities:
Full-Stack Expertise: Developed end-to-end web applications, from concept to deployment, combining the power of front-end and back-end technologies. This included the creation of responsive user interfaces, implementation of server-side logic and database management.
Technological Proficiency: Mastered a wide range of technologies and tools, including JavaScript, HTML, CSS, React, Node.js, Express.js, MongoDB, and more. This expertise allowed me to select the most appropriate tools for each project's requirements.
Custom API Development: Created custom RESTful APIs and integrated third-party APIs to enhance the functionality of web applications. Leveraged API endpoints for data retrieval, user authentication, and external service integration.
Database Management: Proficient in database design, management, and optimization. Utilized both SQL and NoSQL databases to ensure efficient data storage and retrieval.
Front-End Excellence: Designed and developed user-friendly interfaces that prioritize a seamless user experience. Employed frameworks like React and responsive design principles for compatibility across various devices and screen sizes.
Back-End Expertise: Implemented server-side logic using Node.js and Express.js. Developed and maintained scalable and efficient back-end systems.
Version Control and Collaboration: Utilized Git for version control and collaborated with cross-functional teams, QA engineers, and project managers, to meet project objectives and timelines.
Security and Best Practices: Enforced security best practices to safeguard applications against vulnerabilities. Followed industry standards and kept updated with the latest security threats.
In my role as a Software Engineer, I have consistently delivered high-quality web solutions that meet both business and user needs. I am confident in my ability to tackle complex projects, adapt to new technologies, and continue making a positive impact on the world of web development. My experience and expertise have prepared me to take on new challenges and contribute to the success of any project or team."
software engineer,"Data Engineer – Canada (remote)
Trade X & Resilience Corporate Services
Jun 2022 – Feb 2023
• developed and modified data pipelines, performed ELT, data manipulation using Python 3, AWS cloud
technologies including S3, RDS, EKS, ECR, EC2, DataSync, DMS
• built APIs (GraphQL & REST) using Fast API and PostGraphile
• maintained the scraping of 140+ websites using Apify, Scrapy, Playwright libraries and improved the quality of
scraped data by filtering duplicates & modifying scraping logic
• configured AWS OpenSearch cluster & migrated data to it from RDS using AWS DMS and build Kibana
dashboards
Software Engineer Intern –  Canada (remote)
KellyKinetix
Oct 2021 – Mar 2022
• redesigned an e-commerce web page that increased company sales by 9%
• produced multiple visual elements of web application by translating UI design wireframes into code using
React, CSS3 (styled-components)
• enabled online payments using PayPal Checkout
Full-Stack Developer Co-op – Richmond Hill, Canada (remote)
AP Agency
Dec 2020 – Apr 2021
• designed multiple browser-compatible responsive web pages using JS (React, Redux), CSS3, jQuery
• developed REST APIs using Node.js & Express.js to fetch data from the MongoDB database
• integrated Square payments into the web application"
software engineer,"Android developer with 8 years of experience in the development, design, and testing of Android applications.
Throughout this journey, I have contributed to a wide range of projects, including assisting a healthcare startup in bringing their product to market and collaborating with both product-based and outsourcing companies. My experience spans diverse industries such as, energy, real estate, social media,  and social networking platforms.
Ensured adherence to best coding practices, optimized legacy code, and implemented innovative functionalities to improve user experience and meet evolving business requirements.
Key responsibilities have included:
Focused on developing new features and refactoring existing ones.
Participation in project design and early-stage estimations.
Setting up application architecture and ensuring ongoing development and maintenance.
Proficient in the Android framework with a strong command of third-party libraries, I bring a comprehensive skill set to deliver scalable, efficient, and user-focused mobile solutions.
Kotlin | Java | Coroutine | Flow | RxJava | Dagger 2 | Hilt | Retrofit | Ktor
Good knowledge of MVVM | MVP| MVI | Jetpack Compose | Clean Architecture
Development of Healthcare Application
Collaborated with a team to design and develop a comprehensive application for a healthcare startup, aimed at helping clinics and patients monitor and manage vital signs. The product enables real-time tracking and alerts, enhancing patient care and promoting proactive health management.
Stack: Kotlin, MVVM, Clean Architecture, Compose, Hilt, GraphQL, Flow
Primary developer for Theme Park Application
Delivered an interface to pre-seat guests, accessible through both manual selection and QR code scanning. Responsible for the ongoing maintenance and enhancement of existing attractions, as well as the integration of pre-seat functionality for several new attractions.
Stack: Kotlin, MVVM, Clean Architecture, Compose, Dagger 2, Flow
Lead Developer, Product for the Energy Industry
Spearheaded the development of the application, a robust application designed to provide both customers and engineers with secure, real-time access to drilling data, reports, and analytics from any location. The platform includes multiple custom views, data caching for enhanced performance, and push notifications to ensure timely updates and insights.
Stack: Kotlin, Clean Architecture, Room, Firebase. RxJava
Application Developer, Vacuum Cleaner App
Provided ongoing support and developed new features for an established vacuum cleaner application, enhancing functionality and user experience. Collaborated closely with cross-functional teams to identify user needs, improve app performance, and integrate innovative features to maintain the app’s competitiveness in the market.
Stack: Kotlin, MVVM, Dagger 2, Koin, Retrofit, Room
Developed application for Searching Temporary Local Workers
Designed and developed a platform enabling service providers to connect with local clients. The application features real-time worker availability, pricing details, customer ratings, and feedback to ensure transparency and enhance user experience.
Stack: Kotlin, MVI, LiveData, Dagger, RxJava"
software engineer,"I've been tinkering with a couple of pet projects lately, and you can find them on my GitHub profile. They're a reflection of my interests and skills in software development. Feel free to take a look and explore what I've been working on!"
software engineer,"RECENT PROJECTS
(Visit my website - uievo.com)
DECEMBER 2022 - PRESENT: Senior Software Engineer (part-time)
Project description: web application in the Education/Transportation domain with monolithic
architecture.
Server-side technologies: C#, .NET Core, Entity Framework, Mediatr, xUnit,
PostgreSQL.
Client-side technologies: TypeScript, React, Redux, React Router, Ant Design,
Moment, Axios, i18next, Jest, Testing Library React.
Other tools: yarn, ESLint, Prettier, GitLab, Jira, Confluence, Git, Docker,
Postman, pgAdmin, Visual Studio Code, Visual Studio.
JANUARY 2023 - MAY 2023: Tech Lead (part-time)
Project description: web application (client) that communicates with partner
staff management systems.
Server-side technologies: not present, since this project is about the GUI.
Client-side technologies: TypeScript, React, React Router, Material UI, SWR,
date-fns, uuid, Jest, Testing Library React.
Other tools: npm, ESLint, Prettier, Azure, Git, Postman, Visual Studio Code.
AUGUST 2022 - DECEMBER 2022: Senior Software Engineer
Project description: web application (MVP) in the Automotive/BI domain with
micro services architecture on backend and micro frontend architecture of the
client SPA.
Server-side technologies: TypeScript, Node.js, PostgreSQL.
Client-side technologies: TypeScript, React, React Router, Material UI, Here
Maps, Chart.js, SWR, Format.js, Moment, Vite, Vitest.
Other tools: pnpm, ESLint, Prettier, Azure, Jira, Confluence, GitLab, GitHub,
Git, Postman, pgAdmin, Visual Studio Code.
JULY 2021 - JUNE 2022: Senior Software Engineer
Project description: web application (MVP) in the Automotive domain with
monolithic architecture.
Server-side technologies: C#, .NET Core, Entity Framework, Mediatr, AutoMapper,
xUnit, PostgreSQL.
Client-side technologies: TypeScript, React, Redux, Redux Toolkit (including
RTKQuery), React Router, Material UI, Moment, date-fns, Axios, i18next,
react-xarrows, react-beautiful-dnd, Jest, Testing Library React, Cypress.
Other tools: yarn, ESLint, Prettier, Azure, GitHub, Jira, Git, Docker, Postman,
pgAdmin, Visual Studio Code, Visual Studio.
Turning words (business needs) into functionality that works as expected - that’s what I like the most about software engineering.
Since February 2017, I have been working as a Software Engineer. I have worked on projects of different sizes and in different domains utilizing Agile SDLC.
I started with the development of small static websites. Later I have spent 2+ years developing cross-platform mobile applications using Xamarin. Then I concentrated on web development using React, Node.js, .NET.
Since July 2021, I have been working as a Senior Software Engineer with the top notch technologies, building MVPs for the industry leaders in the Automotive domain. Since December 2022, I have been working part-time (0.5 FTE) on a project in the Aviation domain. In January 2023 - May 2023 I was also working as a Tech Lead on another project (in parallel) - a web application (client) that communicates with partner staff management systems.
Key responsibilities:
- studying customer’s business needs and generating possible solution approaches (with UI/UX designs if needed);
- providing UI/UX guidance aimed at achieving better user experience that meets all the business needs;
- taking part in meetings with a product owner and a technical team, communicating possible solution approaches;
- taking part in scrum meetings (refinement, estimation, planning, retrospective);
- providing ballpark estimates for a project/feature implementation;
- contributing to project documentation;
- front-end and back-end programming;
- supporting/coaching technical team members;
- contributing new ideas on technical and business sides;
- generating clean and maintainable code;
- covering code with tests;
- providing code reviews;
- mitigating security vulnerabilities.
SOFT SKILLS
Strong analytical and problem-solving skills. Proactive team member who contributes, collaborates and demonstrates positive behavior. Able to work effectively & independently in a dynamic multicultural team environment. Proven time management, organizational and follow-up skills to meet deadlines. Proven quality-orientation with passion for customer satisfaction. Excellent interpersonal skills. Proven ability to learn new technologies and processes quickly. Strong work ethic and professionalism.
1. Cooperation agreement allows working on pet/side projects with no impact on the pet/side projects' intellectual property rights (using personal device).
2. Work is 100% remote.
Make sure these requirements are met before contacting me. Thank you."
software engineer,"I have 6years of working experience as java software engineer. The projects I've been working on mostly were related to API design and development using REST protocol, data scraping from different sources, creating several microservices using Spring Boot and handling their maintenance and interconnection using Amazon Web Services. Also I have experience of writing unit tests, using monitoring tools like Datadog, NewRelic. Currently I am working on  queuing which consists of several microservices using Spring Boot and Amazon Web Services.
AWS Certified Solutions Architect Associate
AWS Certified Developer"
