Category,Resume
qa,"SEP 2022 – DEC 2022
College Project
PROJECT: way2test, main aim for the project was to test an e-commerce website with two types
of testing (Manual/Automation)
PROJECT ROLE: Manual QA/Automation QA
TASK AND ACCOMPLISHMENTS:
1. Provide two types of tests for main functionalities (Registration, Login, Search etc.)
ENVIROMENT: C#, Selenium, GitHub, Trello
FEB2023-Present
VismaLabs s.r.o
API testing, using C# with Gherkin combination(ReqnRoll),
simple performance testing using k6 (js)
for the reporing were used the following tools:
LivingDoc, Allure and Grafana"
qa,"QA engineer with 5 years of experience in Software testing (Commerce project)
Experienced with:
- Mobile (Android, iOS)  and Web testing;
- Creating test documentation: test-cases, checklists; Prioritizing Test Cases; Identify and update obsolete test cases;
- Analyzing and review test-cases, checklists  prepared by Junior team members;
- Create test runs and executing Test Cases;
- Bug report tracking;
- Working with the development team to resolve open issues;
- Review design documents;
- Communication with BA and designers;
- Application of all types of manual testing in practice (functional, integration,  regression, compatibility, exploratory, localization testing etc);
- API testing;
- Work in UAT process
- Work with Support bugs;
- Participating in meetings;
- Ability to work within Iterative methodology.
Growth opportunity in Automation testing"
qa,"Current position: QA Automation Engineer
The project (US fin-tech) is based on blockchain technology and built using AWS services. The platform provides solutions for Investors and Issuers to cooperate with each other through the Platform.
Responsibilities and Key Accomplishments:
• Work with Dev/Business/QA teams in an Agile/Scrum environment.
• Support and Maintenance of existing automated test suites;
• Development of new automated tests and scenarios;
• API testing, Selenium testing, Functional and Regression testing;
• Estimate, prioritize, plan and coordinate testing activities.
• Bug tracking and bugfix verification.
• Reporting directly to QA lead/PM/Customer;
• Continues communication with dev/qa in messagers;
Technologies and tools:
Java, Serenity, Junit5, WebDriver, Postman, JIRA, Confluence, GIT, TestRail
-------------------------------------------------------------------
QA Engineer
Bfrow
The project (Startup) is designed to unite all branches of the fashion industry and their representatives in one place. The business objective is to build collaboration between consumers and fashion influencers worldwide.
Responsibilities and Key Accomplishments:
• Daily Scrum calls with a Customer;
• Reporting directly to QA lead;
• Collaboration with DEV team
• TestCases and CheckLists preparation;
• Functional testing of Web application and BackEnd;
• Exploratory, Cross-platform, Regression testing;
• Mobile testing;
• Bug tracking and bugfix verification.
Technologies:
• YouTrack, Confluence, Chrome dev tools, Virtual Box
---------------------------------------------------------------
QA Engineer
SpriteCloud
Project Description:
Provide Software manual testing and Test Automation services of Web applications for the customer
Maintenance and support of automated test suites as well as the development of new Automated tests using Ruby, Cucumber, Webdriver, and Watir. Reporting revealed regression issues to customer representatives.
Responsibilities and Key Accomplishments:
• Daily Scrum calls with a Customer;
• Reporting directly to QA lead or Customer;
• Support and Maintenance of existing automated test suites;
• Development of new automated tests and scenarios;
• Exploratory, Functional, and Regression testing;
• Bug tracking and bugfix verification.
Technologies:
JIRA, GIT, Ruby, Cucumber, WebDriver, Watir, Xpath, Ubuntu Linux, Virtual Box
Implemented Data scripts that help QA team not to spend time on test data creation.
Implemented Test Parallelization that decreased the time for Regression testing by twice.
To have the opportunity to reinforce technical skills with cloud technologies."
qa,"Learned the basics of software testing, including writing test cases, test plans, and bug reports.
Performed functional and regression testing for a test web application.
Performed API testing using Postman: created requests, checked status codes, data validity.
Practiced working with databases (SQL): writing queries to check data integrity in the learning environment.
Familiar with using Jira to create and track bug reports.
Performed API testing using Postman as part of a training project.
Developed SQL queries to check data in the database in a test environment.
I am learning the basics of working with Git and version control systems."
qa,"QA Engineer
January 2024 – Now
Responsibilities:
- Creating bug reports;
- Creating test documentation;
- Perform all types of testing (Functional, Integration, System, Smoke, Exploratory, Regression)
-Executing test scripts, analysing and recording results
-Performing functional, UI, BE, API and regression testing
-Creating/maintaining of test cases
Automation Framework:
- programming language: Python, Java
- tools/libraries: Playwright, Selenium WebDriver, Pytest, JUnit
- version control system: Git.
- CIS: AWS.
Junior QA Engineer
January 2022 – November 2023
Responsibilities:
Creating bug reports;
Creating test documentation;
Taking part in release preparations (planning, re-testing, regression testing, post deploy support);
Collaboration with the development team to identify testing needs and process improvements.
Ad-hoc project’s tasks according to business needs.
Work tools:
- Git
- Jmetter
- Swager
- Postman
- MongoDB
- Jira
Looking for interesting projects :)"
qa,"I am a qualified QA engineer with 12+ years of experience.
Have worked in both big companies(Vmware, Synopsys, Siemens) and in small projects with 1-2 QA members in a team.
Have developed 10+ automation frameworks for desktop, web, and mobile applications.
Experienced in mobile testing, tested mobile games, learning apps, and dating apps, and have a lot of mostly used mobile devices as well as a license for BrowserStack.
Did security, performance, and load testing and developed performance testing automation frameworks.
Experienced in API testing using Postman, developed API automation framework with Python requests lib.
I have a Ph.D. in computer science in the EDA area and am a professor at the university lecturing Python and QA automation.
Besides of creating automation frameworks from scratch, I always played a key role in identifying and fixing critical bugs before the product release, ensuring a smoother user experience.
Looking for an interesting role within a good team."
qa,"- test automation, build test automation process from scratch
- domains: fintech (payment system microservices for processing transations, KYC, anti-fraud system), sports betting (trading tools), software deployment tool (using msi, app-v packages)
- functional testing: ui & backend system/component/unit testing (C#, ASP.NET WebApi/MVC, Wiremock.NET. typescript)
- non-functional testing: visual testing via self-written library, performance testing via MS Performance framework/Dinatrace
- writing mock/fake services, test libraries for project needs
- test results reporting to TeamCity, GitlabCI, TestRail, ReportPortal
- mentoring of teammates
tech stack: .netcore (C#), ASP.NET, MS SQL, Mongo DB, Apache Kafka, docker, git, Gitlab CI, TeamCity, TestRail, ReportPortal, Postman, Fiddler, LINQPad
mentorship
ISTQB FL certificate
Certificate VCA-DCV
Courses have been passed myself:
- LFS101x: Introduction to Linux
Obtain QA TechLead position
Become a valuable part of team
Be someone who makes the difference"
qa,"I have been working as a Manual QA Engineer from 2022 to 2023. My main responsibilities included:
- Creating test documentation such as Test Plans,  Checklists, Test Cases, and Bug Reports.
- Writing and reviewing user stories for each stage based on acceptance criteria.
- Testing the API manually and performing user story and documentation testing.
- Actively contributing to communication between the PM/PO and the development team through GitHub Wiki.
Additionally, I performed API testing using tools like Postman and participated in discussions to improve the quality of both the product and testing processes.
Technologies Used:
- Jira + Zefir for project management and bug tracking.
- TestRail for managing test cases.
- Postman/Swagger for API testing.
- Git Bash and GitHub for version control.
- VS Code for writing and organizing documentation.
- Collaboration tools like Miro, Google Sheets, Canva, and AI tools for process optimization.
Current Role: I received a master's degree in cyber security from the Kharkiv Aviation Institute, where I deepened my knowledge in areas such as secure software development and advanced security protocols.
Future goals: I want to continue improving my QA and software skills. It will also be a plus to improve knowledge of API testing and automation testing on Python.
I'm currently studying QA, mainly through courses from well-known company.
Finished the theoretical course: "" Crash Course ""QC Fundamental"" "" and a practical course, that looked like working in the company of the same students as me on a thematic project: ""Crash Course ""QC Fundamental"". Team Project Stage"".
After these courses, I:
- gained theoretical knowledge and practical skills of software testing in accordance with recognized ISTQB standards;
- created and maintained an educational mini project on testing using Jira (test planning, writing
checklists, test case creation, test execution, bug reporting, and test reporting);
- understood the concepts of writing user stories and defining acceptance criteria for testing."
qa,"• QA Engineer with 4+ years in manual testing of web and mobile applications
• Basic knowledge of Automation testing (completed Java course)
• Experience in different types of testing: Functional, Smoke, Exploratory, Sanity, Regression, GUI, Cross Browser
• Adept at writing test documentation (Test cases, Test suits, Bug reports, Manuals, etc.)
• Confidence in writing and executing SQL queries to validate and verify dataset
• Experienced in identifying gaps in current processes and tools
Skills:
• Platforms:		Windows, MacOS
• Tools:		        Postman, Swagger, DevTools, GIT, Jenkins,
• Analytics:		Amplitude, Pixels (Facebook, SnapChat, Tiktok), Google Tag, GA4
• IDE:		        XCode, Android Studio, IDEA
• Log monitoring:	Elastic, Sentry
• Data Bases:		MySQL, PostgreSQL
• Bug tracking:	JIRA, Confluence"
qa,"Since 2020, I have been working as a leading metrology engineer at the Kyiv branch of Gas Distribution Networks of Ukraine LLC (Kyivoblgaz JSC), which distributes natural gas to residential and industrial consumers in the Kyiv region.
My responsibilities include: analyzing technical documentation to identify inconsistencies and errors; organizing and maintaining internal document flow in accordance with the company's requirements; working with the 1C database: entering, checking and updating records;
information and consulting support for clients and employees of structural units;
maintaining registers of appeals, inquiries and responses.
I also understand the principles of 2D/3D modeling (AutoCAD, SolidWorks).
Although I have no experience in IT, I want to try my hand at software testing. I have analytical thinking, attention to detail, and a desire to develop professionally in the field of QA.
Opportunity for training and development in the field of testing.
Ability to work with new technologies and tools, as well as gain practical experience. Career development.
A team ready to support you at the beginning of your journey."
qa,"Company: IT Soft Development
Period: February 2025- Now
Position: Quality Assurance
Responsibilities:
- Manual functional testing of Web applications
- Mobile application testing (iOS & Android)
- API testing (Postman, Swagger)
- Create and maintain test documentation (checklists, test cases, test reports)
- Create and manage bug reports
- Collaborate with other team members to achieve best product quality ASAP"
qa,"Living in Europe at the moment. Considering remote or relocate.
I have more than 10 years of experience as manual QA, 1 year as QA automation, 1 year as PM and 3 years as QA Lead.
During these years have worked with web, desktop, Android/iOS apps in Fintech, Healthcare and other areas of business."
qa,"Automated Testing (QA), Manual Testing (QA), Mobile Testing, Test Documentation, Git, Selenium WebDriver, Java, JUnit, TestNG,  Postman,  CromeDevTools, Jira, SQL, HTML
Performed various testing of launched project with a huge amount of active users. Covered new features and existing cases with autotest. Made consistent test projects with maximum possible coverage of functionality. Roll-up releases of new functionality on prod followed by results control.
Moved the existing Selenium project to Selenide.
Have supported 5+ test projects at the same time.
Can effectively communicate with dev and design departments.
Stable project, Adequate management, Communication between departments and within the team"
qa,"EXPERIENSE
RECKITT BENCKISER
Sales representative
-development of sales strategy
-administration of working documents
-strategic development of clients
RECKITT BENCKISER
Chief Manager
-Planning and control of marketing
activities
-development of strategy
-reporting contro
COURSES
TESTING QC/QA
Training Center of Programming
“Nicos-LTV”
MANUAL SOFTWARE TESTING
“UDEMY”
Complete Course with Practical Labs
SKILLS
-Writining and passing test cases
-Writining and passing check list
-Testing and defect reporting
-Basic knowledge HTML/SQL
-Basics knowledge http, https protocols
EDUCATION
EASTERN UKRAINIAN NATIONAL UNIVERSITY
Engineer
COURSES
TESTING QC/QA
Training Center of Programming
“Nicos-LTV”
MANUAL SOFTWARE TESTING
“UDEMY”
Complete Course with Practical Labs
Hello. For me, this is an opportunity to develop in a dynamic industry. I am attracted to the role of a QA/QC engineer, as it requires attention to detail, a systematic approach and analysis skills, as well as close interaction with the development team. I like to understand processes, look for weak points.
I also have well-developed logical thinking, I can find connections and identify errors in complex processes.
I have already studied the basics of testing: the software development life cycle (SDLC), types of testing, I am familiar with the concept of bug reports and working with systems like Jira. I am ready to deepen my knowledge and learn new tools, for example, test automation.
I easily find a common language with people, I know how to build communication and am ready to accept feedback. The work of a tester requires close interaction with developers, analysts and designers, and I am confident that I can work effectively in a team.
My main goal is to gain experience and become a professional in this field. I am ready to learn a lot, accept challenges and cope with difficulties in order to succeed.  I believe that my curiosity, attention to quality and desire to develop will make me a valuable member of your team."
qa,"In 2024, I began studying manual testing. I completed the course of manual testing at the Hillel IT school with a claimed grade of ""Excellent"" in the diploma. I'm also finishing another QA manual course. I know such concepts as: Scrum, Kanban, Jira, Trello, Confluense, test documentation, TestRail, TestcaseLab, API, Postman, SQL, Git, HTML, CSS, mobile testing.
I want to work in a good team. I know that the IT  is always evolving and I also want improve my personal and proffession skils."
qa,"Experience on different domain areas.
5+ experience in banking projects
ISTQB certified tester  (foundation certificate)
* Preparing and maintaining testing documentation.
* Experience in different types of testing: functional, regression/acceptance, integration testing, automation etc.
* Technologies: SOAP, REST, SQL, Selenium WebDriver, client-server architecture.
* Automation frameworks: WebDriver + Java, Junit, Cypress + JS
* Business Analysis Fundamentals.
* Soft skills: communication with customers/product owners, process integration and improvements"
qa,"A Web Application for managing orders of delivering freights for other businesses. Core functionality: Creating & managing orders that are delivered from a pickup point to a dropoff point.
Responsibilities:
-Performing functional, smoke, exploratory, confirmation  and regression testing
-API testing
-Requirements analysis
-Creation and maintenance of test documentation
-Reviewing test documentation written by other QA’s
-Reporting issues to the bug tracking system, checking bug fixes
-Maintaining automation tests in Postman
-Knowledge of SQL and experience with MS SQL and My SQL DB
-Performing root cause analysis on defects
-Communicating with developers and ensuring quality
ISTQB certified QA/QC"
qa,"I am a QA engineer with 4 years of experience. I have worked on three projects - successfully led two to release, while still working on the third. I have experience leading a team, working collaboratively, and being the sole tester on a project - I can adapt to any changes!
My skills include testing both mobile and web applications, as well as both front-end and back-end testing.
Here is my full experience:
Software Testing Engineer
Jan, 2024 - till now
Product: Website
Responsibilities:
• Testing web application functionality across three concurrent streams
• Clarifying requirements and writing test cases
• Engaging in daily stand-ups, planning sessions, grooming sessions, bug triage, and retrospectives.
• Executing sprint testing tasks and regression testing
• Conducting thorough release testing to validate new features and fixes
Software Testing Engineer
Jan, 2023 - Dec, 2023
Product: Website
Responsibilities:
• Performing functional, UI, usability, localization/internationalization, ad-hoc testing
• Requirements analysis
• Performing regression, smoke, integration, user acceptance testing
• Bug reporting
• Taking part in the creation of the quality assurance plan and strategy
• Creation and execution of test cases
• Coordinating of QA Team
Software Testing Engineer
Apr, 2021 - Oct, 2022
Product: Mobile app
Responsibilities:
• Performed functional and UI testing (iOS, Android)
• Test documentation creation (test cases, bug reports)
• Taking part in bug management: creation new bugs, support the existing ones
• Performed smoke, regression testing
• Performed functional testing of API
• Participation in daily meetings
Tools & Technologies:
Jira, Zephyr, Chrome DevTools, Postman, Swagger, Charles, Fiddler, Figma, Firebase A/B Testing, Firebase Remote Config, AWS (Cognito, DynamoDB, Code Pipeline), GitHub, Android Studio, Sauce Labs, Datadog, Urban Airship
• Timely release testing oversight and identification of potential risks.
• Organized testing documentation and test cases for optimal team utilization.
• Effectively facilitated demonstration sessions and contributed to a better understanding of testing results.
• Implemented a streamlined process for ticket verification and updates, contributing to heightened product quality.
• Led the creation of detailed release notes, improving communication and documentation for internal teams and stakeholders.
• Utilized AI technologies for the generation of test documentation and creation of tickets, resulting in increased efficiency, reduced manual workload, and enhanced accuracy."
qa,"Junior Software QA Tester, 09/2024 - Current
IT Soft Development - Remote
•	Writing Test Cases and Checklists in tools like TestRail and Google Sheets to ensure website functionality.
•	Manual Functional Testing using browsers like Chrome, Firefox, and Safari.
•	Responsive Design Testing using DevTools and BrowserStack.
•	Utilizing Postman or Swagger to test API requests, validate status codes, and ensure correct data transmission.
•	Documenting defects in bug-tracking systems Jira, including clear descriptions, reproduction steps, and screenshots.
•	Performing the full cycle of regression testing before releases to ensure system stability and minimize risks.
•	Participating in daily stand-ups, sprint planning, retrospectives, and demonstrations."
qa,"Trinetix
RegDesk - RIMS platform
Web QA engineer - Manual
writing and executing test cases
bug reporting in Jira
bug lifecycle tracking
re-testing defects
regression testing
creating test documentation
cross-browser testing
validating new version
Codeska - QA Engineer
1) A project to develop a mobile and web application for renting places for rest at gas stations in France
2) A project to develop a mobile and web application for beauty studio in Germany
3) A project to develop a CRM system in Ukraine
I was the only one QA on these three projects
API testing - Postman
MySQL
creating the user story and requirements
cross browser testing
cross-platform
writing test documentation
passing test cases
bug reporting
regression testing
communication with the customer
making suggestions to improve the product
I want to find a company that has all the opportunities for development and further growth as a QA engineer"
qa,"Professional QA Engineer with experience in manual and WEB-automation testing
Hello! My name is Suren.
I have been testing web and mobile applications for iOS and Android for over 3 years.
My experience includes:
Manual testing: Creating test cases, functional, regression, and load testing.
Automation: Using Playwright with TypeScript for UI tests, currently learning API automation.
Web and mobile testing: Verifying functionality, performance, and UX.
Tools: Charles Proxy, Postman, JMeter, VS Code.
My projects:
Testing an application for blood sugar level monitoring.
Mobile testing of a ticket-selling portal.
Testing a fitness application with activity tracking and workout planning.
A project with e-commerce functionality (search, orders, bonus programs)."
qa,"Company: IT LIFE Ukraine
Period: October 2024-Now
Position: Quality Assurance
Responsibilities:
-	Manual functional testing of Web applications
-	Mobile application testing (iOS & Android)
-	API testing (Postman, Swagger)
-	Create and maintain test documentation (checklists, test cases, test reports)
-	Create and manage bug reports
-	Collaborate with other team members to achieve best product quality ASAP"
qa,"Professional Experience:
- Extensive hands-on involvement in e-commerce projects.
- Valuable experience in conducting accessibility testing as a prominent Quality Assurance (QA) engineer within project teams.
- Demonstrated leadership as a team lead within a QA department, overseeing a team of five QA professionals on a long-term project.
- Proficiently managed release coordination and provided essential code-cut support, contributing to the establishment of streamlined processes.
Each of my new projects has consistently provided me with fresh knowledge and experience across various facets of the Quality Assurance (QA) process. This encompasses managing multinational teams, working with SFCC, microservices, API testing, accessibility testing, serving as the sole QA specialist on projects, and adapting to both Agile and Waterfall methodologies.
I take pride in having the opportunity to both seek and impart knowledge, benefiting from the presence of professionals at varying skill levels in my vicinity, a significant advantage.
My soft skills and verbal communication are at a commendable level, evidenced by my proficiency at the B2+ level of English. Daily interactions with UK-based colleagues have been instrumental in gaining practical experience in spoken communication."
qa,"~1 year of experience in manual testing of web/mob application. Strong knowledge of QA lifecycle, principles
and approaches. Understanding of SDLC (Waterfall, Agile/Scrum). Types and levels of testing: Static/Dynamic, Positive/Negative, White-box/ Grey-box/Black-box, Exploratory, Smoke/Sanity/Regression, Functional.
Basic knowledge and understanding of: HTML/CSS, HTTP/HTTPS, JSON
DB:MySQL
OS: Ubuntu, Android
Framework: Android Studio
Version Control system: Git
Other: OOP,Postman, Swagger, Jira, Trello, Gitlab, CI
~1 year of experience in manual testing of web/mob application. Strong knowledge of QA lifecycle, principles
and approaches. Understanding of SDLC (Waterfall, Agile/Scrum). Types and levels of testing: Static/Dynamic, Positive/Negative, White-box/ Grey-box/Black-box, Exploratory, Smoke/Sanity/Regression, Functional.
Basic knowledge and understanding of: HTML/CSS, HTTP/HTTPS, JSON
DB:MySQL
OS: Ubuntu, Android
Framework: Android Studio
Version Control system: Git
Other: OOP,Postman, Swagger, Jira, Trello, Gitlab, CI"
qa,"I'm experienced in:
- testing mobile games and game customer support tools
- conducting all testing activities through STLC
- managing and creation of test documentation
- set up QA process
- leading QA team and mentoring
- troubleshooting of production/support issues experience
- client centricity mindset
- have solid people management experience
- interviewing process management
People management experience
QA Engineers interviewing, assessment and promotion
QA staff mentorship
ISTQB/BCS Certified Tester Foundation Level"
qa,"– Strong knowledge and understanding of software testing theory;
– Well-structured and detailed writing of test artifacts: checklists, test cases, adding missing documentation, test data, Confluence updates, bug reports, and release notes;
– Wide experience in testing different environments: web (~7 years), web for mobile and native mobile applications (2 years);
– Solid understanding of client-server architecture / HTTP(s) structure;
– API testing using PostMan and Swagger (~1 year);
– QA Team Leading experience with 5 QA engineers (~1 year);
– Working in Scrum \ Kanban based teams, practical knowledge of SDLC;
– Close collaboration with Product Owners and worldwide teams;
– Analysing of the projects “health” and metrics (post-deployment actions);
– Set up QA processes on the project from scratch as the only QA engineer;
– Mentoring new employees;
– Estimation and planning of future tasks and sprints;
– Project development from the beginning till support;
– Improving current project at all phases of development;
– Basic knowledge of SQL, HTML, and CSS;
– Experience with different CMS (WordPress, Magento, Wix, Shopify, CS-Cart, Prestashop) and CRM (Salesforce, Self-development);
– Domain experience areas in EdTech, Healthcare, and E-commerce.
– Tools: Jira, Confluence, Zephyr, TestRail, MySql, Fiddler, Jenkins, Azure DevOps, Git, Sentry, Kibana, JMeter.
I have faced a challenge - a lack of test data, artifacts, and requirements. But I was up for the challenge and got straight to work, optimizing testing processes and coordinating the entire team. I also took proactive measures, clarified requirements with the product owner, and created comprehensive test documentation and functional test cases. With my efforts, we achieved functional test coverage and monitored the project's ""health"". As a result, we met our goals on time and confidently delivered a high-quality product to our clients.
Work from home.
Preferably environment - Web / Web + Mobile.
Open for automation testing learning."
