Category,Resume
data scientist,"AI Engineer
Apr 2024 – Present
- Developed forest segmentation and land use delineation resume_classifier from low-resolution satellite imagery.
- Trained super-resolution resume_classifier (2x, 4x) using Swin Transformer to increase image resolution for downstream tasks.
- Tools: PyTorch, Python, Computer Vision, Swin Transformer, U-Net, GANs
Machine Learning Engineer
Jan 2024 – Apr 2024
- Developed a multilingual AI agent using RAG architecture with LangChain and LLMs.
- Designed BERT-based resume_classifier to detect gibberish keywords and predict user search intent.
- Tools: Python, BERT, LangChain, Random Forest, SpaCy, Selenium, MongoDB, LLMs, RAG, AI Agents
Senior Data Scientist
Sep 2023 – Feb 2024
- Automated C-suite dashboards with real-time KPIs, doubling reporting speed.
- Deployed fraud detection resume_classifier reducing internal misconduct by 50%.
- Tools: R, Python, SQL, QlikView, PowerBI
Data Scientist
Oct 2021 – Aug 2023
- Analyzed customer behavior to boost premium card uptake by 60%.
- Led marketing analytics that improved campaign conversion rates by 25%.
- Tools: Python, K-Means, ARIMA, Linear Regression, PowerBI
- Presidential Scholarship Winner (2016)
- 1st place at the 2nd International Student Research and Science Conference (2021)
- 3rd place at the First National Students Scientific Conferences (2019)
Personal Projects
Real-time Drone Detector (07/2019 - 08/2019)
- Implemented and optimized a YOLOv3-based Real-time Drone Detector model in collaboration with a team of two, achieving an accuracy rate of 90% and reducing false positives by 50%
Tools: Python, ML, OpenCV, TensorFlow, Keras, YOLO
Semi-Automated Data Cleansing Tool (07/2022-05/2023)
- Developed a Python-based, user-friendly data cleansing tool leveraging PyQt, machine learning, and visualization libraries, achieving substantial enhancement of dataset quality through innovative semi-automation.
- Demonstrated tool proficiency in autonomously handling diverse data cleaning tasks, contributing to improved model accuracy via rigorous evaluations, particularly with a random forest classifier.
- Pioneered a transformative advancement in data preprocessing, emphasizing the tool's automated approach and intuitive interface, marking a significant stride in improving data quality for robust analysis in data science and analytics.
Tools: Python, ML, Linear Regression, KNN, PyQt, Matplotlib, Seaborn, Scikit-Learn"
data scientist,"Organization: Kyivstar Private Joint Stock Company.
Possition: Commodity Market Research Analyst-Specialist.
•	Management of marketing research projects;
•	Negotiations and consultation with customers;
•	Communication with contractors;
•	Document management;
•	Researches & Budget planning;
•	DB management, forming queries by parameters;
•	Studying the Telecom market and providing relevant primary and secondary marketing information.
Organization: Silpo-Food LLC (Fozzy Group).
Possition: Research Manager.
Management of marketing research projects (Qualitative&Quantitative Studies):
•	Negotiations and consultation with customers on research design;
•	Ad-hoc and longitudinal studies;
•	Questionnaire programming;
•	Data processing and analysis;
•	Preparation of reporting materials;
•	Presentation of research results;
•	Controlling work of field supervisors and operators;
•	Obtaining relevant primary and secondary marketing information.
I am motivated in further development as an Analyst, I would like to get more specified skills in data processing using different instruments (SQL, Tableau, etc.) I am also interested in work as a Analyst for buisness needs by providing survey to test working hypotethises."
data scientist,"Pro-active Data Scientist/AI/ML Engineer who has generated $1M+ for the companies using Data Science/AI/ML/LLM. Helping companies from Southeast Asia to Europe in FinTech, EdTech, TravelTech, AdTech, IT Consulting.
Highlights:
- Experience in working with international teams (Singapore, Israel, Cyprus etc.)
- Experience of managing a team, pitching ideas, being super a source of initiatives
- Educational background in Applied Mathematics
Core
:
- Data Science/ML
- Tabular data/classic ML stack/RL
- NLP/LLM/Generative AI
- Langchain, RAG, LLMs etc.
- AdTech/Bidding/Google Ads
Last projects:
- Google Ads Bidding optimization using Multi-Armed Bandits/RL
- LLM based Data Copilot/Database agent/text2sql + python agent (Langgraph, Bedrock, langchain)
- LLM based support team optimisation  (RAG)
- Fraud detection (anomaly detection/XGBoost)
- Math question difficulty classification (RoBERTa, PyTorch)
- Tender Classification (NLP)
- HR analytics (Employee churn prediction)
SKILLS:
Python frameworks: Flask, Dash, FastAPI
Cloud: AWS (Sagemaker, S3, Lambda, Bedrock), Azure
Deep Learning: Pytorch, Keras
Machine Learning: scikit-learn, NLTK, pymorphy
LLM framework: Langchain, Langgraph, Langtrace, CrewAI
ML Monitoring: Evidently (
evidently.ai
), Sagemaker Model Monitor
Big Data frameworks: PySpark
SQL Databases: ClickHouse, MS SQL, MySQL, Postgres
Web parsing: selenium, bs4
Data processing: pandas, polars, dask
BI: Power BI, Apache Superset
RPA: Blueprism
Looking for:
- Interesting projects
- Salary in solid currency (preferably USD\GBP\EUR)
- Career progression"
data scientist,"Various Data Analysis, Image Recognition, Natural Language Processing, Reinforcement Learning projects.
Kaggle Competition Expert.
Skills Used: Data Collection, EDA, Data Processing, Data Wrangling, Data Visualization, Predictive Analysis, Modeling, Feature Engineering, Deep Reinforcement Learning, TensorFlow, TPUs, Image Classification, Natural Language Processing.
I aspire to develop in the field of generative AI and Image Recognition.
Certification in:
Data science,
Deep learning,
Unsupervised,  Reinforcement Learning,
Sequences, Time Series
TensorFlow, PyTorch
OpenCV
Generative AI
Apache Spark
Statistics
MLOps
Mongo DB
AWS
Power BI, Excel"
data scientist,"Fission Consulting. 2 years.
• Python Developing
• API endpoints creating
• National Language Processing (NLP)
• Enhancements data transformation pipelines
• Code performance analysis
• Auto-documentation
Data Analyst
LIGA ZAKON, Full day
• Developing strategies for Record-Linkage task
• Write queries with graph database
• Test merging strategies
• Data mining/Data Analysis
• Data annotation
1 year 8 mont
PhD Student
Lviv Polytechnic National University, Hybrid
• Writing papers
• Doing research
• Research scientific articles
• Developing Experiments for confirming hypothesis
Academic Projects
Bachelor’s Thesis: Developed a model for predicting university admissions based on applicant data, including probability calibration and data parsing techniques.
Master’s Thesis: Designed and analyzed various resume_classifier and methods for combating misinformation and media manipulation.
Additional Information (You can find more info on my LinkedIn profile):
- 23 certifications from different courses
- I'm author of 4 publications in Statistic and Machine Learning field"
data scientist,"I was recently an intern at Epam Campus Data Science training for 6 months. I also worked with a customer on Upwork on ML project (Python & OCR Tesseract) for 2 months. I am a soon-to-be graduate of the Kharkiv National University of Radio Electronics with a degree in software engineering. I have a portfolio of ML and NLP projects (Python). I have C1 EF-SET English certification. Also, I have experience in teamwork in developing a carsharing application.
Created NLP projects such as OCR Tesseract and PAWLS Server, RAG chatbot, BERT classifier training, embeddings, Binary Sentiment Classification with Docker - Movie Review Analysis. Also I created a lot of Colab Notebooks with different stages of date pipeline (EDA, Data Preparation, Preprocessing, Feature Engineering, Regression, Classification, Tree-based resume_classifier and ensembles, clustering, deep neural networks).
I'm interested AI/ML and Data Science vacancies. I'm interested in LLM agents and automations."
data scientist,"ТОВ ""НоваПей"" (2024.04 — тепер)
Автоматизація звітності, поштових розсилок та обробки даних (Python + Gmail API, Google Sheets API, GitLab CI/CD). Побудова дашбордів у Power BI, сегментація клієнтів, написання SQL-запитів і документації.
АТ КБ ""ПРИВАТБАНК"" (2021.03 — 2024.03)
Аналіз клієнтської активності, дослідження поведінкових патернів, моніторинг валютних операцій, оцінка ризиків та виявлення аномалій у транзакціях (SQL, аналітика, документація).
ТОВ ""АТБ-Маркет"" (2020.08 — 2021.02)
Маркетингові дослідження, конкурентний аналіз, аналітика попиту та рекомендації щодо ціноутворення.
Особистий проєкт (2024.10 — тепер)
Розробка автоматизованої системи збору новинного контенту (web scraping), інтеграція з OpenAI API (генерація текстів), Telegram API (публікація постів), деплой у середовищі GCP (Compute Engine + Airflow). Дані зберігаються в BigQuery/GC Storage.
Реалізувала повністю автоматизований новинний Telegram-канал із генерацією контенту через ШІ (ChatGPT)
Побудувала ETL-пайплайн на GCP (Compute Engine) з використанням Airflow, BigQuery, GC Storage
Оптимізувала процеси аналітики та звітності в компанії за допомогою Python-автоматизації
Хочу працювати з проєктами, які передбачають аналітику, data engineering, автоматизацію процесів або інтеграцію з ШІ. Цікавить використання сучасного стеку: Python, GCP, Airflow, Pandas, SQL, Machine Learning."
data scientist,"Education:
Master’s Degree in Data Science - Computing and Information Systems
SEPTEMBER 2021 – TO PRESENT
Goldsmiths, University of London
• CNN and image recognition.
• NLP for Topic recognition.
• Financial forecasting using deep learning Forecasting resume_classifier.
• Big data classification using Hadoop and Apache and python.
• Data pipelines and data visualization.
Bachelor’s Degree in Economics
SEPTEMBER 2012 – SEPTEMBER 2017
Faculty of Economics, Damascus University
WORK EXPERIENCE
Data Analyst – Strategic Workforce Planning
MARCH 20TH 2023 TO PRESENT
WORLD FOOD PROGRAMME (WFP), HQ - ROME
• Support HR SWP Focal points in HQ, RB, and CO in coordination and streamlining of the collection, interpretation, and validation of workforce data for SWP projects. Provide in-depth analysis ensuring that quality standards and data privacy compliance are maintained throughout the process.
• Support and guide Focal points in FA, RBs, and CO using the strategic workforce planning technological platform and support the capacity building of HR/functional areas focal points to effectively enable the delivery of SWP across WFP.
• Produce analysis and visualizations to create and deliver effective presentations to key stakeholders on Strategic Workforce Planning outcomes to enable insight-driven choices.
• Assess and analyze data and indicators connected to internal workforce supply and future demand for talent for the organization based on the strategic direction.
• Support the identification and application of possible future scenarios to derive insights into the implications of these on the workforce.
• Building countries classification algorithm to classify countries based on different factors.
• Build data pipelines for data preparation using python.
• Building regression resume_classifier to forecast the workforce evaluation of the countries based on different drivers.
AI Consultant - Vividly.it
JANUARY 2024 – NOVEMBER 2024, Part-time
• Helped in identifying new AI solutions to solve platform issues like RAG, Code interpretation.
• Prompting AI assistants using CoT and other methods.
• Testing the system, Maintaining Azure AI studio with LLMs and model deployments.
• Developing the Generative AI workshop for business excellence to help users use the Generative AI."
data scientist,"Solving problems on eolymp.com, LeetCode, university tasks, data structures, and algorithms courses in Java and C++. I created a ""Brick breaker"" game on Java, passed the GIT course in Epam, and Junior Java Program in Epam (in progress), now creating a web application on Java using Servlets, JSP, JSTL, JDBC (in progress). Also, I have done an ATM project in Python.
Currently Junior Back-End Developer, but I want to become a Senior Back-End Developer or Senior Full-Stack Developer, maybe Team Lead (as I have leadership skills).
Personal and team projects that required problem-solving skills. My team-leading skills lead to better results, like increasing the team's productivity and achieving better results in a shorter period of time."
data scientist,"With over seven years of experience in the data related fields, I have dedicated the past two years
specializing in Machine Learning and Generative AI. I am capable of overseeing and managing an AI
project from inception to completion.
Predicting Non-Performing Loans (NPLs) - several kind of projects,
Simplified Banking Law Explanations with GenAI Assistant,
Report Generation with GenAI"
data scientist,"Completed an intensive data science bootcamp with a focus on real-world projects and practical applications. Implemented various data science projects, including:
Predictive Modeling: Developed predictive resume_classifier for customer churn analysis using logistic regression and decision trees in Python.
Natural Language Processing (NLP): Built sentiment analysis resume_classifier on Twitter data using techniques such as tokenization, stemming, and TF-IDF.
Image Classification: Implemented image classification using convolutional neural networks (CNNs) with TensorFlow and Keras.
Utilized technologies including Python, R, SQL, scikit-learn, TensorFlow, Keras, and Jupyter Notebooks to analyze data, build resume_classifier, and present findings.
Demonstrated a strong commitment to continuous improvement by actively seeking opportunities to enhance skills in data visualization, deep learning, and cloud computing.
Actively contributed to online communities and participated in hackathons to stay updated with the latest trends and technologies in data science.
I hold a Bachelor of Business Administration from ADA University, where I graduated with a GPA of 3.25 in August 2021. During my undergraduate studies, I participated in the Erasmus + Exchange Program at Koç University, Istanbul, from January to May 2020, enhancing my global perspective on business practices.
From June to December 2023, I participated in a Data Science Bootcamp at Coders Azerbaijan, focusing on data analysis, machine learning, deep learning, and artificial intelligence. This intensive program equipped me with the latest tools for data-driven decision-making.
From 2022 to 2024, I pursued a Master of Business Administration in Project Management degree at Baku Higher Oil School. My diverse educational background, spanning business administration and data science, reflects my commitment to continuous learning and multidisciplinary problem-solving.
Primary objective: Contribute meaningfully to organizational success by leveraging skills and experience.
Interest: Roles focusing on Data Science, Machine Learning and Deep Learning.
Aspiration: Engage in impactful projects, innovate solutions, and enhance operational efficiency and customer experiences.
Commitment: Continuous personal and professional growth.
Expectation: Fair and competitive Salary reflecting skills and contributions.
Avoidance: Roles lacking skill development opportunities or misalignment with expertise.
Goal: Establish a mutually beneficial partnership with an innovative company valuing growth and fair compensation."
data scientist,"Data Scientist at Unibank
As a Data Scientist at Unibank, I advanced to lead several impactful projects aimed at utilizing data to drive product innovation and enhance customer satisfaction. My responsibilities encompassed the application of advanced data mining, machine learning, and statistical analysis techniques to address critical business challenges.
Key Projects and Achievements:
Customer Segmentation in Mobile Banking: Engineered a sophisticated segmentation model based on user login and transactional behavior, enabling personalized marketing strategies and improving user experience.
Credit Scoring Model: Developed a predictive model to assess credit risk, utilizing machine learning algorithms. This model streamlined loan approval processes and enhanced the bank's risk management capabilities.
Churn Analysis: Conducted comprehensive churn analysis to identify at-risk customers and understand underlying factors. Implemented targeted retention strategies resulting in a reduction in churn rate.
Technologies Used: Python, SQL, Machine Learning.
Data Analyst at EMANAT
At EMANAT, I specialized in extracting actionable insights from complex datasets to inform strategic decision-making and optimize business processes as a Data Analyst. My core responsibilities included designing and implementing comprehensive reports and dashboards, utilizing PostgreSQL for efficient data management and analysis. I contributed significantly to enhancing service quality and operational efficiency through improved data-driven strategies."
data scientist,"Хоча я ще не маю офіційного досвіду роботи, я активно розвиваю свої навички та працюю над реальними аналітичними та Data Science-завданнями.
Маю досвід роботи з аналізом даних, машинним навчанням, нейронними мережами, кластеризацією, візуалізацією та автоматизацією процесів. Використовую Python (Pandas, NumPy, Scikit-learn, TensorFlow, Keras, XGBoost), SQL Server, Power BI, Excel для обробки великих масивів даних, побудови моделей та створення інформативних звітів.
Реалізовані проєкти
Прогнозування кредитоспроможності позичальників
Розробила модель оцінки кредитоспроможності на основі історичних даних.
Використала Logistic Regression для прогнозування схвалення кредиту та XGBRegressor для розрахунку ризику.
Реалізувала локальний веб-застосунок для введення даних та отримання прогнозу.
Кластеризація клієнтів для персоналізованого маркетингу
Використала K-Means та DBSCAN для сегментації клієнтів за поведінковими факторами.
Виявила ключові групи покупців, що дозволило оптимізувати маркетингові кампанії.
Створила інтерактивний дашборд у Power BI для візуалізації результатів кластеризації.
Нейронні мережі для прогнозування попиту на товари
Побудувала глибоку нейронну мережу (DNN) у TensorFlow/Keras для прогнозування попиту на основі історичних продажів.
Використала LSTM для роботи з часовими рядами та підвищення точності прогнозів.
Виконала оптимізацію гіперпараметрів та порівняла продуктивність моделей.
Дослідження впливу забруднення повітря на здоров’я населення
Провела аналіз рівня забруднення повітря та його впливу на здоров’я в Україні, Греції, Китаї та Індії.
Використала Pandas і NumPy для обробки та агрегування даних, Matplotlib і Seaborn для візуалізації.
Виконала порівняльний аналіз на основі відкритих даних ВООЗ та екологічних агентств.
Аналіз ефективності маркетингових кампаній
Опрацьовувала дані про продажі та поведінку клієнтів у Microsoft Excel.
Створювала дашборди в Power BI для візуалізації результатів кампаній.
Використовувала DAX для розрахунку ключових показників ефективності (ROI, конверсія, середній чек).
Автоматизація обробки даних у SQL
Оптимізувала SQL-запити, що дозволило значно скоротити час аналізу даних.
Використовувала Microsoft SQL Server для роботи з великими масивами інформації.
Що хочу:
Цікаві та різноманітні проєкти, де можна застосовувати навички аналізу даних, візуалізації та роботи з базами даних.
Можливість розвиватися, вивчати нові інструменти та підходи до аналізу даних, вдосконалювати свої технічні навички.
Чітко сформульовані завдання та конструктивний зворотний зв’язок, щоб працювати ефективно та розуміти очікуваний результат.
Гнучкий графік роботи, особливо якщо йдеться про віддалену співпрацю або проєктну зайнятість.
Команду професіоналів, у яких можна вчитися та обмінюватися досвідом.
Гідну оплату праці, яка відповідає вкладеним зусиллям та рівню компетенцій.
Чого не хочу:
Рутинної, одноманітної роботи без можливості розвитку та навчання.
Відсутності чітких завдань і необхідності здогадуватися, що саме потрібно зробити.
Нереалістичних дедлайнів, коли якість роботи страждає через поспіх.
Відсутності комунікації або зворотного зв’язку, коли немає розуміння, чи правильний напрямок обрано.
Роботи без можливості використовувати сучасні інструменти для аналізу та автоматизації процесів."
data scientist,"I’ve led and contributed to several projects, including a federated learning framework with privacy attack simulations, a parallel Alpha-Beta pruning solver for board games, and a medical image generation system for breast cancer MRI scans. I also developed an AI-powered News Analysis platform that scrapes and classifies news using topic modeling (BERTopic, Top2Vec), pgvector, and RAG pipelines.
I have two published research papers—one on sentiment analysis and another on privacy risks in federated learning. I’m currently focused on improving my knowledge in deep learning theory, medical imaging, and privacy-preserving AI."
data scientist,"I'm a Data Analyst with 5+ years of experience, seeking remote work. My background covers finance, IT, banking, and research.
Skills:
1. Python coding: Pandas, NumPy, Scikit-learn, Keras, Plotly, Matplotlib, R coding
2. Databases: MySQL, BigQuery, MS SQL Server, Postgres, MongoDB
3. Data visualization: Power BI, Tableau, Qlik, Plotly
4. Advanced Excel use
I work well independently and can explain data clearly. My goal is to help teams make informed decisions based on data analysis.
I'm interested in joining a remote team where I can apply these skills to improve your company's data use. Let's discuss how I might fit into your organization."
data scientist,"2020 - 2023:
Tableki.ua
QA\Product Owner: Тестування UI\UX сайту та додатку Tabletki.ua; тестування API, тестування внутрішніх систем; аналіз даних; проектування, розробка нового та покращення наявного функціоналу сервіса Tabletki.ua.
2019 - 2020:
Tableki.ua
Крівник відділу контенту: створила і керувала відділом контенту (4 підлеглих), брала безпосередню участь у проектуванні CMS, її тестуванні, займалась підготовкою значних об’ємів  даних  для автоматичного завантаження та оновлення контенту.
До 2019:
нерелевантний досвід роботи.
Успішно закінчила курси «Business intelligence (BI)»(2024), «Прогнозування та аналіз часових рядів»(2022),  «Python for Data Science»(2021), «Математика та статистика для Data Science»(2021)
Особливо цінним для мене є навчання на емпіричному досвіді колег, тому прагну потрапити до креативної, динамічної команди, відкритої до екпериментів та альтернативних думок. Віддім перевагу роботі в офісі (разом з колегами). Знахожу натхнення у навчанні, тому хочу працювати у команді з досвідченими спеціалістами - емпіричний досвід надважливий для мене.
Небажаним для мене будуть вимоги до дресскоду (сподіваюсь, це вже не зустрічається, але все ж таки)."
data scientist,"In my pet project, I tackled the Airbus Ship Detection Challenge using a U-Net architecture implemented in tf.keras. Leveraging the power of deep learning, specifically the U-Net model, I aimed to accurately detect ships in satellite images provided by Airbus. By utilizing tf.keras, I seamlessly integrated the model into my workflow, allowing for efficient training and experimentation. Through this project, I explored the intersection of computer vision, deep learning, and satellite imagery analysis, gaining valuable insights into image segmentation techniques and model optimization.
I have no commercial experience, but I have done some work.
I am highly motivated, therefore I want to get tasks, experience, and opportunities to grow and develop. I have taken the initiative and have found some success in studying. My primary motivation is to learn and enhance my programming and data analytics skills."
data scientist,"Брав участь у наступних проєктах:
Raiffeisen Bank - робота з мовними моделями для внутрішніх продуктів.
Research GPT 3 for OPENAI - наша команда досліжувала баєси моделі GPT 3 під церівництвом OPENAI, основна ідея була це будування методології для перевірки рівня упередженності моделі в питаннях стосовно України та тероризму.
KSE call center AI analytics - програмне забезпечення з інтеграцією в ZohoCRM для аналітики дзвінків за допомогою методів машинного навчання та NLP.
Також робив певні проєкти у сфері CV - NDA.
Маю досвід в quantum machine learning. Вирішував задачу noise mitigation by diffusion model"
