Category,Resume
flutter,"Results-driven and efficient Flutter Team Lead with 4+ years of leadership experience and 10+ years in software development (Java, Android, Flutter). Proven expertise in building and scaling mobile teams, optimising development processes, and delivering high-quality applications. Strong technical foundation with an MCA degree
I've built and lead a great flutter team. I've done from scratch native application that has more than 10M installs.  I was able to launch app for start-up in 3 weeks."
flutter,"I am skilled Flutter developer. Have strong knowledge of Dart, JS, TS languages.
Im familiar with design patterns such as MVVM and Clean Architecture,  SOLID principles, have an experience with local storage (Shared Pref, Hive), experience in using the main state management systems, such as: Bloc, Cubit, GetX, Riverpod. Have good experience in Firebase services as authentication, database, storage. Have experience of using Google maps. Experience in Git for version control, including branching, merging, conflicts resolving. Experience of creating build flavours and real time updates using websocket. Direct customer communication experience.
• Implemented user authentication using Firebase.
• Developed a caching mechanism to minimize database requests and ensure offline availability.
• Integrated Google Maps with custom markers to create the ""Places"" feature.
• Enabled offline access to images, videos, and audio recordings, ensuring seamless app usage without internet connectivity.
• Created a news feed displaying articles, images, and videos.
• Developed a messaging feature leveraging Firebase.
• Engineered core functionality for real-time database updates.
• Uploading applications to App Store and Google Play
• Uploading applications to Firebase Hosting
• Implemented build flavors
• Implemented autoscrolling
• Implemented real-time updates via websocket
• Direct communication with customer"
flutter,"Dart, Flutter, Rest API, JSON, Git, REST, SOLID, PDF generate, Freezed, build_value, HTML edit, WebView, Dio, App publishing, BLoC/Cubit, Data structures, Figma, SQLite, Hive, Animation Flutter,Firebase (Firestore database, Realtime database,Push-notifications, Authentication (Mail andPhone), Hosting, Storage, Dynamic links), Dropbox, Google Maps and FlutterMaps, Translator Flutter,Localization, In-app purchases, publication in Play market and App store, Github"
flutter,"I have over 4 years of experience in developing high-quality mobile, web, and tablet applications using Flutter. I have successfully delivered 9+ projects in roles ranging from developer to technical lead.
Key Projects and Responsibilities:
Social Network Application:
Implemented features such as achievements, levels, and follower systems.
Integrated Google/Facebook authentication, REST API, and Cloud Functions.
Developed interactive 3D resume_classifier for trophies, allowing users to rotate and scale them.
Food Ordering Application:
Created an app for ordering pizzas and drinks with full customization options.
Integrated Stripe for secure payment processing and delivery tracking functionality.
Supported both delivery and in-store pickup options.
Medical Application:
Built a healthcare platform allowing audio and video communication between patients and doctors using Agora RTC.
Enabled large-scale conferences and scheduled meetings.
Developed a web platform for doctors to manage patients and view medical histories.
Document Verification Platform:
Designed and implemented a multi-role application with secure document exchange for various agencies.
Integrated Machine Learning to optimize document verification processes.
Deployed using Firebase Hosting and later migrated to Azure Hosting with CI/CD pipelines via GitHub Actions.
Streaming Platform:
Developed a video streaming app with advertisement integration and HLS/VAST technologies.
Implemented parental control features and profile management.
Technologies Used:
Languages: Dart, Swift (basic)
Frameworks/Tools: Flutter (mobile, web, tablet), Bloc, Riverpod, Freezed
APIs/Services: REST, GraphQL, Firebase, Google APIs, Agora RTC
Deployment/CI/CD: GitHub Actions, Firebase Hosting, Azure Hosting, Play Console, TestFlight
Other: Machine Learning Integration, Video/Audio Streaming, Sentry
Currently, I aim to grow as a technical leader, work on innovative projects, and deepen my expertise in state management (Riverpod) and complex application architectures.
- 9+ successfully delivered projects for different platforms (ios, android, web);
- 5+ successfully mentored interns, junior developers;
- Deep understanding of continuous integration and continuous deployment and how it can optimize testing and save time for development;
- High level of communication skills;
- Experience working with customers located in Europe, USA;
- I will not be mobilized to army again, so it is not a risk for a business;
- Ecoflow, gasoline generator, starlink. So, I will always be available during blackouts in Ukraine, so it is not a risk for a business.
I am looking for:
Opportunities to work on challenging and innovative projects with cutting-edge technologies.
A collaborative team environment where I can grow as a Flutter developer and technical lead.
Remote or hybrid work options with flexible working hours.
I prefer not to work on:
Outdated legacy projects without a clear path for modernization.
Teams with a lack of communication or undefined goals.
As a good addition to the dream company, the ability to work seamlessly from the office or from home."
flutter,"I am a specialist in the development of mobile applications on Dart and Flutter for ios, android and web.
My work experience is 3 years and 5 month.
I worked on external and internal projects.
Interacted with Firebase, Flamelink, GitFlow, Google Maps, RevenueCat, etc.
Also i have experience publishing mobile applications on Google Play and the App store.
I am proactive, motivated, constantly improving my professional skills."
flutter,"I have my own application.
In this application I have used:
- international package for localization;
- Provider for public administration;
- Firebase as a remote database, where I did authorization, data storage;
- flutter_cache_manager for caching and cache management;
- cached_network_image for image caching;
- google_mobile_ads for in-app ads;
- drift to store favorites, watched and unwatched profiles;
-connection_plus to check internet connection;
- shared_preferences for storing small data
- flutter_local_notifications for notifications
- url_launcher to open links on instagram, facebook and twitter.
- translator for translating Text from the API.
- flutter_image_compress to compress user image
Looking for a company where
- friendly working environment
- growing fast as a programmer and gaining new skills
- improving my soft and hard skills
- long-term projects
I don't want to work on huge legacy projects that are not willing to invest in their existing architecture improvements"
flutter,"I am new and just learned Dart and Flutter. I have no job experience, but I am currently learning and working on my first app. So I am looking for junior Flutter developer job. I am confident and very eager to learn this job. Thanks in advance. I am a sociable person, I quickly get used to a team environment.
I am new and just learned Dart and Flutter. I have no experience, so I am looking for junior Flutter developer job. I am confident and very eager to learn this job. Thanks in advance.
I am new and just learned Dart and Flutter. I have no experience, but I am currently learning and working on my first app. So I am looking for junior Flutter developer job."
flutter,"I also do android app development using java language.
I developed an app that implements a shared economy in land use.ie enables farmers rent land for small scale farming.
Am also  open to learning to better my skills.
Developing apps in native android
A job"
flutter,"Починав я з роботи верстальщиком Bootstrap. Створував сайти на wordpress, laravel, opencart. Частина з них це eCommerce, потім були сайти на React JS. Серед мого досвіду та навичок є таке як створення презентацій на reveal js, монтаж відео, створення бренду(логотип, дизайн візиток, сайтів).
На крайньому місці роботи, я виконував обов'язки Back-end розробника Laravel. Реалізовував API. В процесі познайомився з Flutter. Почав поєднувати розробку Back-end Laravel із реалізацією мобілного додатку на Flutter на основі API. В подальшому займався розробкою додатків на Flutter. Наразі розвиваюсь в мобільній розробці.
Одними із основних технологій якими я користуюсь - Laravel, MySQL, React JS, Flutter, Git.
English
I started as a Bootstrap developer. Created sites on wordpress, laravel, opencart. Some of them are eCommerce, then there were React JS sites. My experience and skills include creating presentations on reveal js, editing videos, creating a brand (logo, design of business cards, websites).
At the last place of work, I performed the duties of the Back-end developer of Laravel. Implemented the API. In the process, I got to know Flutter. Started to combine Laravel back-end development with API-based Flutter mobile application implementation. In the future, he was engaged in the development of applications on Flutter. I am currently developing in mobile development.
Some of the main technologies I use are Laravel, MySQL, React JS, Flutter, Git."
flutter,"I have a comercial experience in a few projects including one game. You can download them from App/Play Store. They called WaiterBolt, Interview Planner, Easy Accounting for Social Biz, Belote Uncommon Edition and others..."
flutter,"Experienced Flutter Developer with almost 7 years in mobile development, including one year as an Android Developer and the last six years specializing in Flutter. Demonstrated success in both product-oriented and outsourcing environments, delivering high-quality mobile applications.
Experience Highlights:
- Comprehensive Project Ownership: Proven track record in full-cycle app development, from initial planning and design to release and ongoing maintenance. Frequently took sole responsibility for projects, including technology stack selection and architectural design.
- Diverse Project Lifecycle Experience: Balanced expertise in both rapid MVP (Minimum Viable Product) development for quick market validation and long-term product development.  Contributed to a long-standing product that has been actively developed and enhanced over 2.5 years, with an established user base and ongoing user engagement.
- Team Leadership and Mentorship: Experienced leading a small team (up to 3 members), providing technical direction, and mentoring junior developers. Skilled in collaborating within teams under the guidance of a Tech Lead or Team Lead and equally capable of stepping into these roles when needed.
- Community Contribution: Actively engaged in mentoring Flutter students through free courses, contributing to the growth of the developer community.
Flutter
Camera API
Google Maps
In-app purchases
REST API
Social (Facebook, Google Auth …)
Firebase (Auth, Cloud Messaging,
Custom draw
WebSockets
SQLite
HIVE
Isolates
CI/CD:
Codemagic
Bitrise
I expect stable availability of tasks and work
I have a desire to learn the backend on Node and develop in a perpendicular direction from Flutter."
flutter,"I am a proficient developer with 8+ years of commercial experience in mobile development as an Android and Flutter developer for Android, iOS and Web platforms. Ready for complex tasks and solving problems. Dedicated and responsible for achieving results. Easy to communicate
with and ready to be a true teammate for an inspired team."
flutter,"google maps, lottie, hive, firebase, provider, bloc, cubit, rxdart, sqlite, in_app_purchases, dio, http, google mobile ads, appodeal, firebase, supabase, charts, vs code, android studio, push notifications"
flutter,"Working with Flutter for 5+ years.
2 years of experience working with Android and iOS before it.
More than 20 apps developed and released to production in Play store and App store
Technologies:
Flutter/Dart, Java, SWIFT, Kotlin
Firebase (Firestore, Auth, Storage, Cloud Functions)
Google Cloud
REST API, Sockets
BLoC, Riverpod
CI/CD Codemagic, Fastlane
Git
Experience with backend development
Javascript\Typescript (Node, Nest.js, Next.js)
Flutter
Looking for an interesting project with cutting edge technologies. Full-stack is an option"
flutter,"I've worked majorly with Mobile products, using Native Android technologies like Kotlin and cross-platform frameworks like Flutter.
I have built and deployed over Six(6) distinct applications with Flutter and Two(2)  with Kotlin, products I've built range across multiple industries from Fintech, E-commerce , Web-3, Machine learning, Point-of-sale products etc.
In my current role I use Flutter for Mobile and Web development.
Spreadly GmbH
November 2023 - March 2024, Germany
• Built and core architectural structure for multiple client applications.
• Integrated translations for users across Europe, enabling about Two thousand active users monthly.
• Authored over one thousand tests cases with over 55% test coverage to ensure app performance remained consistent in production.
• Prepared applications for deployment on both Playstore and Appstore maintaining Five-star rating on both platforms.
• Integrated monitoring solutions to monitor app performance, improving bug resolution time by 60%.
ProDevs Outsourcing Inc. August 2022 - November 2023
• Built, tested and deployed and maintained multiple MVPs for clients of the company, with a cumulative user base of about Two Hundred Thousand
(200,000) across platforms.
• Led the effort in rewriting the architecture of a projects resulting in a 25% increase in app stability.
• Monitored the applications performance in production using Google Analytics and Crashlytics to ensure consistent app performance.
• Implemented Biometric Authentication across applications to reduce user authentication time by 30% percent.
• Integrated monitoring solutions to monitor app performance, improving bug tracking and resolution time by 50%.
4traderX Inc, Delaware
• Led a major refactoring effort for a project, resulting in a 60% increase in developer productivity.
• Authored over 250 test cases to ensure the quality and reliability of the application in production.
• Transitioned the app from a currency exchange platform to a full global banking solution, improving customer retention by 40%.
• Developed reusable widgets to increase the overall application performance, reducing initial loading time
SRA Technologies Limited, Toronto July 2021 - February 2022
• Built, tested and deployed MVP for a currency exchange platform, resulting in a successful launch and over 2 million dollars in transactions.
• Monitored the applications performance in production using Google Analytics and Crashlytics to ensure app performance."
flutter,"Role & Experience: Senior Flutter Developer with 5 years of expertise in building scalable, high-performance cross-platform applications.
Skills: Proficient in Flutter, Dart, state management (BLoC, RiverPod), REST APIs, Firebase, advanced UI/UX, and clean architecture.
Achievements: Published 5 applications to both the Play Market and App Store, focusing on innovative features, robust security, and seamless user experiences.
Goals: Committed to enhancing expertise in scalable architecture, AI integration, and cutting-edge app development techniques."
flutter,"Having 8+ years of experience, released to the AppStore about 8 app for social and medical insurance, .
Worked also on a embedded development projects.
I like both doing work from scratch and simply improving the product. Prefer longterm projects, but also can have a lot of fun on a quick (3-6 months) projects.
I had the experience of working as a business analyst and designer on the project. Developed a product from vague requirements in 2 sentences to a finished feature that was delivered to the client.
Also was a only developer in a team for 8 months, without violations of terms of delivery."
flutter,"React, Next.js, Typescript, Javascript, HTML/CSS, API
With over two years of commercial experience in front-end and mobile development, I understand the importance of clean, scalable code and timely delivery. :)
Full-Cycle Development: I handle everything from initial development to deployment, ensuring a smooth process from start to finish.
Reliability: I meet deadlines and maintain clear, respectful communication, so you’re always informed and confident in the project’s progress.
I specialize in front-end development with technologies like React and Next.js, and have experience in mobile development using Flutter, delivering high-quality, responsive applications.
Programming Languages:
JavaScript
TypeScript
Dart
Frameworks:
React
Next.js
Flutter
Libraries, CSS and Styling:
Emotion CSS
Material-UI (MUI)
Formik + Yup
Bootstrap
Figma
API Interaction:
Fetch API
Axios
Postman
Fibebase
English: Intermediate
Ukrainian: Advanced
Russian: Native
commercial projects, pet projects"
flutter,"Over the span of more than a decade in mobile development, I've amassed a wealth of experience that spans every facet of this dynamic industry. From greenfield projects to established applications, I've been involved in bringing apps from initial concept to final market release. My experience encompasses the entire development lifecycle: from requirements analysis and design to testing and support.
A cornerstone of my experience lies in understanding processes and swiftly executing tasks. This enables me to efficiently organize workflows, streamline processes, and meet project objectives within deadlines. My ability to quickly adapt to new technologies and market demands keeps me at the forefront of mobile development.
Furthermore, I continuously strive for professional growth and skill refinement. Actively pursuing new development methodologies, staying abreast of industry trends, and engaging with developer communities allows me to exchange insights and ideas."
flutter,"In my most recent position as a Flutter Developer at Xperitech in Oslo, Norway, I focus on developing new features and implementing bug fixes for the 'Campio' and 'Elveguiden' apps. I collaborate with the team to enhance user interfaces and ensure smooth functionality across both applications. Previously, at Jaktech Engineering and Trading in Addis Ababa, Ethiopia, I served as a Senior Flutter Developer & Automated QA Engineer, conducting code reviews, optimizing project architectures, and contributing to the development of new mobile products while maintaining existing features. As a Technical Consultant at RAMA Construction PLC, I oversaw the development of ERP software and provided cost-saving suggestions for internal tools. My experience as a part-time Lecturer of Mobile Application Development at BITS College involved designing course material and facilitating hands-on learning experiences using the Flutter framework. As a Product Manager & Flutter Developer at Leanbits IT Solutions, I led the design, testing, and post-deployment improvement of several mobile applications. With certifications in Flutter & Dart, I am dedicated to continuous learning and improvement. I aspire to further develop my skills in advanced Flutter techniques, cloud computing, and user experience design to drive innovation and efficiency in future projects.
Helped build 5 products that have each passed 100k downloads and solved the needs of the users.
I'm excited to work in a technically diverse team and apply my skills on projects that solve users' needs."
flutter,"Software Engineer at Mereb Technologies
Sulala is a cutting-edge animal management platform designed to simplify the tracking of breeding records, medical histories, and family pedigrees. It also incorporates an e-commerce platform for trading animals and a marketplace for pet and livestock accessories.
Technologies Used:
Frontend: Next.js, JavaScript
Backend: Python (Django)
Key Features:
Comprehensive Animal Management: Efficient tracking of breeding records, medical histories, and pedigrees.
Integrated E-Commerce: User-friendly platform for buying and selling animals.
Marketplace for Accessories: Boosts sales with a dedicated space for pet and livestock products.
The platform successfully enhanced animal management workflows while integrating innovative e-commerce features. Despite challenges in system integration, the project’s scalable and user-friendly architecture earned commendation for its positive industry impact.
Software Engineer at Convergence IT Solutions
One-Card System Project
This project, developed for Semera University, integrates card-based and facial recognition technologies to streamline authentication across multiple systems. Utilizing Dahua face recognition terminals, it authenticates users and transmits logs in real time via a subscription service to a centralized database. The system comprises six distinct yet interconnected modules unified by a shared authentication framework.
Technologies Used:
Languages: Python, Go, JavaScript, TypeScript
Frameworks & Libraries: Next.js, React, Node.js
Database: PostgreSQL
Key Features:
Enhanced Security: Combines advanced facial recognition and card-based methods for robust authentication.
Centralized Log Management: Real-time collection and storage for efficient monitoring and reporting.
Streamlined Operations: Unified authentication across six modules, reducing redundancy and improving efficiency.
Modular Architecture: Flexible design tailored to the university’s unique needs.
Improved User Experience: Simplifies authentication for students, faculty, and staff while ensuring secure access.
This project delivered a scalable and secure authentication solution tailored to Semera University. The system significantly streamlined access management across modules and strengthened my expertise in modular system design and complex integration challenges."
flutter,"SKILLS & TOOLS
Programming Languages & Frameworks: Dart, Flutter SDK.
Architecture & Design Patterns: Clean Architecture, Builder, Clean Code,
MVC, MVVM, SOLID, OOP, Dependency Injection.
State Management: Bloc, Provider.
Backend & Databases: Firebase, REST API, MySQL, LiteSQL, Hive.
Version Control & CI/CD: Git, GitHub, Bitbucket.
Tools & Platforms: Figma, VsCode, Xcode, Android Studio.
Я ценю возможность помогать людям, решать сложные задачи и изучать новые технологии. Я предпочитаю работать в команде, где ценят четкость и эффективность. От работы я ожидаю интересных задач, возможности расти профессионально и творчески.
Что касается того, чего я не хочу от работы, это монотонность и ограничения в возможностях применения своих знаний. Я также предпочитаю избегать конфликтных ситуаций и недостаточно структурированных проектов."
flutter,"During my work experience, I have used a variety of services and technologies, including Firebase, AWS, Regula, Adjust, Bitrise, Git, Face-verification, Facebook SDK, and others. To collect errors and analyze data, I have utilized Firebase Crashlytics and Analytics.
In one of my projects, I developed an algorithm for computing the Location of points on different levels of a map, using data with a rhombus-shaped structure. I pre-calculated the data to achieve maximum optimization of animations during zooming. I also created various widgets, including calendars, drop-downs, and different types of graphics (circular and linear), as well as speedometers and other elements using custom painter.
In another project, I worked with the camera and vibration on the device to create a QR code scanning function and notify the user of various events through vibration.
When developing applications, I often use libraries such as bloc, provider, get_it, riverpod, redux, and flutter_hooks to simplify application state management and facilitate development. Overall, my work experience includes a wide range of tasks related to application development and service integration, as well as work with hardware components of devices."
flutter,"Более 4 лет писал на .Net язык C# для оконных приложений на Window Forms,
разрабатывал базы данных на MS SQL Server, MySQL.
Позже перешел разработку мобильных приложений.
Вел свой сайт для .Net разработчиков fb3809fm.bget.ru/
В качестве Flutter Developer выполнял задания на фрилансе"
flutter,"I am a Software Developer with 3 years of experience, specializing in Flutter, and I am deeply committed to creating innovative and efficient solutions. Throughout my career, I have focused on continuous improvement, enhancing my technical skills and knowledge to deliver the best results in every project.
Currently, I am part of the Safety4Me team, where I am responsible for identifying opportunities for improvement and process automation. My primary challenge is to develop software solutions that automate processes and increase operational efficiency, utilizing technologies such as Flutter, SQL Server, C#, Messaging, and applying best practices in Software Design and System Architecture. At every stage, my focus is always to ensure the best customer experience, with fast and high-quality solutions.
At 22 years old and with a forward-thinking mindset, I am committed to actively contributing to the success of the projects I work on, delivering solutions that provide real value and consistent results for businesses and users. I thrive in collaborative environments where clear communication, creativity, and continuous learning are key to success."
flutter,"I am a Flutter engineer with 8+ years of experience in mobile development, specializing in building high-performance applications across SaaS, e-commerce, real estate,  IoT, enterprise communication, social network, FinTech, HealthTech, and EdTech, and more. I have a deep understanding of the entire mobile app development lifecycle, from idea to publishing on the App Store and Google Play.
Professional Experience & Expertise
1. Projects & Responsibilities:
Implemented authentication, API integrations, payment systems, push notifications, analytics, and other third-party services.
Built both native (iOS, macOS, WatchOS) and cross-platform (Flutter) applications, including projects developed from the scratch.
Focused on performance optimization, refactoring, and scaling applications to handle increasing user demand.
2. Tech Stack & Tools:
Languages & Frameworks: Flutter (Dart), SwiftUI, UIKit, Swift, Firebase, REST APIs.
Libraries & Tools: BLoC, Dio, Firebase, Google Maps, SQL, GraphQL.
CI/CD & Deployment: CodeMagic, Fastlane, Firebase Hosting.
3. Team Collaboration & Leadership:
Worked independently as a mobile developer on full-cycle projects and also collaborated in teams with another mobile developer.
Engaged with backend developers, QA engineers, project managers, delivery managers, Scrum Masters, frontend developers, analysts, and C-level executives.
Took on leadership responsibilities, including:
Code reviews & architectural decisions to ensure code quality and scalability.
Technical interviews for hiring mobile developers.
App publishing & updates in the App Store and Play Market.
4. Growth & Career Aspirations:
Enhancing expertise in Flutter and architectural patterns to develop highly scalable applications.
Transitioning into a tech lead role with greater responsibility for architecture and mentorship.
Expanding backend development knowledge for a deeper understanding of full-cycle software development.
- Integrated Firebase services into 4 mobile applications, reducing backend development costs.
- Automated CI/CD processes, significantly reducing the time required for new version releases.
- Optimized apps for landscape mode and tablets, enabling compatibility for applications that previously lacked support.
- Provided technical guidance and troubleshooting to team members, improving overall development efficiency.
- Conducted technical interviews and onboarding, successfully expanding the team with 1+ experienced developers.
- Implemented unit tests, improving code reliability and reducing regressions.
- Reduced app size by 40% through resource optimization and more efficient use of third-party libraries.
- Refactored and updated legacy Flutter code, reducing technical debt and accelerating future updates.
- Implemented push notifications and analytics (Firebase Analytics, Sentry), increasing user engagement and application stability.
What I’m looking for:
Challenging tasks, including architectural decisions and performance optimization.
A team of professionals: an opportunity to learn from strong colleagues and work with experienced engineers.
Growth in Flutter and architecture, improving my skills in building scalable applications.
Transparent processes and competent management, with clear requirements, reasonable deadlines, and minimal chaos.
The ability to influence the product, actively participating in decision-making rather than just executing tasks."
