Category,Resume
c++,"I bring 13 years in marketing and 6 in web3. I design user acquisition for centralized exchanges and boost conversions for online casinos and igaming products (3+ years). I build user journeys for DeFi, P2E games, and dating apps. I have led teams as CMO and CEO, consulted on growth strategies, and forged key partnerships. I mentor startups in accelerator programs and teach web3 and marketing at an IT hub for startups (8+ years teaching). I serve as a partner in a venture studio—a role that sharpens my strategic insight and hones my focus on delivering results.
Achievements:
• Secured multi-million seed rounds as CEO. Raised up to $5M for P2E projects, including a $2M round at Marble Heroes.
• Generated $20M+ revenue in one month as CMO for a crypto exchange.
• Built and scaled teams. Led 70-strong groups as CEO and 100+ as CMO.
• Optimized marketing funnels. Uplifted email open rates by 30%, boosted social engagement by 20%, and improved conversions by 48%.
• Elevated traffic performance. Increased website visits by 133.8% and cut organic loss by 50%+ through automation.
• Executed campaigns across the USA, Europe, China, the Philippines, CIS, UK, Australia, Canada, the Middle East, and Scandinavia.
• Grew a Web3 community of 300+ marketing experts on Telegram.
• Mentored startups in accelerators and taught web3/marketing at IT hubs for 8+ years.
• Introduced unified analytics and automation systems to streamline revenue operations.
What I want:
• CMO or co-founder roles in startups with a global outlook—places where my expertise fuels growth and scales products.
• A creative team that tests ideas rapidly and favors unconventional, bold moves.
• A culture that embraces innovation, adapts on the fly, and turns fresh ideas into action.
What I avoid:
• Micromanagement that stifles expert input.
• Rigid structures that choke flexibility.
• Startups lacking a clear product vision or growth strategy."
c++,"I have experience in developing several Python projects, including working with SQL databases. One of my projects was about creating social media bots in Python and C. Currently, I am studying at the Faculty of Cyber Security at the National Aerospace University named after M.E. Zhukovsky ""Kharkiv Aviation Institute"". I have a basic understanding of TCP/IP, VoIP, have several certificates from cybersecurity courses, and speak English at C2 level.
------------------------------------------------------
I have experience in developing several projects in Python, including working with SQL databases. One of my projects involved creating bots for social networks using Python and C. At the moment, I am studying at the cyber security department at M. E. Zhukovsky National Aerospace University ""Kharkiv Aviation Institute"". I have a basic understanding of TCP/IP, VoIP, I have several certificates from cyber security courses, I speak English at the C2 level."
c++,"Experienced Database Developer, Python Developer, Backend developer, DBA and C/C++/D System Programmer with a strong background in data architecture design, backend design, REST API creation and fintech software development.
Expert in PostgreSQL for over 10 years, as well as many other RDBMS and NoSQL engines,  focused on developing fast and scalable DWH, ETL pipelines, data collectors, migration and integration with BI platforms.
Over 10 years of Python experience in the web backend microservices and high-loaded multithreaded server applications. Proficient in asyncio,  Flask, Scarlett, DRF, and FastAPI frameworks. Experienced in all the Pytrhon SDLC, CI/CD and testing automation. Familiar with front-end design and Javascript.
Adept at handling high-load database design and electronic trading protocols. I also have extensive experience in Dlang and C/C++ Linux system programming, system services development, and multithreaded network applications.
Experienced in all the cloud environments - AWS, DO, Azure and GCP.
I have many successful cases of database design with complex logic for high load over 100T of storage.
I have expertise in integrating RDBMS with Kafka, MQTT, RabbitMQ, ZeroMQ data streams to collect over 100k pps.
I have participated in fintech software development and understand low-level market data protocols.
Created many ETL pipelines and integrations with Spark and BI.
I also have expertise in system programming, embedded programming, electronic design, FPGA design, Verilog/VHDL.
Ph.D. in electronic engineering
Open for a remote part-time, project or full-time job with a flexible schedule to combine development with university teaching.
I don't write in Java!"
c++,"I am a highly motivated Embedded Software Engineer with a strong ability to learn quickly and solve complex
problems. I have experience in programming with C and working on firmware development for microcontrollers like
STM32, ESP32, PIC16. I possess basic knowledge of C++ and Python, which I use for scripting and prototyping I am
skilled in working with communication protocols such as UART, I2C, SPI, and CAN(CANOpen) and have a solid
understanding of debugging tools, including JTAG/SWD, logic analyzers, oscilloscopes, and multimeters. With a
strong commitment to teamwork and a dedication to delivering quality results, I am eager to contribute to a dynamic
organization as an Embedded Software Engineer."
c++,"05/2003 - 09/2006
WORK
C/C++ Developer, SQL, Kharkiv Research Institute of Complex
EXPERIENCE
Automation (Харьковский научно-исследовательский
институт комплексной автоматизации)
Responsibilities:
· Develop a tool for display information “fragment”, “fragment”
converting from DXF(AutoCAD) to ""fragment""(SVG).
· Develop a help information system (MySql)
· Develop a tool for search and clean duplicated record in database (Interbase)
· Business trips to nuclear power plants for installation and
configuration of information display systems
09/2006 – 01/2007
Freelance C/C++, Reverse Engineering, Kaspersky lab
Responsibilities:
· Malware reverse engineering and develop a tool for easy
analysis  ActiveX, COM malware.
01/2007 – 06/2011
C/C++, Reverse Engineering
Responsibilities:
· Develop Speccy, Recuva, CCleaner.
· Reverse engineering hardware firmware to find hidden features and settings.
2022-
Pingle, C++ Unreal Developer
Work on projects:
· Space engineers
· Hogwarts Legacy
· plugin to automate optimization LOD in UnrealEngine 4/5"
c++,"ENG:
Independent Reverse-engineer, researcher, C++/asm developer, project manager, QA-engineer. SW/company ex. co-founder.
I have large experience (25+ years with IDA Pro) in Reverse engineering area, (Gamedev --autosimulators code, tools, RadioElectronic, CAD's), Including R/E of Microsoft code., SDK's etc. Creating/developing tools for these tasks. (including extending of IDA/HexRays)
it listed on my github ""About me"" page.
https: //github. com/IDA-RE-things
*****
Also one of the projects, on which I'm working now:
https: //github. com/IDA-RE-things/Chrome-xp-api-adapter/releases
My other projects are not public.
Since reverse engineering as such is just a tool and a method of creating something else,
Based on my interests, I would like to develop in the sphere of Gamedev (car simulators and something related to them), or CAD of radio electronics, or software of automotive industry. Or anything else from the interests described on my github page (there's a lot of stuff there).
I prefer to refine rather than develop from scratch. Also lead the process. Preferably in a product company. Maybe be a co-founder of a startup (I have such experience - I was the head of the application research department and co-founder of ApriorIT, a Dnepropetrovsk outsourcing company, back in 2004).
And one more thing: if the project budget is limited, I am ready to compromise my salary for the sake of tasks that interest me."
c++,"- Full development cycle - from ideas to publication in the Appstore and further support
- Proficient knowledge of Swift, Objective-C (MAC OS & iOS) and experience with other languages such as C, C++, Java, Java-Script, etc.
- Experience in using standard, popular, and not so popular frameworks and libraries of various directions
- Understanding and experience in using various approaches, patterns, templates in software development
- Extensive experience with tools for development, debugging, optimization, research, and reverse engineering
- Good algorithmic base
- Use of Agile, SCRUM, Kanban development methodologies
- Ability to effectively plan time and positive experience of remote work
- ""Editors Choice"" mark on your own app in the App Store
- Applications in the top App Store
- Advent of Code (2015-2024) Fully Done
- Leetcode 100 Days Badge
- Clear and comfortable development process
- A team of professionals focused on results
- Interesting projects with high-quality architecture and design
- Complex tasks that correspond to the level of competence"
c++,"Prefer *nix-specific projects(macos is also fine). Love system development. Good at cross platform projects. Prefer to work on product.
Area of development: cross platform development, embedded/backend/desktop linux, system development for OS X(kext development, system extensions), GUI(Qt widgets), network applications, full cycle of application development(from technical specification to deployment)
Languages: C, С++(including modern standarts), Rust, basic Objective-C, bash, basic python, dockerfiles(adept of docker environments)
Fan of CI/CD - CircleCI, Github Actions
Libs: boost(asio, thread, filesystem, ...), qt4/qt5, libcurl, libprotobuf, log4cplus, jsoncpp, rpclib, libsqlite3, freeimage,  a lot of them...
Performed smooth/iterative transition from C/C++ codebase to mostly Rust codebase with regular public releases. As result much more stable application/service was obtained.
Implemented RDP File System Virtual Channel Extension support in a custom RDP server, integrated it with virtual filesystem functionality on macOS.
Developed a comprehensive Bluetooth subsystem for the STB MAG424, from kernel module to userspace bindings; provided support for HID and A2DP using bluez5 and alsa/pulse-audio.
Established an efficient developer's environment by dockerizing it for multiple platforms/boards. Set up a private Docker registry, it significantly reduced deployment and update times for developers.
Engineered a self-contained interactive ebook compiler. This custom tool compiles HTML, JavaScript, CSS, and other resources into a single executable file. It guides users along a specified path defined by the editor and provides a level of data protection against activities like screenshots. Windows only.
Developed the initial version of a desktop cross-platform VPN client based on OpenVPN, showcased at www.vpnunlimited.com
B2B contract only!
Product is desirable - it is where I can maximize benefit for all.
It is important for me what impact have product to work on.
I have a quite big experience of interacting with international teams from all over the world and had/have regular english communication, so I wish to continue this practice.
And it is important for me to keep work/life balance:)."
c++,"I'm Khachatur, a C/C++ developer with over 15 years of experience.
I have worked on several projects, primarily in C/C++. One of the key projects was the development of a financial application that collected data from various sources using multiple communication protocols. The system performed financial processing and communicated with different external hosts to ensure timely and accurate data exchange.
In another project focused on low-latency network traffic, I implemented a custom load balancer and developed a high-performance handler for processing real-time data received over the network. This involved working with protocols such as TCP/IP and UDP, using raw sockets, and implementing multithreaded data handling to ensure optimal performance and minimal latency.
Throughout these projects, I have extensively used technologies such as STL, Boost libraries, and multithreading. My current role involves designing and implementing core components, ensuring stability and reliability. I also collaborate closely with team members on architectural decisions and conduct code reviews.
Looking ahead, I am eager to further improve my skills in modern C++ (C++17/20/23)
Designed and implemented a financial application for real-time data collection, processing, and communication with multiple external hosts over various protocols.
Developed a high-performance load balancer and network handler for a low-latency traffic system, significantly improving throughput and reducing processing delays.
Utilized technologies including C++, STL, Boost, multithreading, TCP/IP, UDP, and raw sockets to build scalable and efficient backend components.
Improved system stability and responsiveness by optimizing multithreaded data processing pipelines and minimizing memory overhead."
c++,"• Made a pendulum simulation with SFML and C++
• Made a long-arithmetic factorial calculator in C
• Made a text chat with client-server architecture and POSIX sockets with C++ on Linux
• Made an inline telegram bot (with aiogram) for searching books using Google Books API
• Made a compiler for own little programming language on Python
• Worked in a team on the web chat (WebSocket, Java Spring, React, MySQL)
• Worked with Ardupilot and vehicles on Ardupilot
Solving problems, maybe math/physics related.
Friendly, professional team.
Gaining experience.
Making new connections."
c++,"SKILLS
- Programming: C/C++/Bash
- Good knowledge on L2-L3 Infiniband/Ethernet protocols
- Working knowledge in the design and development of embedded hardware-related software solution
- Basic knowledge in design and/or understanding of electronic schematics
- Experienced in working with issue tracking tools (Redmine, Jira)
Ajax era:
- Basic radio knowleges
- ARM Cortex development experience
- SPI, UART, I2C, STM32, Docker
EXPERIENCE
Mellanox/NVIDIA:
Sep 2018 - Jun 2023 (4.75 years)
- Developed NVMoF/NVME functionality for HCA Coprocessor
- Developed external(SW) and internal(FW only) features for NICs
- Documented (for internal use), designed, tested FW features / verification tools
- Lead a unit testing project
- Assisted in SW integration/QA testing
- Debugged and participated in HW/FW/SW bug fixing
- Performed peer review and supported other FW teams in development
Ajax:
Sep 2023 - Present (6+ month)
- Full sycle development of Malevich OS (C lang)
- Support code with Unit tests
- Write SDD, HLD, SoftReq (lmao so much docs)
- Development infrastraction improvements
Everything is under discussion"
c++,"I am a versatile tech professional with over 12 years in the industry. I have a unique blend of experience in software development, leadership, project and delivery management, marketing, and design. I use all this expertise and personal skills to level up and grow businesses by building efficient workflows and bringing innovative solutions to different business areas.
I’ve had the incredible opportunity to collaborate with some of the top companies and products in the industry:
Miro (
miro.com
) · Upstox (
upstox.com
) · MacPaw (
macpaw.com
) · Framer (
framer.com
) · Setapp (
setapp.com
) · TSM (
tsm.gg
) · Blitz (
blitz.gg
) · Shopadvizor (
shopadvizor.com
) · TradingLeagues (tradingleagues.app)
• 4+ years of experience as a CTO, Head of Software Development department, and Software Development/Delivery/Engineering Manager in different companies with a wide variety of products and responsibilities;
• 2+ years of experience in designing custom no/low-code ERP solutions for SMBs, teams, and individuals and advising on creating more productivity-efficient and automated workflows;
• 1.5 years of experience in building and implementing hypotheses within a growth marketing team for a SaaS product, leveraging technology and marketing strategies to increase product value, drive revenue growth, and reduce user acquisition costs;
• 6+ years of hands-on experience as a Front-end, Back-end, and Full-stack JavaScript developer, including Lead Developer and Software Architect roles;
• 2 years of hands-on experience as a C/C++/C# developer;
• 1.5 years in designing user interfaces and websites;
Tech stack
FE: JavaScript, TypeScript, React, Redux, MobX, React Query, Zustand, tailwindcss, webpack, vite
BE: Node.js, Express
FS: Next.js, Remix (React Router v7)
DB: MongoDB, PostgreSQL
Cloud: AWS, GCP, Vercel
DevOps: Terraform, Docker, GitHub Actions
Monitoring: Grafana + Prometheus, Sentry, New Relic, Datadog
No/Low-code: Notion, n8n,
make.com
, Zapier, Flowise, FlutterFlow, Framer, Webflow
AI: LangChain / LangGraph, Vercel AI SDK, Flowise, OpenAI APIs
Misc: C/C++ (Win32, Qt), C# (.NET,
ASP.NET
), PHP (Phalcon, Laravel), Dart (Flutter), Python, Bash
• proven track record in building processes and delivering high-quality software products through all SDLC across different verticals - FinTech, iGaming, AdTech, EdTech, and on different scales - from early-baked startups like Setapp and TradingLeagues to massive high-load projects like Miro (60M users,  $200M/year revenue, $18.5B valuation) and Upstox (40M users, $120M/year revenue, $3.6B valuation);
• effectively built and managed cross-functional and cross-cultural teams of up to 50 members in different domains - Web (FE, BE, FS), Mobile (Hybrid, Android/iOS Native), DevOps, QA (Manual, Automation), Design (UI/UX), PM, BA, Data Analytics;
• at the age of 16, I got an offer from a California-based startup for the position of a Middle Front-end Developer, where I started my professional IT-career;
• certified AWS Practitioner, Front-end Trainer, Scrum Master (CSM), and Gestalt Coach;
I'm interested in the following positions:
- VP of Engineering
- Head of Engineering
- Delivery Director
- CIO/CTO
- Software Development Manager
- Engineering Manager
- R&D Manager"
c++,"С++ Engineer with 6+ years of experience in designing and developing software for embedded systems and desktop applications.
Technical skills include a strong understanding of algorithms and data structures, advanced knowledge of C/ C++, and knowledge of the Python programming language.
Detail-oriented team player with strong organizational skills. Ability to handle multiple projects simultaneously with a high degree of accuracy.
Some of the projects:
Apr 2024 - Present
Development and maintenance of software for medical devices.
Creation and optimization of algorithms for real-time processing and analysis of medical data.
Conducting software testing and validation to ensure stable performance in clinical settings.
Feb 2022 - Feb 2024
The primary objective of this project was to create a robust and efficient protocol analyzer for PCIe bus and USB.
This app allows users to analyze and monitor the data transmitted over the PCIe bus and USB.
Jan 2020 - Feb 2022
Industrial automation system for gas control applications.
The main objective of the project is to create a device capable of detecting and monitoring gas concentrations in the surrounding environment.
Mar 2018 - Jan 2020
Innovative sports startup that leverages technologies such as a three-axis inductive position sensor, ESP32 microcontroller, BLE (Bluetooth Low Energy), OTA (Over-The-Air) updates, and FreeRTOS operating system for advanced position tracking in
sports. The primary goal of our project is to create the way athletes, coaches, and sports enthusiasts track and analyze positions during various sports activities."
c++,"Software development for embedded, wearable electronics and IoT, based on chips from STM, Microchip, Renesas, Espressif, Mediatek. Creating new concepts for electronic devices. Implementing the management of a small development team. Continuing self-study, professional development"
c++,"I was working as C embedded developer for a little more than 1 year, also I have a lot experience as full-stack developer.
My technical skills are:
- Linux programming (also ROS)
- C programming
- Delphi script
- HW programming
- Debugging software
I have a lot of experience working as a front-end(full-stack) developer, but I often wanted to get new experience with C/C++.
Today I'm looking for interesting projects which can improve my professional and technical skills.
The main achievement our team developed for Panasonic is functionality that works via the SDN protocol.
The main requirements for employer are a good atmosphere, friendly collective, modern stack and competitive salary."
c++,"Highly accomplished and results-driven Product Leader with 10+ years of experience building, launching, and scaling successful e-commerce, SaaS, and marketplace products. Proven ability to drive significant revenue and profit growth, manage cross-functional teams, and optimize user experience through data-driven decision-making. Expertise spans the entire product lifecycle, from ideation and market research to launch, iteration, and growth. Passionate about creating unique value propositions and building products that users love.
Key Strengths & Experience:
Full Product Lifecycle Management: From concept to launch and beyond, I've managed all stages of product development, including defining vision, strategy, roadmaps, and managing backlogs.
E-commerce & Marketplace Expertise: Extensive experience building and scaling e-commerce platforms, including B2C, B2B, and B2B2C models. Successfully managed projects with >1M monthly visitors and 1,000+ daily orders.
Data-Driven Approach: Deeply committed to using data to inform decisions. Proficient in defining KPIs, setting up analytics, conducting A/B tests, and analyzing user behavior to drive growth.
Team Leadership: Built, led, and mentored high-performing, cross-functional teams (developers, designers, marketers, analysts) of up to 20+ members.
Business Acumen: Strong understanding of unit economics (LTV, CAC), financial planning (P&L, budgeting), and revenue optimization.
Customer-Centricity: Utilizes methodologies like JTBD, CJM, Value Proposition Canvas, and CustDev to deeply understand and meet customer needs.
Agile & Lean Methodologies: Experienced in Agile environments (Scrum, Kanban), ensuring efficient product delivery.
International Experience: Experience with international markets, including the USA.
Process Optimization: Proven ability to create and optimize business processes (warehouse, logistics, call center, accounting) to improve efficiency and scalability.
AI Understanding: Deep understanding of the AI development cycle, including data collection, training, testing, and deployment.
Highlights:
Scaled e-commerce project (Postel-Deluxe.ru), doubling profits and increasing AOV by 1.5x, with 2x margin growth. Achieved #1 ranking.
Launched a B2B e-commerce platform, successfully delivering 120,000+ B2B orders.
Launched Homemania.ru (B2B2C platform), driving 500K monthly visits.
Increased conversion rates by up to 30% through UX/UI optimization and A/B testing."
