Category,Resume
full stack,"
Hi, I started with my projects, the first was a service for advertising management and activities for the social network of Telegrams. It was a desktop app, I was involved in all the activities of the project (because there were only two people here) from idea to sale. So I managed to get a very great experience. Used .Net for the application, php for the licensing system there management. In general, I consider this project my first step into an interesting world.

Then for a long time engaged in freelance and own pet projects. At this time I was more focused on java, back-end in particular spring framework. I also had to try myself in the role of front-end dev, used react. This period I think gave me more understanding of people (I mean the transition from words to planning, implementation). I think at this stage of life I went to a new level of googling) From the practical gained new skills it was java. There were, of course, interesting long-term projects. one also managed to go from idea formation to realization.

After that, I had experience working with a company that deals with traffic advertising. here I had experience working and integrating with ""cloaca"" systems like keitaro. I also developed similar systems myself. I was developing and integrating android applications. most often it was work with facebook/google/etc sdk, payment system. Most of my work was devoted to automation, in particular for Facebook publications. I used java, php, phyton, c #, libgdx, unity, Spring.

I have experience working in a startup with a small company. For the most part, I was fully involved in the development from scratch of the crm system, back-end for the online store, integration with our partners, using spring. Also went to the development of the main site, the Internet store, used vue-js. Here I will get a great experience because I was the main programmer, and had a lot of responsibility.

My last job was in a fintech company. was in the r&d team. I transferred all services to log4j2 logging. I also optimized the search for bugs in all services because I added a special ""Id"" which helps to trace the path from where the ""problems"" started. Developed the Cloud Conifg server architecture. spring,spring cloud

I want an interesting project, preferably back-end development, but if there is something different, but interesting, I'm all hands for. I want problems and the opportunity to solve them.
"
full stack,"
• Social media network + white-label projects | NDA
March`22 – until now.
Overview:
- Social media network that helps create own communities, sell and buy NFTs. Another
branch of the project is the platform to create white-labels for other customers with custom
design, business logic, approach of the users onboarding.
Role:
- Backend developer
Responsibilities:
- Building backend-side logic / APIs
- Working with AUTH
- Working with db resume_classifier
- Working with APIs for users checkouts
- Working with GCP / AWS
- Troubleshooting
Technologies:
- TypeScript
- React
- NodeJS
- NextJS
- tRPC
- Web3Auth
- Stripe / Fomo Pay
- GCP
- Solidity
- Smart contracts
- Web3 API
_____________________________________
• FinMix
Nov`20 - March`22
Overview:
- This is a platform that allows people to store their assets as well as share them with other
people in order to get a relevant profit. The app was built on the basis of the Blockchain
approach.
Role:
- Full-stack developer
Responsibilities:
- Building frontend-side logic / architecture / navigation
- Working with AUTH
- Troubleshooting
Technologies:
- TypeScript
- React
- NodeJS
- ExpressJS
- Solidity / Smart contracts
- Web3 API
"
full stack,"Completed Epam Java course and Git versioning control course Developed a demo project on UnrealEngine 4 - Action RPG ____________________________________________
KhPI - Computer informational technologies department - 2017 - now OOP System progarmming Mathematics Databases MySQL
"
full stack,"Great experience with vue 3, nuxt 3. Good knowledge and experience in graphql and trpc protocols
Took part in developing a security management system for residential complexes on a startup project as fullstack engineer.
Worked as a freelancer fullstack (React, Nextjs, Vue, Nuxtjs) in commerce and automation projects (Telegram API, Commercial websites, Security management systems).
Have good experience in backend  and frontend technologies, design patterns, databases, docker, strong JavaScript  knowledge and experience with Go and Python.
A year of working in outsource company as FullStack developer, creating and maintaining modern vue 3, nuxt and typescript backend solutions
"
full stack,"
I've been solving problems with computers for the last ten years. 

My experience includes working across the stack, from business requirements to a 
final product. The other part is working as a developer as part of a team 
inside a large company. So I have experience across the whole stack. 

I wrote scripts, made apps, and wrote backend/frontend code. Designed and implemented
public-facing APIs used by many clients. Solved performance problems and complex 
bugs in a distributed environment. Developed scrapers and data cleaners. Maintained backward
compatibility. Worked with teams and alone to deliver solutions. Communicated cross-team to solve problems spanning across systems.
I enjoy functional programming and complex domains. 
I would instead work on data transformation using interesting algos
than on implementing an app. I want to design systems. It is of great 
importance for me to be off during the day to be able to maintain concentration 
on a work domain instead of constantly answering questions on slack. 
It would be a great plus if I could work part-time. I would like to 
get into consulting."
full stack,"Capable of both backend and frontend development ""from scratch"" utilizing various languages and technologies. Quick to pick up new exciting technologies to experiment with them.
My main area of expertise and passion is backend development with Go and TypeScript, but occasionally I also develop clients with NextJS.
I understand how backend and frontend applications can be connected to each other, giving me an ability to work as a fullstack developer.
Long-term I am mostly interested in growing as a backend developer, since  I find this part of web-development the most exciting and more ""fundamental"".
"
full stack,"Have a variety of experience, including working with docker, self-written frameworks, working with legacy code and solving bugs

One of the big and important tasks is to automate the deployment of working projects under docker and create a convenient interface. Plus setting up and fixing numerous floating bugs in unit and functional tests. Earlier deploying for a new person in a team required help of the team lead, several days and periodically something did not work out. Now it happens in two clicks and in 15 minutes, there is a convenient interface for deploying and running tests, containers, full installation, etc. More than 30 people use the result.
Backend Developer - to present.

Working with frameworks:
- Yii2 - 5 years
- Laravel - 7 months
- Symfony - 9 months

Programming on Php, Js, MySql, PostgreSql, using Redis, RabbitMQ, ElasticSearch, PhpStorm tools, Git, GitLab, Composer, Docker and other technologies.

Creating new and modernizing working web applications, integrating with api, working with product loaders, admin, crm, customer portal, fixing bugs, less often — frontend.
* Salary 3500$+-, depending on whether English will be actively used or a new technology that is interesting to me, I am ready for a smaller Salary
* flexible schedule without tracking
* without rush, overtime and pressure"
full stack,"Have an experience with back end/frontend/api development an deployment projects. The latest staffs i have been using are Angular2/5, TS/JS, webpack, GRPC/Protobuf, .Net core/4*. Also I'm familiar with Python and I'm not afraid of Linux/terminal.
C#, Asp.Net, .Net Core, EF , API development, Python, Linux, SQL, JavaScript/Typescript, Angular, Webpack.
Worked in teams and alone, communications with clients, self-task management.
I am looking for long-term employment. I prefer offers with skills improvements possibility."
full stack,"In my last project I took a part in developing some crucial parts of an application and created an E2E test framework from scratch as well as completed Microsoft Certificate
Projects:
1) Car trucking system
Description:
 Car trucking system that is used by administrators and truck driver to automatically manage and complete people's orders for moving some stuff from one place to another.
Responsibilities:
Full-stack development, deployment, knowledge transfer,
team lead responsibilities(sometimes).
Main Technologies:
.NET Framework, Angular.js, ServiceStack, OrmLite,
MSSQL Server

2) Credit card authorization
Description:
 The goal of this little project was to make sure that the user is authorized to used the credit card and credit card is valid
Responsibilities:
Backend development
Main Technologies:
.NET Core, MVC

3) Learning portal
Description: 
Web portal for people who work on one of the factories which provides several number of certification courses to improve their professional skills.
Responsibilities:
Full-stack development, deployment
Main Technologies:
.NET Framework, EntityFramework, MSSQL Server, Azure Blob Storage

4) Dedicated social network
Description:
Social network which is designed for people who have bad habits and want to get rid of them by speaking with people and having a therapy sessions with specialists.
Responsibilities:
Full-stack development, deployment
Main Technologies:
.NET Core, Angular 8, MSSQL Server, Dapper, Azure Notification Hub, Azure Blob Storage, Hangfire

5) Backend for Android application
Description: 
Application that is used by truck drivers, so they can receive and complete orders, using their mobile phone
Responsibilities: 
Backend development, deployment
Main Technologies:
.NET Core, MSSQL Server, Entity Framework, Azure Blob Storage

6) Yard management solution
Description: 
System that is used to automate logistic flows on the yard
Responsibilities:
Full-stack development, writing E2E tests, scrum-master(periodically)
Technologies:
Specflow, .NET Framework, .NET Core, Azure Functions, Cosmos DB, MYSQL, Event Grid, EntityFramework
I'm open for new opportunities but I would like to feel my input for the end customers and for these, product suits the most I guess"
full stack,"
Hostaway
Software Development Engineer (January 2022)

Developed property management system integrating with major booking channels.
Tech Stack: PHP, Phalcon, MySQL, Kibana, Jenkins, Jira, TDD.
-------------------
YourNextAgency
Software Development Engineer (January 2021 – 2022)

Developed and managed CLI for CraftCMS.
Transitioned Node.js CLI application to Rust.
Tech Stack: Node.js, TypeScript, Rust, GitHub.
BBHC (Broward Behavioral Health Coalition)

Developed a referral system for health providers.
Implemented features and containerized the application.
Tech Stack: PHP, Laravel, Vue.js, Docker, YouTrack.
-------------------
NWS Lab
Team Lead (January 2019 – January 2021)

Developed CRMs for time management and sales, integrated with YouTrack, Hub, and job aggregators.
Tech Stack: PHP, Laravel, JavaScript, Node.js, Redis, RabbitMQ.
AddTech Software
Software Development Engineer (January 2017 – January 2019)

Developed a gaming application, Challenger, for Dota 2 players.
Tech Stack: PHP, Laravel, Java, JavaFX, RabbitMQ.
EdMarathon

Developed an online education platform.
Implemented microservices architecture and integrated with various APIs.
Tech Stack: PHP, Laravel, React.js, Redis.
Viuly

Worked on a crypto-based video hosting platform.
Enhanced site design, refactored code, and developed search functionality.
Tech Stack: PHP, Laravel, Java, ffmpeg, Elasticsearch.
-------------------
Astgeek
Software Development Engineer (January 2015 – January 2017)

Contributed to ConcretePlayground, an Australian event and venue website.
Migrated and refactored the platform, developed an API for Google DialogFlow.
Tech Stack: PHP, WordPress, Node.js, Elasticsearch.

===================
Core Skills & Technologies:

Languages: PHP, JavaScript, Java, Python, Rust, Bash.
Frameworks: Laravel, Phalcon, Yii2, Slim, Express, Vue, React, JavaFX.
Databases: MariaDB, PostgreSQL, Redis, Elasticsearch, CouchDB, HBase, Neo4j.
Queues: Apache Kafka, RabbitMQ, Redis.
Cloud: DigitalOcean, AWS.
OS: Linux, MacOS, Windows.
Deployment & VCS: Github Actions, Bitbucket Pipelines, Docker.
Other: Jira, YouTrack.
"
full stack,"На данный момент занимаюсь разработкой проектов на Python/Django, Angular
Software Engineer at IVA Software, Kazan
Oct 2017 – Present
Worked on development of backend/frontend of products and services certification marketplace application
- Design and implementation of backend API using Django and Django REST Framework, implementation of background tasks and mailing using Celery
- Implementation of real-time server events and chat application using Django Channels
- Design and implementation of single page application using Angular
- Guide software architecture decisions and technology choices
- Work closely with product owner and designer, prototyped application using Invision prototyping tool
- Statistical Data Analysis using Pandas library, Jupyter Notebook; extracting and loading data from external sources
- Development of company’s site and blog application using Wagtail CMS
- Deployment and maintenance of applications
Tools: Python 3, Django, Django REST framework, Django Channels, Celery, Typescript, Angular, SASS, Webpack, PostgreSQL, Nginx, Linux

Software Engineer at ICL KME CS, Kazan
Nov 2013 – Oct 2017
Worked on development of backend/frontend of information security and monitoring application
- Design and implementation of backend API using Django and Django REST Framework, implementation of background tasks using Celery
- Design and implementation of single page application using Angular
- Guide software architecture decisions and technology choices
- Coordination of design and implementation of various applications, including collaboration with project managers, and client representative and development teams.
- Participation in code reviews and providing mentoring services to junior developers
- Maintaining and evaluating applications from performance analysis to deployment activities
- Building data collection and analysis tools, extracting and loading data from external sources
- Testing application API and building test data generation tools
Tools: Python 2.7-3.x, Django, Django REST framework, Celery, Javascript/Typescript, AngularJS/Angular, CSS/SASS, Webpack, MySQL/PostgreSQL, Sentry, Apache, Redis, SSE
"
full stack,"- Mentoring developers
- Support for existing projects
- Implementation of new technologies
- Developing project from scratch
- Google page speed and SEO optimisation.
Full-stack Engineer with almost 5 years experience , currently working with ReactJs / Golang, have some team leading experience.

Primarily looking for Backend/Full-Stack positions.

React experience: 4y; Golang: 1.5y; NodeJs: 2y;
To join a friendly team of likely tech minds that aim to keep growing and expanding. A working environment and the project that allows personal growth The opportunity to receive ongoing quality feedback from an expert to help me grow as a professional.

Looking for an interesting project with flexible schedule."
full stack,"
SPD-Ukraine, Lviv
Node.js Developer / Tech Lead, Lviv
07/2022 - 06/2023

Led a team of 5 developers in the design, development, and deployment of scalable and performant Node.js applications.
Worked closely with product owners, project managers, and stakeholders to gather requirements and define project scope.
Designed and implemented RESTful APIs and microservices using Node.js, Express.js, Nest.js, adhering to industry best practices.
Mentored junior developers, providing guidance on technical issues and promoting professional growth within the team.
Conducted code reviews to ensure code quality, maintainability, and adherence to coding standards.
Implemented and maintained CI/CD pipelines, enabling continuous integration and delivery of applications.
Collaborated with cross-functional teams to troubleshoot and resolve complex technical issues.
Participated in architecture and design discussions, contributing insights and recommendations to improve system performance and reliability.

Middle Full Stack Node.js Developer, Lviv
11/2021 - 07/2022

Providing Full Stack development for the control panel.
Direct communication with the PM/CTO and other international teams.
Improving project stability by writing unit tests with Mocha and Integration tests with Cypress.
Improving team development by providing tools that improve personal development speed.
High level of pro-activity for product improvement.
Helping and mentoring some team members to improve overall team code quality and productivity ( as part of pro-activity)
Writing docs on project wiki and also using JSDoc
Fixing ASAP issues like problems with project deployment.
Overtime when the PM requires it. (Very rare cases which may cause the company to lose big profit or reputation)

Voicenter, Kyiv
Lead Node.js Backend developer, Lviv
04/2021 - 08/2021
Additional responsibilities:
• Mentoring
• Team managing
• Motivating the team
• Conducting training of team members to maximize their potential.

Node.js Backend developer, Kyiv
07/2020 - 04/2021.

Developing dial-plans for Asterisk and Creating VoIP services for:
• logging
• caching
• voice records transferring/converting/encrypting/uploading
• OAuth

Technoweb LLC, Dnipro
Junior Full-Stack Developer
02/2019 - 07/2020
Providing Full Stack development for hosting running on WHMCS billing system. 

Support Engineer
06/2017 - 02/2019
User support, setting up virtual servers and control panels, basic admin and dev-ops support.
"
full stack,"Extensive 9 years experience in diverse domains. Expertized in complex projects design from scratch. Able to effectively self-manage during independent projects, as well as collaborate as part of a team. Result-oriented engineer with agile mindset and willingness to deliver the best solution from the business perspective. Strongly committed to follow high technical standards and best practices.
During a 9 year-long career worked as a developer responsible for both frontend and backend, being strongly involved in application and database design processes.
Experienced with technologies:
- Programming (TypeScript, JavaScript, PHP, Java, Python basics)
- Backend development (Express, NestJS, Laravel)
- UI development (Vue, React, Angular)
- Unit and integration testing (Jest)
- Relational databases (PostgreSQL, MySQL, MS SQL Server)
- Pure SQL (ORM-free) queries and procedures writing and optimization
- NoSQL databases (MongoDB)
- Amazon Web Services (AWS)
- AWS Serverless (Lambda, API Gateway)
- ORM tools and query builders (Sequelize, MikroORM, Typeorm, knex.js)
- API integration (Stripe payments, Booking.com, airplane tickets search)
- SOAP
- Data visualization (Highcharts)
- Interactive 2D-graphics (Konvajs)
- Source control (Git)
Skills:
- Focus on business logic analysis and problem solving
- Attention to details
- Flexibility and adaptability
- Self-learning
Interested in mid- and high complexity long-term projects requiring problem-solving skills and providing opportunities for personal development.

Backend-predominating roles are preferrable.

Please do not offer gamedev/advertising networks."
full stack,"Developed Custom Solutions: Created and delivered bespoke software solutions for clients, tailoring functionalities to their specific requirements. Notable projects included e-commerce platforms, service management systems, and interactive web applications.

Client-Centric Approach: Collaborated directly with clients to grasp their vision, translating it into functional software that exceeded expectations. Maintained open communication throughout the development process to ensure alignment.

Technological Expertise: Expertly utilized JavaScript, TypeScript, Node.js, React.js, MongoDB, Sequelize, Mongoose, and Prisma in various projects, demonstrating proficiency across the stack.

Enhanced Reliability with Testing: Played a pivotal role in ensuring code quality and reliability by writing comprehensive unit tests for inventory operations, validating functionality and minimizing potential bugs.

Efficiency through Email Notifications: Implemented a streamlined Email service with notifications, enhancing monitoring efficiency by 30%. This resulted in faster response times and improved overall user satisfaction.

Seamless Onboarding: Authored detailed guides for endpoint consumption and integration, reducing implementation time by 40% and simplifying the onboarding process for clients and their teams.

Current Role and Team Collaboration: As a freelance software engineer, I've taken ownership of end-to-end development while collaborating closely with clients. This involves requirement analysis, implementation, and testing, aligning projects with client visions.
During my years as a software engineer I've
- Developed, structured, and delivered custom software solutions to diverse clients, adhering to specific project requirements and deadlines.
- Collaborated closely with clients to understand their needs, resulting in tailored software solutions that met or exceeded expectations.
- Conducted in-depth research and analysis to fine-tune software functionalities and user experiences, ensuring high levels of satisfaction.
- Utilized JavaScript, TypeScript, Node.js, React.js, MongoDB, Sequelize, and Mongoose in various projects to create robust and performant applications.
- Led the effort in writing comprehensive unit tests for all functions and APIs related to inventory operations, maintaining high code quality and enhancing software reliability.
- Implemented an Email service with notifications that improved monitoring efficiency by 30% and led to faster user response times.
- Authored detailed guides on consuming and integrating provided endpoints, significantly reducing the onboarding process's complexity and shortening implementation time by 40%.

As a freelance software engineer, I have been responsible for end-to-end development, from requirement analysis to implementation and testing. I've collaborate closely with clients to ensure their visions are translated into functional, high-quality software solutions. I've expertized in complex projects design from scratch. Able to effectively self-manage during independent projects, as well as collaborate as part of a team. Result-oriented engineer with agile mindset and willingness to deliver the best solution from the business perspective. Strongly committed to follow high technical standards and best practices.

Interested in mid- and high complexity long-term projects requiring problem-solving skills and providing opportunities for personal development.

Backend-predominating roles are preferrable.
I would like to work in an environment where I can take on challenges and grow as a developer."
full stack,"
Result oriented software engineer with 7+ years experience in enterprise .NET development using C#. Design and implement solutions and features of financial companies. Implement integration Debt Collection Service on call centre with telephony, solution for data processing and business departments automation.
Design, architect, implement complex backend systems."
full stack,"
Experienced .NET/C# developer and JavaScript/Angular as well. I have a practice for create a high performance distributed systems. I'm able to suggest a way for improve a product or make a product work more effectively. 
My math education helps my to resolve difficult and abstract tasks.
I would like to convert a dream to real product. A friendly team is a plus."
full stack,"
- Development of highly performant services for health care system
- Building development teams and mentoring peers
- Implementing CI pipelines
Looking for challenging projects, preferably in a product company.
I have significantly more experience in backend, so frontend only positions are less preferable.
My current timezone is EST/GMT-5"
