Category,Resume
sales manager,"
- I have more than 7 years of experience in sales;
- 5 years of experience in product IT companies; 
- 2 years experience as a team lead of a sales department; 
- knowledge in product development and UI/UX;
I am looking for a remote position in a product IT company that brings positive value and impact to the users."
sales manager,"Motivated Sales & Account Manager with 5+ years of experience who has a strong understanding of the key success drivers essential to deliver consistently good results in terms of business growth, net profit, cost control and customer satisfaction.

An excellent communicator who can relate well with people at all levels and has the flexibility of working well as a part of a team as well as individually. I am interested in giving 100% of effort to what I believe in and always achieve my goals.
ACCOUNT MANAGER | NDA
Feb 2021 - Current (Kharkiv, Ukraine)
- Operating as the lead point of contact for any and all matters specific to the accounts
- Building and maintaining strong, long-lasting customer relationships
- Overseeing customer account management, including negotiating contracts and agreements to maximise profit
- Ensuring the timely and successful delivery of our solutions according to customer needs and objectives
- Preparing reports on account status
- Assisting with challenging client requests or issue escalations as needed

SALES & BUSINESS DEVELOPMENT MANAGER | Georgian universities
Mar 2019 – Present (Tbilisi, Georgia)
- Generating leads to apply to study in Georgia
- Following up with prospects several times throughout the sales cycle to ensure needs are being met
- Answering client questions about studying terms, available specialties, prices and application process
- Arranging the smooth process of student's acceptance to university (letter from university for visa application, meeting students in the airport and locating them to hotel, helping students to find a flat to rent, to get temporary residency etc.)

REAL ESTATE AGENT
2018 – 2020 (Tbilisi, Georgia)
- Generating client leads to rent properties
- Building relationships with clients based on trust and respect
- Counselling clients on market conditions and prices
- Showing properties to potential renters
- Educating myself on neighbourhoods and market trends
- Facilitating negotiations between flat owners and renters
- Preparing rental agreements and other documents for each real estate transaction
- Visiting vacant and inhabited properties and inspecting them

SALES MANAGER | HMARK
2014 – 2015 (Cairo, Egypt)
- Writing formal responses to RFQ/RFPs
- Negotiating and communicating in a professional manner to clients and contractors to maintain and develop commercial relationships
- Professionally representing the company at client meetings, potential customer visits, marketing events and conferences etc.
- Increasing brand awareness and bringing in new customers
"
sales manager,"More than 5 years of successful experience in IT sales.
Bidding, Lead generation, Letter sequences, Email campaigns, Negotiates with customers, Deals.
Hubspot, LinkedIn Sales Navigator, Linked helper, MailChimp, Jira, Upwork.
Sales strategy, expansion of markets, web basic programming.
Upwork"
sales manager,"
I have more than 2 years of work experience in various management roles in construction, events and IT industries. 
Now working as an Account Manager in IT company I conduct interviews, organise onboarding process, build and maintain strong, long-lasting client relationships and negotiate contracts and close agreements to maximise profits.
As a Production Manager in events industry I worked with clients and teams from the US, Europe and Middle East  providing impeccable results within the set deadline. 
As a General Manager in construction company I have managed 15 people, conducted interviews, organised work process and managed the company's budget.
I'm looking for a part-time job on the position of Sales/Account manager in the IT area (software and web development), preferably in a startup or a product company working on projects related to online media, VR/AR, digital art, e-learning, collaborative platforms, creative industries or cultural / social sphere, or construction."
sales manager,"
Company Manager in ‘Mak-life’ LLC 
04.2010 - 02.2013
- Polymeric manholes and gully grating production control
- Raw materials purchasing, organizing, and managing distribution 
channels
- Implementation of the advertising policy
- Conclusion of contracts 
- Representing the company at sales shows and exhibitions.
Business Development Manager in ‘Zirka21’ LLC 
04. 2013 – 12. 2014 
- Implementing sales strategies to achieve exceptional results 
- Communicating with clients dairy
- Advising and negotiating on acquisitions of new products
- Organizing practical seminars for builders and building companies for 
studying 
Export Sales Manager ‘Derevianyy Dim’ LLC 
12.2014 - 07.2017
- Search for clients abroad to sign contracts and to sell
- Organize the euro pallets’ export process through documentation 
preparing and agree all the items with the customs broker
- Search for suppliers of wooden blanks and organize the delivery 
process of the raw materials to the factory
The Individual Entrepreneur
09.17 – 03.2021 
- Organizing the process of general/ongoing property maintenance; 
- Providing cleaning, repairing, and other services to property 
owners.
Sales Manager in ‘Fenix’ LLC
From 05.2021 
- Communication with potential customers (identification of needs, 
presentation of services, work with objections, closing deals)
- Analyze sales data and provide reports to management
- Managing and developing relationships with current clients
- Collaborate with other departments (such as finance and legal) to 
ensure that contracts are executed and invoices are paid

Additional Work Experience:
2013 – 2023 English Tutor in English schools, Lviv City Council and 
Nestle Business Services Lviv (a part-time job)
"
sales manager,"
In my current role, I am responsible for the following:
- Conducting communication with UK&IE markets;
- Mitigating discrepancies between marketeers’ campaign concepts/visualisation and solutions the product offers;
- Collaboration with stakeholders and advise them how to make an impact using the current business capabilities;
- Effective coordination of the creative and development departments to meet accounts' needs.
I recently boosted sales numbers with proactive account servicing and
managed book of business worth €150.000 over Q4 2021; expanded customer experience by 15% by facilitating client satisfaction and renewing customer relations (as of Q3-Q4 2021 report).
"
sales manager,"
There is a very great desire to try the product company.
Please, no outsourcing/outstaffing.
No mobile/affiliate marketing."
sales manager,"Overall closed sales: $ 7M+

Achieved $3.5M in total sales in the previous job. Exceeded sales KPIs multiple times
8+ years experience as a dynamic and results-driven Account Executive.
Experience in using all client acquisition channels (bids, cold calls, conferences, partnerships, networking, personal visits, demos, presentations, etc.) 
Industries: IT, Farming, FinTech, EdTech.
Result-oriented, diligent, consistent person.
Interested in a product company.  

 I’m looking for the opportunity to expand my learning, put to use my skills and experience and work in a team that is inclusive and an environment that helps propel my growth.
I am NOT INTERESTED in outsourcing/out-staffing companies"
sales manager,"Hard Skills:
- Figma;
- CRM;
- Pipedrive;
- Microsoft Excel/Office Word.

Course: ""Successful Negotiation: Essential Strategies and Skills"". University of Michigan.
Hello, everyone!  
I believe that life is an exciting journey that makes us wiser, stronger, skillful and helps to release our potential in different aspects. The career and business side of it- is one of the most important ways to discover who you truly are and how you can help others.
I am blessed to do what I like and to meet so many smart, talented, hard-working and honest people on my way. 
Challenge-driven specialist.
Strong personality with a flexible mind.
Empathic and learner.
Business Development Manager in IT, finance industries with 3 years of experience.

My experience: 
Account, Cross-Selling Manager 
Partida Company (P2B Exchange, Finance) 07/2022 - 12/2022 
- Building and maintaining strong, long-term client relationship;
- Developing new business with existing clients and identifying areas of improvement to meet sales quotas;
- Preparing reports;
- Participation in calls along with a communication in chats; 
- Ensuring the timely and successful delivery of our solutions according to customer needs.

Sales Manager
Partida Company (P2B Exchange, Finance) 09/2020 - 12/2022 
- Analysis of clients’ requirements; 
- Deal closing; 
- Participation in calls along with a communication in chats; 
- Preparation of commercial proposals;
- Closing and signing agreements with clients; 
- Establishing the primary relationship with customers, determining their needs.

Business Development Manager 
SpdLoad Company (SaaS, e-commerce) 03/2020-09/2020
- Lead generation;
- Searching of potential markets and areas; 
- Searching of new partners and building strong long-term relationships; 
- Active research using tools such as LinkedIn and other social networking tools.
"
sales manager,"
• Searching for new publishers and advertisers, managing their accounts (CPI/CPA/CPL); 
• Maintaining performance statistics; 
• Creating publisher-to-advertiser combinations; 
• Optimization of publishers' traffic and performance results for constant improvements implementation to hit KPI requirements; 
• СPI smartlink (superlink) traffic optimization; 
• Insertion Orders/Terms&Conditions reviewing and signing;
• Setting tracking services (tracking/test links, postbacks);
• Analyzing traffic quality and promotion results;
Recently looking for a job where my experience of new clients attracting, customer support and long-term cooperation creating skills will be needed."
sales manager,"
I worked as a senior bartender for 2 years, where my responsibilities included recruiting and training staff, organizing the bar and developing the menu. 
I also have experience in auditing.
Currently, I have been working as a sales manager for 1 year (B2C), so I have extensive experience in dealing with objections.
I am looking for a sales manager position because I expect a great team and a good Salary.
Currently, I am most interested in the B2B segment."
sales manager,"
A highly skilled sales manager with a proven track record in driving revenue growth and building strong client relationships. With 4 years of experience in sales, I have developed a deep understanding of sales strategies, customer needs, and market dynamics.

Throughout my career, I have consistently exceeded sales targets and contributed to the success of various organizations. I excel in prospecting, lead generation, and closing deals, utilizing effective negotiation and persuasion techniques. My strong interpersonal skills allow me to establish rapport with clients and understand their unique requirements, enabling me to offer tailored solutions that meet their needs.

I am passionate about delivering exceptional customer service and ensuring customer satisfaction. I believe in building long-term client partnerships and maintaining ongoing communication to address their evolving needs.
"
sales manager,"I have 5 years of experience in the full-cycle sales process, from lead generation to account management. Also, I am responsible for invoicing and solving any kind of issues with existing clients. A huge part of my work is a partnership and building long-term and fruitful collaboration.

Achievements:
-4-th out of 10 sales managers based on annual invoicing;
5+ years of experience in Account and Sales Management
Strong skills in leadership, negotiations, people management, problem-solving, and multitasking skills
Strong technical background and knowledge of information security principles, and techniques. 
Experience in preparing IT Company for ISO 27001 Certification and Compliance
"
sales manager,"Motivated Sales/Account Manager with 3+ years of experience whose professional experience stems from years of providing excellent customer support, creative problem solving and building customer loyalty.

Determined professional with experience in handling multinational clients as well an exceptional communicator with great interpersonal and negotiation skills. I have strong leadership abilities and commitment to achieving sales quotas to drive the growth of the company.
Account Manager
Illuminates • Ukraine
Jan 2022 - Now
- Serving as the main point of contact for all customer account management matters
- Building and driving strong, long-lasting client relationships
- Grow account by discovering customer’s business needs and offering relevant solutions & services
- Working closely with the project team in order to maintain a continuous knowledge of project status in order to identify potential issues and/ opportunities within or related to the project
- Elaborating all legal project documentation (contracts, acts of acceptance etc.) and ensuring the affirmation of documents on the client's side
SALES & CUSTOMER CARE MANAGER
IAG • Ukraine
Jun 2021 - Dec 2021
- Interacting with customers via calls.
- Working with CRM system.
- Advising on the order procedures.
- Providing a response to customers inquiries, related to the usage of our services.
- Handling complaints and issues.
- Ensuring customers' satisfaction.
- Maintaining a positive, empathetic and professional attitude toward customers.
REAL ESTATE AGENT
Roots Development • Egypt 
Apr 2019 — Dec 2020
- Convincing prospective clients that my agency is the right one to handle their sale and agree with the terms.
- Arranging advertising to promote the property.
- Sending out details of new properties on the market to people on our database. 
- Making appointments and showing buyers around a property.
- Generating lists of properties compatible with buyers' needs and financial resources.
- Preparing representation contracts, purchase agreements and closing statements.
ATTORNEY
Al Owais and Al Matrooshi • UAE
Feb 2018 — Feb 2019
- Advising clients and conducting legal research on their behalf.
- Preparing and reviewing legal documents, contracts and agreements. 
- Dealing with Dubai courts and finalising legal procedures.
ASSOCIATE ATTORNEY
Al Kamel Law Firm • Egypt
Dec 2015 — Dec 2017
- Advising clients and conducting legal research on their behalf.
- Preparing and reviewing legal documents, contracts and agreements. 
- Drafting legal researches, legal opinions and answer legal questionnaires. 
- Preparing Due Diligence reports.
- Supporting clients by accurately interpreting laws, rulings, and regulations.
"
sales manager,"Best Sales Manager (Roboforex, several times per year since 2013)
Areas of Expertise / Skills:
• Advanced ENG + bilingual (RUS+UKR)
• ES IT FR PL correspondence	
• Experienced customer service professional	
• Energetic Risk management 
• Dedicated team player	
• Independent thinker
• Intercultural communication	
• Active problem solver
• Strong interpersonal skills	
• Influential motivator
• Patient optimizer
• Valuable support skills
1. EN environment + ES improvement possibility
2. Friendly colleagues + board games and sport activities.
3. Non-stop education and development.
4. Business trips."
sales manager,"
B2B Sales account manager with experience in managing the full sales cycle of complex projects and further managing clients accounts as the Account manager. 
I am ready to use my experience to make a valuable contribution to your organization.
Mostly interested in the position of Account manager but also open to considering other options.

EXPERIENCE

Acting as the main point of contact on a day-to-day basis for any client engagement-related matters (contract launch, deliverables, reporting, invoices and etc.);

Establishing a good relationships with clients;

Working towards monthly and quarterly KPIs in accordance with the strategic metrics of company;

Handling customers needs;

Managing internal processes to ensure smooth client delivery (task creation, monitoring of deliverables, QA, reporting).
"
sales manager,"Excellent negotiation and communication skills.
Ability to work with minimal supervision and learn quickly and work well in a team. Flexible and customer-oriented approach.
Own startup for a tourism business worked with direct clients and B2B.
Currently looking for account/sales manager role in order to develop my working skills.
"
sales manager,"Started as a company leader with a staff of 2 employees and expanded to 9 employees within 3 years. 

Built a pleasant working atmosphere with possibilities for professional growth. 

Withstood the pandemic without reducing the company's profits by founding new non-standard options.

Found solutions to satisfy clients’ needs with specific requests and different budgets.

Brought the company to a stable income by creating strong relations with clients and owners. 

Established a contact base of professionals for proposing versatile additional services to clients.

Have a huge pack of cases with 30k$+ profit; deals with such well-known companies as Asus, Mobilunity, Pact, Lohika, Danon, Khortytsya, Gorenje, 3bears, Wizz Air and IDS Aqua service.

Have a pretty big experience in b2b/b2g.

Have lots of business trip experience all over Europe.
11 years of experience as a salesperson.
8 years of experience as an account manager in highly specialised area of commercial property.
6 years of experience as a guy who makes 3-4 hours online/offline presentations for CEO/Board of Directors/etc., both in Ukraine and abroad.
5 years of experience as a company owner.


Before starting my own company, I had an experience of full-time work in the IT sector for almost a year (+1 year if to count part-time remote work). 
Was working with Jira, Jenkins, GitHub, GDrive, Slack, Zoom, different CRM systems (like SugarCRM, Bitrix, etc.), Genymotion/BlueStacks, VMware Workstation/Oracle VM Virtual Box, Sandboxie and some custom apps, that help with agile methodologies.
As a specialist who used to have long-term relations with a few warm clients (around 10-15) and maintain these relationships until the deal is signed, I'm not a pro in lead generation. 
In general, I don't avoid it, but I won't be glad if lead gen takes lots of my work time (40+% from all day)."
sales manager,"1. Exceeded the sales plan in 2019 by 120%
2. COVID-19 Sales Queen: exceeded the sales plan of the year 2020 by 168%. Remotely. When brands totally cut their ad budgets
3. For the first time in the Ukrainian market concluded contracts with international brands for native special projects: YouTube, Playstation
4. Leading sales in the company in terms of the number and amount of contracts
5. Conveyed value of CRM for the sales department and implemented it in the company
6. Formulated and described the business processes of the sales department
7. Trained three Junior sales managers
8. Conducted sales trainings for regional media, 2019
9. Received a ""Master of Sales"" certificate from the White Sales Business School, 2018
10. Finishing the course ""Strategy"" at Kyiv Academy of Media Arts, 2020
Current place of employment:
Zdatni Media Group
Sales department
Sales Group Head

Our websites: 
- The Village UA
- Wonderzine UA
- Barout
- Inspired

1. Contracts with international brands in Ukraine: YouTube, Playstation, BMW, Volkswagen, McDonald`s, Lenovo, Kredobank, Radisson, PANDORA, Goethe-Institut, and also with programs of European Union such as House of Europe, Horizon 2020, Erasmus+
2. Contracts with big Ukrainian brands: KAN Development, ENSO, City Consult Development, City One Development, Kovalska, Darnitsa, SOVA, Luxoptica, TSUM, INTERTOP, ARGO.
3. Market research and monitoring of competitors.
4. Increasing the client base and networking. I build trusting relationships with partners because in any case I want to get to know how our product or service can help.
5. Sales of a complex product for the Ukrainian market: native special projects and podcasts. In 2014 — sales of SMM services: advertising, cooperation with bloggers, content, design.
6. Took the position of Group Head a year after joining the company. 
7. I'm good at practice: SPIN methodology, active listening technique, negotiations with decision makers, working with objections. But first of all — right questions.
8. No scripts, but algorithms.
9. Maintaining internal reporting of the sales department with KPIs and deals.
10. Documentation management: conclusion of contracts and acts, preparation of invoices, control of payments from partners.

Want to fall in love with an interesting product or service.
My aim is to grow to a leadership / management position at a new place of job during 1-2 years.
• Product + values + Salary = perfect formula
• Selling should be enjoyable for me, clients and companies we work for
• Work remotely
• Sick leave payments
• Vacation payments
• Pension fund contributions
• Social package
• English or Portuguese courses to improve the level of language"
