Category,Resume
data scientist,"SAP ERP R/3 (SD, MM, PP, FI, CO) + BI (BO) + AI (ML+DL) Implementation. The first book in (SAP + AI) was published in USA only 2 years later after our work (in Sept. 2019 by O'Reilly). It is the most complex project among all possible IT Development Projects in any industry in any country, including any double AI + triple Big Data. 

Repeatedly managed Data Science Teams Members with PhD.

Scientific interests are: management, modern inductive logic, causality, evidence, philosophy of science, control systems, system analysis.
Working experience in IT (and not only) more 15 years:

C-level: Chief Operating Officer, Chief Financial Officer, Chief Strategy Officer, Chief Performance Officer.

S-level: Senior Project Manager, Senior Business Analyst, Senior (Lead) Data Scientist.

Worked with Team members from: Ukraine, Russia, USA, UK, Germany, Turkey, India, China, Belarussia.

Projects: Antonov, MoSi GT Engines, ERP (SAP ERP R/3, MS Axapta, MS Navision, QuickBooks EE, Sage Line 50, all 1C), BI (SAP BO, Dundas, PowerBI, BIStudio, IBM Cognos BI, Tableau, Qlick), many CRM Software, AI & Data Science (Business Statistics, DS & ML for Business (Management, Marketing, Sales, Distribution), Text Mining, NLP, Recommendations Systems, Fraud Detection, Clinical Trials and Diagnostics, Drugs Development, Games Analytics, Computer Vision, Deep Learning, Object Detection, Text Recognition from Images in CV, SparQL, Geolocations from main Geocoders, 3D Modelling, R, Python, SPSS, MiniTAB, SAS, JMP, OriginPro, Statsgraphics), Digital (On-line) Marketing, Web Development, Developers and Teams Performance Management and Code Metrics.

For serious companies and projects ready to use main 60 project management forms from PMI (PMBOK 6) in PDF or Word. Also ready to use dozens of BOKs (not only BABOK and PMBOK as any BA and PM). I have hundreds of books in English in Data Science, Project Management (including Agile (SCRUM - Kanban - Scrumban - SAFe - LSS)) and Business Analysis.

Education: Higher Technical and double Higher Economical.

Scientific Degree: Ph. D., twice Post-Graduate (Engineer & Economics).

Ready to work as: CFO, COO, CPO, CMO, SPM, SBA, SDS. 

The Data Scientist's work is to analyse and to mining collected data and to develop the data models, the Data Engineer's work is to collect data from various sources for Data Scientist's analysis. Data collecting must not be confused with the data analysis and mining, how it is done in Ukraine. Data Scientist IS NOT! equal Data Engineer. Data Engineer works for Data Scientist.

For foreign companies and developers teams ready to establish your IT Development Department in Ukraine (Kharkov).
Something challenging in IT development and (or) Data Science (AI, Machine Learning, Deep Learning, Time Series). Ready to raise your any business to higher level by Data Science (AI) for Business and Modern Business Management (AI + Strategy + Business Model + Business Processes + Orgstructure-Teams + Business Metrics). And expect long lasting projects, preferably at product company."
data scientist,"Experience of successful commercialization of the product that I was developing for the international markets.
Creating an internship program in the company where were participating nearly 20 interns.
I am a Project Leader at the product company. I am running a team of Data Scientists and Software Engineers. We are developing state-of-the-art Computer Vision solutions for different platforms with computational restrictions. I have experience of successful product commercialization for the international markets.
The main scope of my responsibilities:
 Leading and managing a team of data scientists and software engineers in the development of system and application software that enables users to receive relevant services.
 Communication with stakeholders, coordination of project requirements, preparation of project proposals, and PoCs.
 Engineering and development of the Computer Vision modules. 
 DL models optimization for different platforms with strict computational restrictions.
Previous responsibilities:
 Managing an internship program with 20 interns.
 Developing computer vision and tracking software for robots.
 Developing a DL solution of story building for images.
 Developing Augmented Reality solutions.

Skills:
Project managing and leading, Agile/Scrum, Jira, Confluence, TeamCity, etc.
Solid experience in Computer Vision and Deep Learning. Knowledge of Machine Learning and NLP.
Programming languages: Python(OpenCV, Keras, Tensorflow, PyTorch, etc.), C++.
Instruments and technologies: Linux, Git, Docker, CMake, ROS(Robot Operating Systems), Bash, etc.
I am working as a manager in the Data Science sphere and I want to continue to develop myself in team management and leading along with improving my skill in Data Science technologies."
data scientist,"I consider myself a passionate and disciplined individual, thus these traits always bring success to me. I got accepted to the world-class Charles University with a special scholarship.
As a computer vision engineer, I have a strong background in researching, designing, and implementing innovative algorithms for a variety of projects, including license plate recognition, vehicle make-model detection, and face recognition. My expertise in Python programming and PyTorch deep learning framework has been crucial in developing scalable, robust, and accurate computer vision systems for large-scale datasets.

I have also utilized Nvidia DeepStream technology and RabbitMQ for efficient communication and handling of a vast number of streams in my projects. In my current role, I collaborate closely with stakeholders, researchers, and engineers to drive systems from prototyping to production level, effectively bringing my ideas to fruition in real-world applications.
In my next role, I am looking for a dynamic and collaborative work environment where I can use my skills and experience to make a meaningful contribution to the company's success. I am looking for a position that offers a competitive salary, as well as benefits such as health insurance, vacation time, and opportunities for professional development.

I am open to a variety of responsibilities and am eager to take on new challenges. In particular, I am interested in working on projects that involve the application of my computer vision and machine learning skills, and I am excited to work with a team of talented and passionate professionals.

I am flexible and open to negotiation on certain points, but I believe that a fair and competitive salary is important for the long-term success of both the company and myself. I am confident that with the right mix of responsibilities and support, I will be able to thrive in this role and make a valuable contribution to the team."
data scientist,"Prizes at machine learning and computer vision hackathons
Intern in the development of neural networks  University of Artificial Intelligence
February 2021 г. - February 2022 г.
Was one of the developers of neural network modules
demo.neural-university.ru


2nd place in the finals of the hackathon ""Digital Breakthrough 2021""
December 2021
Created a model for the recognition and detection of leaks from oil pipelines


3rd place in the team in the hackathon  Leaders of Digital Transformation 2021
October 2021 - November 2021
The task of detecting paths in an urban environment.
Created a segmentation model


17th in the individual competition  ""Digital Breakthrough Championship""
July 2021 - August 2021
Task: Recognition of aircraft on satellite images.
Used data processing, image augmentation, binary classification of images.


PHP Developer
January 2005 - July 2021
Mostly remote work for different companies creating web projects
Interesting tasks that require artificial intelligence"
data scientist,"
Experience working on real projects (6 month): 
I worked with solutions that take of GPU processing using CUDA. I have experience with image processing using OpenCV, PyTorch, TensorFlow. For example SLAM, recognition of store logos in a mall using YOLO, image deblurring, text to speech (""talking head"").
"
data scientist,"Earlier winner of few Republican Olympiads in Ukraine in Physics and Math and Master of Science in Physics.
Now motivated computer vision enthusiast.
I'm computer vision engineer so I'm able to process image & video data with segmentation, object detection & tracking, pose estimation and so on with further analysis. As well I'm working with deep learning models and their tuning & training, so want to develop myself in DL/ML/CV fields.
I'm interested in data science field so I'm inspired to participate in Computer Vision or DL projects, but throughout my way in DS I am very motivated and open for different topics."
data scientist,"Successful graduation from the Ukrainian Catholic University with an average score of 4.5/5
I am an alumnus of Computer Science at Ukrainian Catholic University with a specialization in Data Science. I was primarily involved in projects in the field of Computer Vision and statistics.
I have a solid background in 3D Machine Learning and Engineering, cherish being involved in both research and business.
"
data scientist,"- completed several courses for Computer Vision, Machine Learning, and SQL competence
- English (IELTS - overall 7.5 С1)
- created stable solutions for CV tasks that showed stable performance in different environments
- suggested a process optimization inside team workflow that was successfully implemented and used on a daily basis
- conducted risk assessments of credit portfolios with over 100 000 entities
- automated a significant portion of the evaluation process
I am an experienced Computer Vision Engineer with a track record of creating safety-checking modules using object detection, pose estimation, segmentation, and classification approaches. I am proficient in both classical CV techniques and Deep Learning for object tracking and segmentation and have worked extensively with remote servers to set up environments for training and inferencing deep learning models. I have a strong interest in research and continuously strive to improve the performance of my modules, implementing the latest approaches into production-ready products. Additionally, I have experience in leading a small team of developers, integrating processes for testing models, and ensuring proper data storage. My key toolset includes PyTorch, YOLO, OpenCV, MMPose, norfair, numpy, git, and dvc.

Previously, I worked as a Junior Data Analyst, where I wrote advanced SQL queries to extract data from data warehouses, conducted risk assessments of portfolios, evaluated potential returns with statistical analysis, and automated the data preparation process and exploration analysis for new portfolios using Python (pandas, numpy, matplotlib). I have experience building operational analytical reports using Excel and visualizing results in PowerPoint. My key toolset for this role includes SQL, pandas, numpy, matplotlib, and other data manipulation libraries.
I am preferably looking for a challenging project in the Computer Vision area (interested in discovering and applying not only Deep Learning approaches but also classical ones). 

Also, I would gladly discuss opportunities for Machine Learning projects in varying domains."
data scientist,"
Data Scientist (Team Lead)/   Kaspi Bank JSC - Almaty, Almaty   /   02.2019 - Current 
•	Trained the model for detecting objects on the face . (hats, masks, glasses)
•	Trained a device detection model (phones, tablets, etc.)
•	Developed a decision-making system for a photo-verification that shows phenomenal results. The quality of the system strives for 100% (FRR <0.01, FAR=0.00001)
•	*Developed a facial recognition system that will allow the company to save up to $50,000 per year. Not put into operation yet.
•	30 percent of Kazakhstanis received social benefits online during the period of COVID-19 . This is thanks to our facial recognition service
•	Rebuilt the structure of the team, which now has more productivity (there are 7 projects in the work now, instead of 2)
•	With the help of our projects, the company opens up huge opportunities to provide services to customers online.

DWH Engineer With Big Data  /   BeCloud - Almaty, Almaty   /   09.2018 - 02.2019 
•	Took part in a national scale project
•	Got into the administration and logging of ETL processes for 3 days.
•	After a couple months fluently I used Clickhouse since I heard about it.
•	Saved a month of team work by coming up with an innovative data transfer solution.
•	Built ~ 90 percent of the project data lake.

DWH Engineer  /   PrimeSource - Almaty, Almaty   /   07.2017 - 08.2018 
•	Participated in the development and support of data warehouse for 3 banks . 
•	After 6 months of work, I have accumulated enough trust to get the data warehouse of a bank for support alone. 
•	The job briefing took a day , even though I hadn't even heard about the main tool of the job. 
•	Within a week after starting work, mastered 50% of the functions of the Informatica Data Integration ETL-tool. 
Teacher  /   Novosibirsk Academy Of Design And Programming - Almaty, Almaty   /   09.2016 - 08.2017 
•	Set a record for the number of students who completed the entire course.
"
data scientist,"
Worked with various tracking algorithms based on classical CV (OpenCV, Ceres + 3D linear algebra) with help of some neutral networks, like MediaPipe, OpenPose, Yolo. Also, worked with some artistic AI models using python API, like Stable diffusion, interpolation models, ext.
My technical skills are complemented by excellent problem-solving abilities, effective communication skills, and a strong work ethic. I am a quick learner who enjoys working in a dynamic and challenging environment and am always eager to learn new skills and technologies.
"
data scientist,"
4+ months of commercial experience in computer vision.
1.5+ years of non-commercial experience in data science.
1.5+ years of commercial experience in web development.
  
Currently Master student Data Science UCU

Strong in programming, CV/ML/DL, math, statistics and problem solving.

- Calibrated cameras, stereo calibration. Experimented with different checkerboard patterns
- Created pipelines for computing a disparity maps
- Worked with Intel® RealSense™ Depth Camera D415
- Public speeches about scientific papers
- Worked on panorama stitching project
- Had an experience with Python libraries like Tensorflow (+keras), Pytorch, OpenCV, numpy etc.
- Participated in Kaggle and Hackathon challenges
- Had an experience with different modern networks architectures
- Completed several courses in DS, ML and deep learning
Looking for a job in interesting projects. It would be great to have mentor."
data scientist,"
Now I am working on models to optimize advertising costs in Amazon Ads. At the same time, I take over the duties of a data engineer as needed, I am engaged in the deployment of solutions. I have experience in solving computer vision problems, in particular segmentation and object detection.


Languages: Python, C++
ML Frameworks: PyTorch, TensorFlow, Keras,scikit-learn,sktime
Computer Vision: YOLO, Faster-RCNN, Semantic segmentation, Classification
Technologies: AWS, Docker, Git, GNU/Linux, Lightning, OpenCV, Flask, SQL
Background: Linear Algebra, Probability Theory, Mathematicalstatistics, Machine and Deep Learning
English: Upper intermediate (B2)
I've worked a lot with tabular data and classic ML, and I want the new project to focus primarily on tasks related to Deep Learning. Interested in projects related to satellite images and geodata (but not required)"
data scientist,"
Work experience - fifteen months as Data Scientist and Computer Vision Engineer. My responsibilities included developing tools for the data process (cleaning, preparation, visualization), researching and developing ML models (regression, prediction, clustering), and deploying models; Image processing.
Technology stack: Python and its libraries (NumPy, scikit-learn, pandas, matplotlib, seaborn, flask, dash), Jupyter Notebook, Keras, Tensorflow, PyTorch.
Databases: MySQL, PostgreSQL
Other: GIT
Preferences for developing: CV/Deep Learning
"
data scientist,"Achievements
• IT Olympiad’s winner 
• Hackathon’s winner 
• Tournament’s winner 
• Oracle Certified Associate, Java SE 8 Programmer
Ejaw: Python Computer vision
• Use machine learning algorithms
• Build machine learning models
• Perform data preprocessing and data validation
• Use computer vision algorithms to preprocess data
• Find and make datasets by scraping websites
• Research information, read articles
• Build demo web applications using Django and deploy via SSH
• Automated candidate searching from LinkedIn, Work.ua, Rabota.ua, Djinni.co, Dice using the web scraping Python, Tensorflow, PyTorch, Keras, dlib, opencv, numpy, Object detection (YOLOv8, SSD), Segmentation (Efficient-UNet), Classification, mathematics, git, Crawling, Scraping, SQL, Django, Docker, Linux, requests, Selenium

Absolutist: Machine Learning Engineer
• Use machine learning algorithms 
• Build machine learning models
• Conducted seminars (MLP-Mixer, ResNeXt)
Python, PyTorch, opencv, numpy, Classification, Segmentation




Pet-Projects:
FInd more on my github: jekahamster

Pet-Projects
NeuroMath
Description: Touch screens calculator.
Use: Python, OOP, Math, Algorithms, ML, OpenCV, SciPy, Kivy, KivyMD, (Web version: Django, HTML, CSS, JS, jQuery, Ajax)

Translator
Description: This program can help you to learn English. You do not need to minimize the application every time to open the translator in the browser, just select the sentence and click hotkey. Also, you can save words, which you want to repeat.
Use: Python, PyQt, GUI, SQL

March INT20H (Hackathon)
DS Hackathon, 2-nd place by scores RMSE = 126.8. 
Use: TensorFlow, NumPy, Matplotlib 

ARChessAI (March AI Hackathon)
Description: Your AR chess assistant (task from computer vision hackathon). Just point the camera at the board and it will show the best move. 
Use: Python, Math, Algorithms, OpenCV 

CourseraParser
This program allows you to download courses from Coursera. 
Use: Selenium, requests, BeautifulSoup4

Photos grouper (Jul AI Hackathon)
Helps organize photos at folder (Jul AI Hackathon)
Use: TensorFlow, NumPy, Matplotlib, OpenCV, Clustering

Restoran
Food ordering system (Tournament task).
Use: HTML, CSS, JS, PHP, JQuery, Ajax, SQL
"
data scientist,"Certifications: SQL, PL/SQL, Power BI, Python (Databases and SQL for Data Science with Python, Python for Data Science AI & Development, Pandas, NumPy, Matplotlib, Seaborn, Geoplotlib).
I am a data analyst with 5 years of experience in one of the largest telecom companies in Ukraine. I believe that the Data Science position is the next step in my career and personal growth.

Currently, I hold the position of Revenue Assurance Data Analyst.
In this role, my responsibilities include:
Identifying data inconsistencies and anomalies through data quality analysis, intersystem reconciliation, trend analysis, and revenue analysis.
Developing and maintaining regular reports.
Creating and managing technical documentation.
Visualizing data using SAP Business Object and/or Power BI.
Generating new reports and expanding coverage for new revenue streams.
Identifying problematic revenue areas and improving revenue coverage.
Calculating potential leakages, uncollected revenue, cost losses, and savings.
Conducting business assurance analysis.
Preparing reports for both internal and external auditors.
Handling ad hoc reporting requests.

As a result, my reports can find revenue losses or overcharge in the early stage and help faster fix the problems.

In the year 2022, I managed to achieve revenue savings of over 1 million USD.

Recently, I started learning Python for Data Science. I have certifications from Coursera and Kaggle platforms.
Company with Ukraine/English speaker Python coach.
If needed, I can serve as a PL/SQL coach for some of my new colleagues. I have practical experience in coaching PL/SQL."
data scientist,"
My professional qualities:
- MS Excel – summary tables, formulas,
sorting and filters, visualization, add-ons
- Model Cluster analysis
- Model Classification
- Time series analysis (SARIMA, ARIMA,
GARCH, Holt-Winters,exponential
smoothing, trend models);
- Regression models;
- Neural networks
-  Cloud Services: BigQuery, Data Studio;
- MySQL, DataGrip
- R and Python
- Power BI, Tableau, Looker
- HTML, CSS, JavaScript; - Jira, Bitrix, GitHub,
- Slack, Git
- Google Analytics, Google Tag Manager
I worked in different areas: cryptocurrencies, marketing, retail and ets. I am looking for interesting projects where I can apply more Python and SQL."
data scientist,"
Data oriented developer with 4 years of experience in project work. Experienced in big data, ETL proccesses, data manipulation and vizualization, building models that fit the problem best. Skilled in machine learning, statistics and programming.

Main skills: Modelling, Statistics, Machine Learning, Deep Learning, Reinforcment learning, Algorithms and Data Structures.
Programming languages : Python
Data analysis and visualization: Tableau,Power BI.
Experienced in: Pandas, Numpy, scikit-learn, tslearn, scipy, statsmodels, TensorFlow, Keras, PyTorch, RL, AWS, GCP, Databricks, Git, Jira.
"
data scientist,"Several successfully finished projects  in areas of finance, marketing , banking etc.
more than 7 years experience in Data analysis and Data science 
with active usage wide range of tools and technologies include 
ML models 3y
Python (Anaconda) around 2y
R  around 3 y
SPSS,
SAS,
BI tools ( Power BI & Tableau )
OLAP
SQL (>7Y) MS SQL ,MySQL,PostgreSQL etc
HADOOP (short period)
...
from business point of view main knowledge in finance , marketing, banking,  clients(users) behavior etc
Im tring to find  remote work  or remote with future posibility to relocation when it will be available"
data scientist,"
I am experience data analyst who use data to find insight and provide to solutions real problems. I also build nice design dashboard with power bi to provide visualization for big data. A hardworking data analyst.
My expertise in SQL, Power BI, Excel, and Python, combined with experience in data visualization and presenting to stakeholders, would make me a great addition to your team.
"
data scientist,"I have worked with Python(NumPy, Pandas, Matplotlib), SQL, and Postgresql while completing my projects and tasks at university. Also, I have accomplished some courses and exercises on Kaggle.
While I do not have previous job experience,  I possess a strong dedication and passion for continuous learning and personal growth.
"
