Category,Resume
data analyst,"
Are you looking for someone to assist you in discovering trends and patterns in your data? Are you looking to maximize business revenue with powerful data insights? Reduce operational costs and time by automating tasks? Or perhaps you want to present your data to stakeholders in the best possible way through data storytelling?

If that's what you're looking for, I've got you!. I've worked with various organizations over the past 3 years as a data and BI analyst. I have helped organizations make better use of their data by providing key insights to help solve their business problems through data analysis. I have performed various ETL operations, queried databases to extract data, designed and automated over 100 interactive dashboards using Power BI, Microsoft Excel, Google Data Studio, and Google Sheets. 

Here's a list of what I can help you with  ;
 Data Collection
 Data Cleaning
 Data Modelling
 Data Analysis
 Data visualization
 Automations
 Data Storytelling and insights communication

Data Analysis and Visualization tools I use;
Microsoft Power BI
Google Sheets
Microsoft Excel 
Google Data Studio

Programming Languages:
 SQL
 DAX
 Python
"
data analyst,"
BI analyst at NDA (igaming), Kyiv( remote )
 -Develop daily report with key results
 -Report automation of reconciliation of financial transactions
 -Take part in identify opportunities for improvements
 -Develop support activity reporting
 -Data analysis to support business decision-making
 -Analyze customer playing behavion
 -Adhoc tasks
 -Take part in the optimize working process.
 -Searching reasons drop in main kpi
Main services ( PostgreSQL, MySQL, Tableau, JIRA, Click Up, Python, Excel, Google sheets)
Operation manager at NDA (igaming), Kyiv
- Monitoring antifaud activity
- Made kyc checking documents
- Monitoring all system working
- Communication with another department
- Checking payments transactions incoming / outcoming
- Confirming financial operation
- Resolved ad-hoc tasks from support team requests
- Take part in the optimize working process.
"
data analyst,"
I have:
- Good practical skills in MySQL, knowledge of data processing and normalization, working with databases; 
- Work experience in building interactive reports in Tableau and Power BI (Power Query, DAX) 
- Basic knowledge of Python (Numpy, Pandas); 
- 10 years of experience as an accountant according to the Ukrainian accounting standards and The Tax Code of Ukraine. Budgeting for non-resident owners (Germany, Poland): Income and expenditure plan (monthly, quarterly), Cash flow, Analysis of planned and actual results, Financial results (quarterly, annual).
"
data analyst,"
BI Data Analyst with a good background in marketing and paid traffic, a love of data, order, and automatisation. Want to develop further in analytics and data engineering, and look for new challenges and big tasks.
"
data analyst,"
Experienced and dedicated in data analytics with several years of experience. Having open-minded personality and eager to learn, focused on effective achievements of goals in set deadlines. 

Mostly have experience as Data Analyst/BI Analyst but want to develop my skills in BA stream, thus search for new opportunities.

- Daily work with SQL;
- Develop new reports or support exciting ones, create visually-appealing dashboards for different departments using Power BI/ Looker for business KPIs;
-  Actively collaborated and communicated with stakeholders to collect and structure business requirements, provide and receive feedback
- Providing on-going reporting and performance on daily, weekly, monthly basis.
- Debugging and solving issues to ensure delivery of accurate KPIs metrics ;
- Maintain technical documents related to the reporting.
-Interesting and challenging tasks for professional development.
- Learning and Development
- Work in a team"
data analyst,"I have a good command of MS Office (Word, PowerPoint, Excel), Google Docs and Google Sheets, I have basic skills in working with PowerBI, R, Python, SQL.
All projects were carried out within the framework of training courses for professional development.
2019 — Basics of Data Science, R language (Infopulse Univer)
2021 — Google Data Studio A-Z for Data Visualization and Dashboards (Udemy)
2022 — IBM Data Analyst Professional Certificate (Coursera)
2023 — Machine Learning (Coursera)
I've been teaching mathematical statistics in higher education for quite a long time, but the further I go, the more new tools for working with data appear. I understand that the skills of working with such tools cannot be dispensed with in real projects and they must be improved, otherwise the benefit of my discipline for students will be quite small. I am looking for a job as a data analysis intern. I want to have the opportunity to develop as a specialist practitioner.
First of all, I am interested in gaining practical experience and the opportunity to use the skills and knowledge I have for the benefit of the company."
data analyst,"- standardized credit control process with European countries
- more than 30 complex dashboards have been created in BI Tool and automated
Web analyst:
April 2023 - current:
- creation of settings for clients' GA accounts
- settings of events in GTM
- creation technical tasks for developers
- analyzing reports in GA

BI/Data analyst
August 2018 - August 2022:
- Designed and created analytical reports, dashboards and subscriptions in MicroStrategy reporting tool
- Wrote complex queries, stored procedures for gathering required data
- Development of SSIS packages
- Setup of ETL process (extract from MS SQL Server Data warehouses, DB2, csv./xlsx. files, etc.)
- Development of complex ETL workflow in Alteryx (extract data from txt., csv., xlsx. files, etc.)
- Optimization of queries and saved procedures in systems
- Performed data structure investigations

Master Data Team lead
March 2018 – August 2018:
- Team management of master data department (6 employees)
- Process optimization and standardization
- Creation of process maps and descriptions for Master Data and Pricing process
- Master data efficiency increase
- Organization of training for employees
- Monitoring compliance with all legal norms and policies
- Communication with external and internal clients, implementation of key performance indicators.

Credit control analyst
September 2011 – March 2018:
- Control and analyzing of account receivables, approving of shipments
- Leading of credit control standardization process in Europe countries
- Leading of pricing automation process in SAP
- Creation of account receivables reporting.

Financial specialist
May 2010 – September 2011:
- Processing of primary documents (entry of data into the SAP system)
- Preparation of reconciliations acts with counterparties
- Implementation of the internal control over the quality of processed documents.
"
data analyst,"For last 5+ years I'm working in outsoursing and product companies developing BI solutions. Also have a solid practical experience in Banking DWH building, CRM systems development, BI reporting and dashboards within leading Ukrainian Banks with foreign investments.
MySQL, PL/SQL, BI, DWH, CRM, ETL, Data Mining, Oracle, MS SQL Server, AWS, Big Query, Tableau, Qlik sense, PowerBI, Sisense
Looking for interesting projects"
data analyst,"
I am a Business Intelligence Analyst with 3 years of experience. Worked in banking system for 1.5 years and 1.5 years in EPAM Systems.

Have hands-on experience in:
- Provided ad-hoc analysis and reporting required at the request of the executive team and functional managers;
- Participated in hypothesis testing.
- Creation & optimization of Views in SQL(PostgreSQL, PL/SQL, MS SQL, SQLite.
- Developed dashboards with key company indicators in Power BI.
- Collected and compiled requirements from BI users, interacted with data engineers.
- Participated and assisted in building pipelines in cloud platforms (Microsoft Azure and Google Cloud).
- Learning data, structuring complex systems, rethinking processes to benefit businesses.
"
data analyst,"
BI data analyst. Certified Microsoft Data Visualization professional (analyzing and visualizing data with Power BI). 

- SQL query skills 
- alytical skills
- reporting skills: designed reports and moderated PowerBI services; have Microsoft PowerBi certification
- experience of presenting results of analysis to stakeholders
- experience of preparing reports for top-management
- experience of leading a bi project
- product analysis
"
data analyst,"• In a year of work, I increased conversion by 35% and revenue from recommendation systems by 15%.
• Implemented automatic reports and segmentation for the direct marketing department
• Together with the team, we developed a model with pricing and forecasting of income from promotions, coupons, and discounts
BI/Data Analyst 1,5 years:
• Was responsible for the creation and maintaining dashboards using Power BI, ensuring automatic updates
• Creation of ETL/ELT processes for data loading and processing
• Statistical analysis of large volumes of data using GA4, BigQuery, and MySQL DB, identifying trends and patterns to optimize business strategies.
• Prepare ad hoc reports for various departments

Product Manager, Digital Marketing Manager  
(e-commerce), Six years:
• A / B testing and optimization of site conversion and emails, triggers emails.
• Development of a recommendation system, customer segmentation, recommendation strategies, A/A/B testing, and forecast.
• Customer segmentation for promotions, RFM
• Goal setting, budget planning, strategy development SMM, SEO, Paid Traffic
• Monitoring and analyzing the effectiveness of advertising campaigns, preparing reports, conclusions, and forecasting effectiveness.
• Ensure effective collaboration between designers, copywriters, layout designers, and traffic managers


I am mainly using:
- MySQL DB
- Google BigQuery
- Power Bi
- Looker
- Google Tag Manager
- Google Analytics (Universal, GA4)
- Google Optimize
- Hotjar

I have basic knowledge of Python (pandas, numpy, seaborn, matplotlib), JS
I am looking BI/Data Analyst, Web Analyst"
data analyst,"
Geologist
from 10.2019
Regal Petroleum plc, Kyiv
-	Power BI report development.
-	QC of data in databases.
-	Work with GIS information.
Head of the sector of geological and industrial data management
10.2016 – 10.2019
JSC Ukrgazvydobuvannya, Kyiv 
-	Geology & Geophysics Data Management and QC.
-	Creating, supporting of databases.
-	Software development
-	Control of project implementation deadlines.
"
data analyst,"
A BI developer for who his work has become a passion.
More than 10 years, I have been working with analytics in e-commerce, retail and product companies, creating reporting systems from scratch and maintaining existing ones. 
Focused on optimizing business processes and converting own work into a practical and understandable result for the company.
"
data analyst,"- optimized Excel reports which are provided on daily basis (time for preparing reports takes 1-2 minutes instead of 2-4 hours)
- Implemented BI system for company with different domains such as logistics, sales, HR, retail
- created hard DAX measures, created complex data resume_classifier (100+ tables)
- written program for processing data in the PowerBI tables (SSAS)
- mentoring junior team members
- rebuilt BI internal reports (united 15+ complex reports to one data model - previously each report had its data model)
- written complex SQL queries (recursive CTE, triggers, merge, functions, window functions, procedures, pivoting/unpivoting tables, dynamic SQL)
- Data Analyst (automated Excel reports with VBA, SQL, PowerPivot, ad-hoc reports)
 - BI Developer (implementation BI system for internal users, strong PowerBI data modeling, DAX, SQL, PowerQuery, data visualization, reports with any level of complexity, gathering requirements from stakeholders, Optimization of existing internal PowerBI reports (rebuild data model))
 - Mentoring junior team members
 - Working with SSAS
"
data analyst,"Experience in the development and implementation of comprehensive reporting within the framework of the shop center and the network as a whole.
Creation and control of the implementation of the organization's budget.
Skills for working with a large amount of data.
Ability to transform data into information.
Deep knowledge and experience with Microsoft Excel (complex formulas, pivot tables, charts, VBA, Power Pivot, Power Query)
Experience with SQL, MDX, DAX, M, Python.
Experience with BI systems (Microsoft Power BI), SSRS
More than 10 years of experience in data analysis and work with large data arrays. Financial analysis, retail, e-commerce and CRM data analysis.

03.2020 - now
Data Analyst (BI developer) / Data Scientist 
Create modeling and visualization of dashboards and paginated reports using Power BI and SSRS (more than 40).
– Write complex SQL queries using MS SQL Server DB to investigate issues or calculations in reports and dashboards.
– Write complex DAX queries using OLAP Cube to investigate issues or calculations in reports and dashboards.
– Optimization SQL and DAX queries.
– Writing сomplex DAX measures.
– Configuration of security structure, roles, and user hierarchy for data view for end users.
– Requirements clarifications and management.


11.2013 - 03.2020
Division Chief Financial Officer
Organization of the work of the financial department (7 people)
Control of financial indicators
Creation and optimization of business processes
Creation and control of budget execution
Creating a reporting system in Excel
Automation of existing reporting by using VBA and Power Pivot, Power Query functionality
"
data analyst,"
• Knowledge of SQL, DAX, Python.
• Knowledge of Power BI, Microstrategy;
• Development of procedures, views, transactions, etc.
• Knowledge of MS Office products (Word, Excel, Power Point etc.)
• Work experience with CRM system (Salesforce);
• ETL development
• Work experience with OLAP;
• Work experience MS SQL, Oracle, Teradata
• Tuning and Analysis SQL queries;
• Work on improvement performance.
"
data analyst,"
I am a QlikView developer with 2 years of professional experience


Implementation of analytical projects based on QlikView in the field of fintech.
-data collection;
-preparation of data for analysis (sampling, cleaning, sorting);
-search for patterns in information sets;
-data visualization for quick understanding of available results and future trends;
-formulation of hypotheses to improve specific business metrics by changing other indicators

During my time as a QlikView Developer, i have used such technologies as:
*MySQL
*PostgreSQL
*Python
*Excel
*Jira
*YandexMetrika
*NPrinting
"
data analyst,"Effectively adjusted data processing and analysis processes in small teams.
I have experience in setting up the full cycle from data collection to dashboards with analytics.
Also played an important role in large projects on setting up data processes.
I am also Microsoft Certified Power BI Data Analyst.
Data Analyst and BI Developer In projects related to retail and production of goods

Worked with such tools:
Power BI, DAX, M, SQL, MicroStrategy, Grafana, Azure Data Factory, Azure Synapse Analytics, Exasol, Oracle, MS SQL Server, Python, DAX Studio, Tabular Editor, Azure DevOps, BigQuery, Looker Studio


Marketing Analyst in several startups

Worked with such tools:
Power BI, Google Analytics, GA4, Google Tag Manager, Amplitude, Excel, Looker Studio,BigQuery, Python, Google Optimize, Google Spreadsheet
without russians"
data analyst,"Achievements:
1. I have successful experience in BI, in searching for insights, using MySQL, Excel, Power BI;
2. Work as BI developer, using MySQL, SQL Server, Power Bl (DAX, Power query) for reports creation.
* BI development, Data Analysis; 
* Knowledge of SQL (MySQL, SQL Server); 
* Power BI development (DAX, Power query);
* MS Excel, basics of Tableau;
* Basics of Python;
* Experience in e-commerce, ride-hailing, FMCG domains.
"
data analyst,"Analytical mindset, eagerness to understand and solve problems, self-organized, proactive, highly reliable, and willing for new challenges and achievements.
3 years of commercial experience in IT, including:
- 3 years with SQL
- 2,5 years with BI tools ( Tableau, MіcrоStrаtеgу, PowerBI, QlikView)
- 2,5 years with reporting tools (MіcrоStrаtеgу, CоntrоllеrVіеw)
- 1 year as a mentor for junior colleagues

• BI Developer
– Development of Dashboards, Ad-Hoc and Detailed Reports, and drilling features for them via YAML or specific drill maps.
– Write complex SQL queries using MS SQL Server DB to investigate issues or calculations in reports and dashboards. 
– Optimization of SQL queries in Cubes for ETL process performance manipulating BI tool features to get the most efficient SQL statement that automatically generates in Cubes.
– Environment configuration in BI tool.
– Configuration of security structure, roles, and user hierarchy for data view for end users.
– Requirements clarifications and management.
– Mentoring junior colleagues.

• Data Analyst
– Reconciliation of the General Ledger and the Balance Sheet with MS Excel.
– Analysis of discrepancy, and elimination of errors after data profiling - data format converting, parsing, and data transformation.
– Development of complex ETL workflow in Alteryx tool.
– Write complex SQL queries using MS SQL Server DB.
– Preparation of control panels for further audit in PowerBI and QlikView BI tools - install financial data dashboards.


• Data Solution Developer
– Design pipelines to automate the creation of regulatory banking reports - processing, grouping, and aggregating data according to proper financial logic in the proprietary software.
– Building proper relational data resume_classifier (joining client and permanent tables).
– Creation of technical solutions with fundamentals of XBRL.
Interested in opportunities for professional development and learning new technologies."
data analyst,"Exploratory data analysis; 
management and operational reports; 
multiple data sources processing; 
data cleaning; 
direct contact with customers and contractors; 
development of KPIs and company performance analysis; profitability control;
•	Senior BI Engineer (from 12.2020), ( (Ukraine top 50 outsource) )
Full specter of Tableau development; support of business users and departments with Tableau related tasks and questions; development and maintenance of SSRS reports; support of some jobs in airflow.

•	Senior BI Engineer (12.2019 – 12.2020) (Ukraine top 50 outsource) 
Data modeling; evaluation of BI tools according to requirements; embedded reports; implementation of BI reports; mentoring of junior BI specialist; consultations for client and side projects.

•	Analyst/Tableau Developer (10.2017-12.2019)(Germany, remote)
Exploratory data analysis; management and operational reports; data base objects creation and optimization; multiple data sources processing; data cleaning; ad-hoc reports preparation; documentation; team members mentoring; direct contact with customers and contractors; on-site work.

•	Analyst (07.2015 – 10.2017) (USA, remote)
Periodical and unscheduled reporting; providing various analytical information to management for decision-making; development of KPIs; company performance analysis; profitability control; optimization of inventory in warehouses and development of measures to reduce overstock; inventory management (safety stock, seasonality, sales forecasting).
I'm looking primarily for remote job, preferably full-time. Possible positions - data analyst, BI specialist, Tableau developer etc."
data analyst,"
Specialist in data analysis and visualization with 8 years of experience. Projects portfolio in various fields – from financial analysis to CRM user behavior. The main work tool was Excel + PowerPoint.
Driven with desire to work with a large amount of automatically collected data, I learned Python basics, big data analysis libraries and now looking for opportunity to continue my career in Data Science field.

Previos work at Corum Group, Analyst manager
•	Company's 10-year development strategy design (as member of a working group). Performed an in-depth global markets demand analysis, their clustering and selected 3 key ones, for which made a sales forecast 
•	Annual Net Promoter Score research. Implemented results storage in CRM system, which allowed to detect the falsity of some 1st level results by analyzing answers of same people in different years
•	Analytical dashboards design. During the creation of new CRM system, designed and tested dashboards for sales forecasting and monitoring of sales department activity
•	New deals in CRM prioritization. Conducted a win-loss analysis of the deals archive and implemented criteria to start detailed cost and production time calculation only for deals with a high winning probability, which reduced the burden on plants planning departments and reduced average response time
"
data analyst,"- Experience to manage teams of up to 10 people. 
- Development, structuring and writing methodology of innovative products
- Working with big datasets
- Calculations of financial indicators
- Customers segmentation
- Data visualisation and creating presentations
- Measuring and defining risks
- Team management experience 
- Defining and forecasting clients ability to pay their debts
- Defining companies group and financial bonds between them
- Developing credit analysis processes automatisation
- Over 10 years of work experience in the financial sphere
"
data analyst,"
2+ years of experience in Python Analytics
3 years of experience in BI,SQL,Oracle,PostgreSql 

I'm Strong middle Data Analytic with 5 years experience, In this years participated in 
 
 - Document control management which uses more than 1M users 
(Used technolgies: PostgreSql,Tableau,Oracle,PowerBI and Python)
 - Lead BI team - ERP module of HR,Finance,Procurement.
 - Developed Tableau workbook,PowerBI workbook and Visualization in Python.
 - Prepared Business Requirements for document control Backend side.
 - Strong knowledge in Algorithms, participated in ACM olympiads.
Interesting projects based on new technology stack.
Friendly environment."
data analyst,"Active participation in research projects at universities equipped me with the ability to gather and examine information, and a solid foundation in data analysis. I was responsible for statistical analysis, and visualization using Python, and R. Have experience using natural language processing to analyze textual data.
Also, I was actively participating in academic mobility programs and hence had an opportunity to live and study in a few countries.
- Knowledge of Python (for Data Science and Data Analysis, visualization);
- SQL, R (basics);
- Basic knowledge of ML;
- Ability to create hypotheses for further research;
- Experience in gathering, analyzing, and interpreting data (Data Mining) and reporting on the results;
- Experienced in statistical software: SPSS, Stata, Statistica, SAS Enterprise Miner;
- Excellent command of MS Office software;
- Knowledge of statistics, economics, and finances. 

Gained practical experience in data analysis via academia.
"
data analyst,"I am a beginner in Data/Business Analyst and I am looking to upskill and gain more experience learning by doing.
I am currently a Finance and Account associate working in the International Development sector.
I prepare budgets and forecasts for projects, and prepare and present to management and Donors, dashboards for variances analysis. 
I have done a business analytic review for a retail store to analyze the profitability of its stores.
I have worked on analyzing the HR data for an organization to identify reasons for staff attritions and the allegation of racism by the management.
I use SQL, Python, PowerBi, Tableau, Jupitar note, Excel, Matlab. I am currently studying to get certified as a Finance Analyst with CFI..
"
data analyst,"
Implement automated KPI management using MS Excel & Power BI.
-Create Power BI dashboards.
-Calculate business plans and production projects.
-Create reports from scratch using SQL and PL/SQL
-Create meaningful Power BI dashboards for internal customers
-Optimize SQL queries, functions and databases

Projects;
- product and sales dashboard  and their analysis. 
- SQL program for queries 
- Healthcare analysis 
- Financial budget and Forecasting analysis.
- Bike sales analysis 
- Sales Insight


Technological Tools;
- SQL (MySQL)
- Microsoft Power BI
- Microsoft Excel
- Tableau
- python
 
Current Role: Data analyst 

I want to improve in every aspect of knowledge and learn through as I work.
"
data analyst,"
My experience in FinTech & Gambling helped to improve my problem solving skills and abilities of providing alternative solutions on strict deadlines. As only BI & Data analyst in team for a long time, I had to cope both with product and marketing problems. I am strong at setting priorities and managing my own time, also I independently find out from the customer the problem that need to be solved and what data is needed for this. 

Experienced with python data visualization libraries such as matplotlib, seaborn and pandas. Strong knowledge in operations for manipulating numerical tables and time series using pandas(Python), SAS Base, SAS Enterprise Guide, SAS Miner and Tableau. End to end experience in designing and deploying data visualization using Tableau (Desktop,Online & ,Prep. Builder). Mastered the ability of delivering advanced tableau dashboards that allowed users to monitor, track, filter, make decisions and receive hourly /daily/monthly subscriptions & alerts.
My needs as an employee:
1. Career Growth
2. Belonging (a sense of belonging)"
data analyst,"- Developed automation projects on Python and reduced man-hours spent on manual work by up to 20 hours per month
- Created BI reports and dashboards highly praised by C-level management
- Designed and improved internal workflows and procedures and reduced man-hours spent by up to 15% on each account takeover case
Experienced Data/Risk Analyst with a background in organizational development and consulting. Passionate for data, I love crunching data sets and creating data-driven insights to improve decision making. Skilled in designing functional workflows, creating reports, dashboards and data visualizations, always thinking one step ahead.
"
